list,gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cluster
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g39019.t1,6718.277255700332,4.729518361722943,0.8508985953227175,5.558263214583395,2.7247227565554716e-8,1.6641244235662543e-4,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g39730.t1,899.5663768872142,1.2117350506221092,0.31316451198990186,3.869324282379678,1.091374045811649e-4,0.029624742154642874,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g15684.t2,120.05923146101347,2.8890070390145524,0.6461921877720685,4.470817031965717,7.79213413728826e-6,0.005947313596813549,2
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g15737.t1,586.6938287951033,1.7999701466320872,0.48718403829126294,3.694641049705276,2.2019763361072204e-4,0.04803060883133874,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g15754.t1,1266.5594935286226,3.06518828995336,0.7915456967958521,3.8724085070023495,1.0776513440149014e-4,0.029624742154642874,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g15857.t1,1385.6609500525929,3.3155076172737017,0.7491086673568016,4.425936798959129,9.602463765625206e-6,0.005947313596813549,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g17086.t1,1201.1078282593078,3.0544373139398133,0.6817194434878251,4.4804902414293,7.447178500691392e-6,0.005947313596813549,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g35079.t1,347.35249305391744,2.617426428293437,0.6533822325081168,4.005965112099863,6.176476585911973e-5,0.021555903284832787,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___TS.g5420.t1,564.7222632369942,1.092252398059906,0.2468540031350318,4.424689833619721,9.65809441553688e-6,0.005947313596813549,2
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g35580.t1,3971.050026652453,3.6016679620466636,0.7143392959144432,5.041956928095465,4.607950209621543e-7,0.0014673274896273426,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g35661.t1,1929.7379923893427,2.7294117388494072,0.7000134166990397,3.899084894286929,9.655691906571782e-5,0.028766896741164467,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g8271.t1,48.30146203124642,3.3317575747852395,0.813035949825759,4.097921593134062,4.168764305886121e-5,0.016973818665466323,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g7741.t1,2812.545494065151,3.794119436488457,0.7615437829169557,4.982142224253698,6.288418674155109e-7,0.0014673274896273426,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g40180.t1,577.4033798289934,1.222532224644375,0.3307768361438759,3.6959426751171236,2.1907240340078265e-4,0.04803060883133874,1
cleavage_high.vs.control,Montipora_capitata_HIv3___RNAseq.g5198.t1,153.28514282476524,-2.6610552942292705,0.5901383153725839,-4.509206104587893,6.507066948345723e-6,0.02488755610627292,1
cleavage_high.vs.control,Montipora_capitata_HIv3___TS.g50653.t2,93.46203375388207,3.06799256475643,0.7261644700776441,4.224927948386664,2.390172383058355e-5,0.041708508084368295,1
cleavage_high.vs.control,Montipora_capitata_HIv3___RNAseq.g44142.t1,115.82010449144138,-2.322487204768271,0.522932511867197,-4.441275216328652,8.942733151868022e-6,0.02488755610627292,2
cleavage_high.vs.control,Montipora_capitata_HIv3___RNAseq.g27818.t1,306.82982716687115,-1.0000513280907384,0.22660666304289553,-4.413159413152091,1.0187292716444094e-5,0.02488755610627292,1
cleavage_high.vs.control,Montipora_capitata_HIv3___RNAseq.g18416.t1,135.25371075704572,1.3498788160076327,0.2971613918615574,4.54257805010053,5.557041142026237e-6,0.02488755610627292,1
cleavage_high.vs.control,Montipora_capitata_HIv3___RNAseq.g35029.t1,104.00272514846655,-2.429127201190765,0.5666892991174807,-4.286523858794767,1.8149071813711826e-5,0.03694848536741499,1
cleavage_high.vs.control,Montipora_capitata_HIv3___RNAseq.g35090.t1,34.45811775517566,-3.3413005818735955,0.7296717650447024,-4.579183054546307,4.6679554043539315e-6,0.02488755610627292,1
earlygastrula_high.vs.control,Montipora_capitata_HIv3___TS.g29264.t2,2730.2506921354156,1.2181209616171844,0.3459758306230597,3.52082675666534,4.3020358598772204e-4,0.048819670147086124,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___RNAseq.g1190.t1,2572.453699007528,1.332734013501384,0.3271516255263686,4.073750241519019,4.626209310606617e-5,0.01656182933197169,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___RNAseq.g27062.t1,2861.473246063146,0.9028634555746586,0.2556611106464824,3.5314853060428923,0.00041323282031575313,0.048819670147086124,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___RNAseq.g27120.t1,1749.3000649884707,1.051473746118172,0.30264847282060103,3.474241043804795,5.123005922077992e-4,0.04910474516579965,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___RNAseq.g43906.t1,1776.7013179736948,1.195246389438418,0.34025566832854753,3.5127890603847334,4.43429367956161e-4,0.048819670147086124,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___RNAseq.g44004.t1,3526.683987494885,2.335086827591665,0.459129228628567,5.085903231573038,3.6588058025711254e-7,9.16896734124324e-4,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___RNAseq.g15018.t1,3920.6098810134013,1.1067947274243666,0.31124460252147423,3.5560286618882126,3.765030208771339e-4,0.048819670147086124,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___RNAseq.g44669.t1,4570.174003463525,2.152440106125538,0.5089600718175408,4.229094236093976,2.3463405504164368e-5,0.01175985883868718,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___RNAseq.g44974.t1,1832.3829276023357,1.1837830153886215,0.33942457748467203,3.4876172614285115,4.8734516691719055e-4,0.04885147953177918,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___RNAseq.g45032.t2,2963.3163042014357,1.0821238947579481,0.2944233198983947,3.6754014428320025,2.3747570507184912e-4,0.04250815120786099,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___RNAseq.g21605.t1,7286.433570991806,1.4916435557661665,0.3989179055274635,3.739224374483422,1.845889159162546e-4,0.03611227093492613,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___RNAseq.g22595.t1,6583.03663607355,1.3528826753088845,0.36079777659769086,3.7496979279265967,1.770477097122054e-4,0.03611227093492613,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___TS.g37202.t2a,2748.343399050667,0.6856519092553716,0.19784542119291315,3.465594023461442,5.290615001901798e-4,0.04910474516579965,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___RNAseq.g28322.t1,6677.871007703974,1.990376990212911,0.41575099989475556,4.787425624272126,1.689343127983494e-6,0.0018388955242349511,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___RNAseq.g29121.t1,1707.7194949299305,1.863723676134105,0.46942122903093503,3.9702586096959087,7.179466208320026e-5,0.022489677897562482,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___RNAseq.g33482.t1,5005.099010036542,1.099320649568968,0.26706173753134604,4.116353992641632,3.849129767952359e-5,0.01607653199748102,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___RNAseq.g33790.t1,2819.291144968345,1.0511196020454767,0.2952721852978273,3.559832772549373,3.7109102636119685e-4,0.048819670147086124,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___RNAseq.g34110.t1,3173.94744840429,1.1141489170110561,0.29825875056438245,3.735511246200821,1.8733420676537895e-4,0.03611227093492613,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___RNAseq.g34187.t2,4414.704703406541,0.7789268755365014,0.2066455416303452,3.769386309479994,1.636494306680884e-4,0.03611227093492613,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___RNAseq.g46220.t1,3245.4232966982463,1.1780891722192133,0.3256757320591095,3.6173686162326413,2.97613314214766e-4,0.048819670147086124,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___RNAseq.g47022.t1,1761.6316095659483,1.0405613653025718,0.2916629617082661,3.567684286026644,3.6015007379679837e-4,0.048819670147086124,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___RNAseq.g48479.t1,5057.446510649275,1.098564806891252,0.3058683890014675,3.5916258312197837,3.286214403917476e-4,0.048819670147086124,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___RNAseq.g38474.t1,3380.452551339978,1.1991894905404341,0.3151148125066039,3.805563695979232,1.414815968387675e-4,0.03611227093492613,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___RNAseq.g38999.t1,1929.7196957385652,0.9898134515912772,0.28290958875209277,3.4986917762572842,4.675467212809525e-4,0.048819670147086124,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___TS.g5110.t1,3655.0483062905964,1.5498012750305485,0.36600939018941625,4.2343210763759345,2.2924321963791656e-5,0.01175985883868718,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___RNAseq.g36323.t1,2620.8948744904724,1.1078652079715854,0.31655023022057305,3.499808568136633,4.655923885745311e-4,0.048819670147086124,3
earlygastrula_high.vs.control,Montipora_capitata_HIv3___RNAseq.g36979.t1,1831.33703713617,2.3451807721389164,0.4953910884861677,4.733998706568172,2.201391289985975e-6,0.0018388955242349511,3
