category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0007507,4.957940539807693e-12,1,5,5,heart development,BP,3.7491746329842616e-11
GO:0072359,4.957940539807693e-12,1,5,5,circulatory system development,BP,3.7491746329842616e-11
GO:1901566,5.3815676804859534e-12,1,5,5,organonitrogen compound biosynthetic process,BP,4.05782574528596e-11
GO:0043085,8.293467000009662e-12,1,5,5,positive regulation of catalytic activity,BP,6.235546535250818e-11
GO:0006508,9.176217515077742e-12,1,5,5,proteolysis,BP,6.879541359875427e-11
GO:0070647,1.049183071447615e-11,1,5,5,protein modification by small protein conjugation or removal,BP,7.7550883928973e-11
GO:0010243,1.096421083649586e-11,1,5,5,response to organonitrogen compound,BP,8.058848525200319e-11
GO:1901698,1.096421083649586e-11,1,5,5,response to nitrogen compound,BP,8.058848525200319e-11
GO:0045596,1.1130354336857479e-11,1,5,5,negative regulation of cell differentiation,BP,8.135389910839561e-11
GO:0051093,1.1130354336857479e-11,1,5,5,negative regulation of developmental process,BP,8.135389910839561e-11
GO:0040011,1.1218667837019188e-11,1,5,5,locomotion,BP,8.177162334538431e-11
GO:0051130,1.1419611916880818e-11,1,5,5,positive regulation of cellular component organization,BP,8.300571099693979e-11
GO:0043588,1.1893776756561671e-11,1,5,5,skin development,BP,8.618198283553621e-11
GO:0051241,1.1922278875495291e-11,1,5,5,negative regulation of multicellular organismal process,BP,8.618198283553621e-11
GO:0002682,1.21764784980596e-11,1,5,5,regulation of immune system process,BP,8.777769115084723e-11
GO:0010948,1.247254422102419e-11,1,5,5,negative regulation of cell cycle process,BP,8.803013257219436e-11
GO:0045930,1.247254422102419e-11,1,5,5,negative regulation of mitotic cell cycle,BP,8.803013257219436e-11
GO:1901988,1.247254422102419e-11,1,5,5,negative regulation of cell cycle phase transition,BP,8.803013257219436e-11
GO:1901991,1.247254422102419e-11,1,5,5,negative regulation of mitotic cell cycle phase transition,BP,8.803013257219436e-11
GO:0009968,1.24798815994117e-11,1,5,5,negative regulation of signal transduction,BP,8.803013257219436e-11
GO:0010648,1.24798815994117e-11,1,5,5,negative regulation of cell communication,BP,8.803013257219436e-11
GO:0023057,1.24798815994117e-11,1,5,5,negative regulation of signaling,BP,8.803013257219436e-11
GO:0048585,1.24798815994117e-11,1,5,5,negative regulation of response to stimulus,BP,8.803013257219436e-11
GO:0031344,1.2560886656517364e-11,1,5,5,regulation of cell projection organization,BP,8.812771814626086e-11
GO:0120035,1.2560886656517364e-11,1,5,5,regulation of plasma membrane bounded cell projection organization,BP,8.812771814626086e-11
GO:0051336,1.2808590439982568e-11,1,5,5,regulation of hydrolase activity,BP,8.902006843261278e-11
GO:0019725,1.2823775101954127e-11,1,5,5,cellular homeostasis,BP,8.902006843261278e-11
GO:0009967,1.3083928261533392e-11,1,5,5,positive regulation of signal transduction,BP,9.014580799286822e-11
GO:0001654,1.3089006419696187e-11,1,5,5,eye development,BP,9.014580799286822e-11
GO:0007423,1.3089006419696187e-11,1,5,5,sensory organ development,BP,9.014580799286822e-11
GO:0010942,1.3682291820914245e-11,1,5,5,positive regulation of cell death,BP,9.32509246755018e-11
GO:0043065,1.3682291820914245e-11,1,5,5,positive regulation of apoptotic process,BP,9.32509246755018e-11
GO:0043068,1.3682291820914245e-11,1,5,5,positive regulation of programmed cell death,BP,9.32509246755018e-11
GO:0019827,1.3751999722212493e-11,1,5,5,stem cell population maintenance,BP,9.32509246755018e-11
GO:0098727,1.3751999722212493e-11,1,5,5,maintenance of cell number,BP,9.32509246755018e-11
GO:0033043,1.3753089881638412e-11,1,5,5,regulation of organelle organization,BP,9.32509246755018e-11
GO:0032386,1.433416011264336e-11,1,5,5,regulation of intracellular transport,BP,9.644316957840045e-11
GO:0048534,1.465228492745956e-11,1,5,5,hematopoietic or lymphoid organ development,BP,9.83314466743066e-11
GO:0007281,1.4974666662910792e-11,1,5,5,germ cell development,BP,1.0023858500887225e-10
GO:0048732,1.5219987800108926e-11,1,5,5,gland development,BP,1.0162149615136342e-10
GO:0043066,1.6519215243714247e-11,1,5,5,negative regulation of apoptotic process,BP,1.0973777417596503e-10
GO:0043069,1.6519215243714247e-11,1,5,5,negative regulation of programmed cell death,BP,1.0973777417596503e-10
GO:0007166,1.688310023150438e-11,1,5,5,cell surface receptor signaling pathway,BP,1.1175572772084823e-10
GO:0043086,1.69507544332689e-11,1,5,5,negative regulation of catalytic activity,BP,1.1175572772084823e-10
GO:0044092,1.69507544332689e-11,1,5,5,negative regulation of molecular function,BP,1.1175572772084823e-10
GO:0070727,1.987430227697281e-11,1,5,5,cellular macromolecule localization,BP,1.3037542293694164e-10
GO:0065003,2.1612912580468364e-11,1,5,5,protein-containing complex assembly,BP,1.407252670251836e-10
GO:0007267,2.2969535336442856e-11,1,5,5,cell-cell signaling,BP,1.4918826911590608e-10
GO:0009894,3.269256494353618e-11,1,5,5,regulation of catabolic process,BP,2.118155318810838e-10
GO:0046907,4.9532428384585646e-11,1,5,5,intracellular transport,BP,3.193442065875989e-10
GO:0051649,4.9532428384585646e-11,1,5,5,establishment of localization in cell,BP,3.193442065875989e-10
GO:0006812,5.382350459668113e-10,1,4,4,cation transport,BP,3.4615900995512573e-9
GO:1901565,5.51122364416272e-10,1,4,4,organonitrogen compound catabolic process,BP,3.535807051902929e-9
GO:0016567,5.667643617973884e-10,1,4,4,protein ubiquitination,BP,3.600943548078322e-9
GO:0032446,5.667643617973884e-10,1,4,4,protein modification by small protein conjugation,BP,3.600943548078322e-9
GO:0014070,5.835269439543113e-10,1,4,4,response to organic cyclic compound,BP,3.6984896157877123e-9
GO:0001558,6.259879744544809e-10,1,4,4,regulation of cell growth,BP,3.958054084261585e-9
GO:0042594,7.055605176768186e-10,1,4,4,response to starvation,BP,4.4504586499614715e-9
GO:0010975,7.114527303275898e-10,1,4,4,regulation of neuron projection development,BP,4.476863223931884e-9
GO:0031396,7.321805981716366e-10,1,4,4,regulation of protein ubiquitination,BP,4.585302839146479e-9
GO:1903320,7.321805981716366e-10,1,4,4,regulation of protein modification by small protein conjugation or removal,BP,4.585302839146479e-9
GO:0009617,7.500700084538713e-10,1,4,4,response to bacterium,BP,4.667156531010519e-9
GO:0003008,7.587103250865482e-10,1,4,4,system process,BP,4.706515113539249e-9
GO:0006468,8.165062458311696e-10,1,4,4,protein phosphorylation,BP,5.029371805307486e-9
GO:0016310,8.165062458311696e-10,1,4,4,phosphorylation,BP,5.029371805307486e-9
GO:0006518,8.625305176112596e-10,1,4,4,peptide metabolic process,BP,5.223731131669159e-9
GO:0000122,8.676556307940165e-10,1,4,4,negative regulation of transcription by RNA polymerase II,BP,5.223731131669159e-9
GO:0001568,8.679675203535645e-10,1,4,4,blood vessel development,BP,5.223731131669159e-9
GO:0001944,8.679675203535645e-10,1,4,4,vasculature development,BP,5.223731131669159e-9
GO:0003007,8.679675203535645e-10,1,4,4,heart morphogenesis,BP,5.223731131669159e-9
GO:0003206,8.679675203535645e-10,1,4,4,cardiac chamber morphogenesis,BP,5.223731131669159e-9
GO:0048514,8.679675203535645e-10,1,4,4,blood vessel morphogenesis,BP,5.223731131669159e-9
GO:0048878,9.214980548743749e-10,1,4,4,chemical homeostasis,BP,5.520572821895798e-9
GO:0001701,9.714916607850015e-10,1,4,4,in utero embryonic development,BP,5.619774269104551e-9
GO:0043604,9.835523987419316e-10,1,4,4,amide biosynthetic process,BP,5.619774269104551e-9
GO:0002274,9.87315525174237e-10,1,4,4,myeloid leukocyte activation,BP,5.619774269104551e-9
GO:0002275,9.87315525174237e-10,1,4,4,myeloid cell activation involved in immune response,BP,5.619774269104551e-9
GO:0002283,9.87315525174237e-10,1,4,4,neutrophil activation involved in immune response,BP,5.619774269104551e-9
GO:0002444,9.87315525174237e-10,1,4,4,myeloid leukocyte mediated immunity,BP,5.619774269104551e-9
GO:0002446,9.87315525174237e-10,1,4,4,neutrophil mediated immunity,BP,5.619774269104551e-9
GO:0006887,9.87315525174237e-10,1,4,4,exocytosis,BP,5.619774269104551e-9
GO:0036230,9.87315525174237e-10,1,4,4,granulocyte activation,BP,5.619774269104551e-9
GO:0042119,9.87315525174237e-10,1,4,4,neutrophil activation,BP,5.619774269104551e-9
GO:0043299,9.87315525174237e-10,1,4,4,leukocyte degranulation,BP,5.619774269104551e-9
GO:0043312,9.87315525174237e-10,1,4,4,neutrophil degranulation,BP,5.619774269104551e-9
GO:0045055,9.87315525174237e-10,1,4,4,regulated exocytosis,BP,5.619774269104551e-9
GO:0040007,9.994289064936612e-10,1,4,4,growth,BP,5.664150001380922e-9
GO:0048589,9.994289064936612e-10,1,4,4,developmental growth,BP,5.664150001380922e-9
GO:0006396,1.0608475472710234e-9,1,4,4,RNA processing,BP,5.999275784567166e-9
GO:0035270,1.0722827088316455e-9,1,4,4,endocrine system development,BP,6.012115017038969e-9
GO:0022613,1.1230196683512215e-9,1,4,4,ribonucleoprotein complex biogenesis,BP,6.283163347022612e-9
GO:0009913,1.1877238024125482e-9,1,4,4,epidermal cell differentiation,BP,6.631036718150057e-9
GO:0051046,1.4642735942350723e-9,1,4,4,regulation of secretion,BP,8.140368456086504e-9
GO:1903530,1.4642735942350723e-9,1,4,4,regulation of secretion by cell,BP,8.140368456086504e-9
GO:0000902,2.3100682416940242e-9,1,4,4,cell morphogenesis,BP,1.2734493836565377e-8
GO:0032989,2.3100682416940242e-9,1,4,4,cellular component morphogenesis,BP,1.2734493836565377e-8
GO:0009791,2.3709460591988766e-9,1,4,4,post-embryonic development,BP,1.3018690515323137e-8
GO:0016477,2.5874342261547894e-9,1,4,4,cell migration,BP,1.400819701992319e-8
GO:0048870,2.5874342261547894e-9,1,4,4,cell motility,BP,1.400819701992319e-8
GO:0051674,2.5874342261547894e-9,1,4,4,localization of cell,BP,1.400819701992319e-8
GO:0071417,2.5906788135109775e-9,1,4,4,cellular response to organonitrogen compound,BP,1.400819701992319e-8
GO:1901699,2.5906788135109775e-9,1,4,4,cellular response to nitrogen compound,BP,1.400819701992319e-8
GO:0022604,2.6029485602109916e-9,1,4,4,regulation of cell morphogenesis,BP,1.4024922016414049e-8
