go,cluster,parent,parentSimScore,score,size,term,parentTerm
GO:0006605,1,GO:0051641,0.658,2.3303505606684425,5,protein targeting,cellular localization
GO:0022406,35,GO:0140056,0.997,2.3303505606684425,0,membrane docking,organelle localization by membrane tethering
GO:0009581,18,GO:0009628,0.265,2.3303505606684425,0,detection of external stimulus,response to abiotic stimulus
GO:0006536,34,GO:0043648,0.947,2.3303505606684425,0,glutamate metabolic process,dicarboxylic acid metabolic process
GO:0051304,19,GO:0007059,0.859,2.3303505606684425,4,chromosome separation,chromosome segregation
GO:0044344,20,GO:0010033,0.652,2.3303505606684425,0,cellular response to fibroblast growth factor stimulus,response to organic substance
GO:0006520,34,GO:0043648,0.655,2.3303505606684425,16,cellular amino acid metabolic process,dicarboxylic acid metabolic process
GO:0048870,36,GO:0030334,0.894,2.3303505606684425,2,cell motility,regulation of cell migration
GO:0046847,12,GO:0044085,0.52,2.3303505606684425,1,filopodium assembly,cellular component biogenesis
GO:1901362,11,GO:0008152,0.335,2.3303505606684425,0,organic cyclic compound biosynthetic process,metabolic process
GO:0044843,13,GO:0000278,0.556,2.3303505606684425,3,cell cycle G1/S phase transition,mitotic cell cycle
GO:0044773,13,GO:0000278,0.709,2.3303505606684425,3,mitotic DNA damage checkpoint signaling,mitotic cell cycle
GO:0031297,7,GO:0044260,0.433,2.3303505606684425,4,replication fork processing,cellular macromolecule metabolic process
GO:0007093,13,GO:0000278,0.776,2.3303505606684425,2,mitotic cell cycle checkpoint signaling,mitotic cell cycle
GO:0000712,19,GO:0007059,0.753,2.3303505606684425,23,resolution of meiotic recombination intermediates,chromosome segregation
GO:0070848,20,GO:0010033,0.795,2.3303505606684425,0,response to growth factor,response to organic substance
GO:0043650,34,GO:0043648,0.906,2.3303505606684425,0,dicarboxylic acid biosynthetic process,dicarboxylic acid metabolic process
GO:0019098,14,GO:0032501,0.451,2.3303505606684425,0,reproductive behavior,multicellular organismal process
GO:0097659,11,GO:0008152,0.314,2.3303505606684425,0,nucleic acid-templated transcription,metabolic process
GO:0045087,24,GO:0002376,0.977,2.3303505606684425,321,innate immune response,immune system process
GO:0044271,11,GO:0008152,0.36,2.3303505606684425,0,cellular nitrogen compound biosynthetic process,metabolic process
GO:0034654,11,GO:0008152,0.33,2.3303505606684425,1,nucleobase-containing compound biosynthetic process,metabolic process
GO:0032479,23,GO:0051239,0.541,2.3303505606684425,0,regulation of type I interferon production,regulation of multicellular organismal process
GO:0001819,23,GO:0051239,0.515,2.3303505606684425,0,positive regulation of cytokine production,regulation of multicellular organismal process
GO:0008406,5,GO:0000003,0.692,2.3303505606684425,59,gonad development,reproduction
GO:0006281,22,GO:0006950,0.718,2.3303505606684425,142,DNA repair,response to stress
GO:0009612,18,GO:0009628,0.835,2.3303505606684425,20,response to mechanical stimulus,response to abiotic stimulus
GO:0046394,34,GO:0043648,0.623,2.3303505606684425,0,carboxylic acid biosynthetic process,dicarboxylic acid metabolic process
GO:0044281,34,GO:0043648,0.594,2.3303505606684425,9,small molecule metabolic process,dicarboxylic acid metabolic process
GO:0016053,34,GO:0043648,0.615,2.3303505606684425,0,organic acid biosynthetic process,dicarboxylic acid metabolic process
GO:0009084,34,GO:0043648,0.518,2.3303505606684425,0,glutamine family amino acid biosynthetic process,dicarboxylic acid metabolic process
GO:0019233,25,GO:0003008,0.515,2.3303505606684425,0,sensory perception of pain,system process
GO:0040012,30,GO:0040011,0.894,2.3303505606684425,49,regulation of locomotion,locomotion
GO:0034660,3,GO:1901360,0.564,2.3303505606684425,2,ncRNA metabolic process,organic cyclic compound metabolic process
GO:0034470,3,GO:1901360,0.536,2.3303505606684425,5,ncRNA processing,organic cyclic compound metabolic process
GO:0061458,8,GO:0048856,0.534,2.3303505606684425,0,reproductive system development,anatomical structure development
GO:0046661,5,GO:0000003,0.69,2.3303505606684425,0,male sex differentiation,reproduction
GO:0045137,5,GO:0000003,0.692,2.3303505606684425,0,development of primary sexual characteristics,reproduction
GO:0033993,20,GO:0010033,0.617,2.3303505606684425,3,response to lipid,response to organic substance
GO:0045786,13,GO:0000278,0.64,2.3303505606684425,2,negative regulation of cell cycle,mitotic cell cycle
GO:0006310,7,GO:0044260,0.611,2.3303505606684425,38,DNA recombination,cellular macromolecule metabolic process
GO:1902749,13,GO:0000278,0.539,2.3303505606684425,1,regulation of cell cycle G2/M phase transition,mitotic cell cycle
GO:1901987,13,GO:0000278,0.636,2.3303505606684425,0,regulation of cell cycle phase transition,mitotic cell cycle
GO:0070887,20,GO:0010033,0.696,2.3303505606684425,0,cellular response to chemical stimulus,response to organic substance
GO:0010389,13,GO:0000278,0.706,2.3303505606684425,2,regulation of G2/M transition of mitotic cell cycle,mitotic cell cycle
GO:0000819,19,GO:0007059,0.934,2.3303505606684425,3,sister chromatid segregation,chromosome segregation
GO:0000070,12,GO:0044085,0.444,2.3303505606684425,38,mitotic sister chromatid segregation,cellular component biogenesis
GO:0006812,2,GO:0051179,0.571,2.3303505606684425,37,cation transport,localization
GO:0006811,2,GO:0051179,0.664,2.3303505606684425,434,ion transport,localization
GO:1901566,11,GO:0008152,0.305,2.3303505606684425,2,organonitrogen compound biosynthetic process,metabolic process
GO:0019752,34,GO:0043648,0.695,2.3303505606684425,13,carboxylic acid metabolic process,dicarboxylic acid metabolic process
GO:0019676,32,GO:0009605,0.465,2.3303505606684425,1,ammonia assimilation cycle,response to external stimulus
GO:2000145,36,GO:0030334,0.991,2.3303505606684425,0,regulation of cell motility,regulation of cell migration
GO:0032879,2,GO:0051179,0.528,2.3303505606684425,0,regulation of localization,localization
GO:0030032,12,GO:0044085,0.52,2.3303505606684425,2,lamellipodium assembly,cellular component biogenesis
GO:0006952,22,GO:0006950,0.772,2.3303505606684425,6,defense response,response to stress
GO:0006351,11,GO:0008152,0.314,2.3303505606684425,38,DNA-templated transcription,metabolic process
GO:0046546,5,GO:0000003,0.498,2.3303505606684425,0,development of primary male sexual characteristics,reproduction
GO:1903394,12,GO:0044085,0.528,2.3303505606684425,6,protein localization to kinetochore involved in kinetochore assembly,cellular component biogenesis
GO:0051382,12,GO:0044085,0.592,2.3303505606684425,12,kinetochore assembly,cellular component biogenesis
GO:0034508,12,GO:0044085,0.596,2.3303505606684425,0,centromere complex assembly,cellular component biogenesis
GO:0034080,21,GO:0006338,0.731,2.3303505606684425,2,CENP-A containing chromatin assembly,chromatin remodeling
GO:0031055,21,GO:0006338,0.731,2.3303505606684425,0,chromatin remodeling at centromere,chromatin remodeling
GO:0036297,22,GO:0006950,0.477,2.3303505606684425,7,interstrand cross-link repair,response to stress
GO:0031570,13,GO:0000278,0.591,2.3303505606684425,0,DNA integrity checkpoint signaling,mitotic cell cycle
GO:0007131,7,GO:0044260,0.533,2.3303505606684425,18,reciprocal meiotic recombination,cellular macromolecule metabolic process
GO:1901990,13,GO:0000278,0.786,2.3303505606684425,0,regulation of mitotic cell cycle phase transition,mitotic cell cycle
GO:0071774,20,GO:0010033,0.652,2.3303505606684425,0,response to fibroblast growth factor,response to organic substance
GO:0051260,12,GO:0044085,0.644,2.3303505606684425,50,protein homooligomerization,cellular component biogenesis
GO:0008543,20,GO:0010033,0.652,2.3303505606684425,7,fibroblast growth factor receptor signaling pathway,response to organic substance
GO:0007166,16,GO:0010646,0.504,2.3303505606684425,11,cell surface receptor signaling pathway,regulation of cell communication
GO:0009582,18,GO:0009628,0.8,2.3303505606684425,0,detection of abiotic stimulus,response to abiotic stimulus
GO:0006816,2,GO:0051179,0.424,2.3303505606684425,41,calcium ion transport,localization
GO:1901607,34,GO:0043648,0.581,2.3303505606684425,0,alpha-amino acid biosynthetic process,dicarboxylic acid metabolic process
GO:1901605,34,GO:0043648,0.624,2.3303505606684425,0,alpha-amino acid metabolic process,dicarboxylic acid metabolic process
GO:0044283,34,GO:0043648,0.512,2.3303505606684425,0,small molecule biosynthetic process,dicarboxylic acid metabolic process
GO:0043436,34,GO:0043648,0.695,2.3303505606684425,0,oxoacid metabolic process,dicarboxylic acid metabolic process
GO:0008652,34,GO:0043648,0.591,2.3303505606684425,22,cellular amino acid biosynthetic process,dicarboxylic acid metabolic process
GO:0006541,34,GO:0043648,0.521,2.3303505606684425,13,glutamine metabolic process,dicarboxylic acid metabolic process
GO:0006082,34,GO:0043648,0.689,2.3303505606684425,39,organic acid metabolic process,dicarboxylic acid metabolic process
GO:0007600,25,GO:0003008,0.907,2.3303505606684425,1,sensory perception,system process
GO:0016477,36,GO:0030334,0.9,2.3303505606684425,61,cell migration,regulation of cell migration
GO:0010942,29,GO:0043067,0.907,2.3303505606684425,0,positive regulation of cell death,regulation of programmed cell death
GO:0006364,3,GO:1901360,0.475,2.3303505606684425,90,rRNA processing,organic cyclic compound metabolic process
GO:0032728,23,GO:0051239,0.515,2.3303505606684425,1,positive regulation of interferon-beta production,regulation of multicellular organismal process
GO:0048608,8,GO:0048856,0.534,2.3303505606684425,0,reproductive structure development,anatomical structure development
GO:0051383,12,GO:0044085,0.364,2.3303505606684425,4,kinetochore organization,cellular component biogenesis
GO:0090305,3,GO:1901360,0.462,2.3303505606684425,64,nucleic acid phosphodiester bond hydrolysis,organic cyclic compound metabolic process
GO:0045005,7,GO:0044260,0.47,2.3303505606684425,0,DNA-templated DNA replication maintenance of fidelity,cellular macromolecule metabolic process
GO:0044774,13,GO:0000278,0.735,2.3303505606684425,0,mitotic DNA integrity checkpoint signaling,mitotic cell cycle
GO:0009607,6,GO:0051716,0.455,2.3303505606684425,0,response to biotic stimulus,cellular response to stimulus
GO:0006261,7,GO:0044260,0.575,2.3303505606684425,13,DNA-templated DNA replication,cellular macromolecule metabolic process
GO:0140014,12,GO:0044085,0.455,2.3303505606684425,0,mitotic nuclear division,cellular component biogenesis
GO:2000629,3,GO:1901360,0.268,2.3303505606684425,0,negative regulation of miRNA metabolic process,organic cyclic compound metabolic process
GO:2000628,3,GO:1901360,0.284,2.3303505606684425,0,regulation of miRNA metabolic process,organic cyclic compound metabolic process
GO:2000625,3,GO:1901360,0.268,2.3303505606684425,0,regulation of miRNA catabolic process,organic cyclic compound metabolic process
GO:2000243,5,GO:0000003,0.697,2.3303505606684425,0,positive regulation of reproductive process,reproduction
GO:2000241,5,GO:0000003,0.743,2.3303505606684425,1,regulation of reproductive process,reproduction
GO:1902850,13,GO:0000278,0.856,2.3303505606684425,0,microtubule cytoskeleton organization involved in mitosis,mitotic cell cycle
GO:1902369,31,GO:1901575,0.563,2.3303505606684425,2,negative regulation of RNA catabolic process,organic substance catabolic process
GO:1901361,31,GO:1901575,0.803,2.3303505606684425,0,organic cyclic compound catabolic process,organic substance catabolic process
GO:0104004,22,GO:0006950,0.286,2.3303505606684425,0,cellular response to environmental stimulus,response to stress
GO:0090068,13,GO:0000278,0.603,2.3303505606684425,0,positive regulation of cell cycle process,mitotic cell cycle
GO:0071695,8,GO:0048856,0.457,2.3303505606684425,0,anatomical structure maturation,anatomical structure development
GO:0071482,22,GO:0006950,0.262,2.3303505606684425,5,cellular response to light stimulus,response to stress
GO:0071478,22,GO:0006950,0.28,2.3303505606684425,0,cellular response to radiation,response to stress
GO:0071214,22,GO:0006950,0.286,2.3303505606684425,0,cellular response to abiotic stimulus,response to stress
GO:0071044,3,GO:1901360,0.268,2.3303505606684425,1,histone mRNA catabolic process,organic cyclic compound metabolic process
GO:0060903,5,GO:0000003,0.471,2.3303505606684425,3,positive regulation of meiosis I,reproduction
GO:0060631,5,GO:0000003,0.491,2.3303505606684425,2,regulation of meiosis I,reproduction
GO:0060322,8,GO:0048856,0.355,2.3303505606684425,0,head development,anatomical structure development
GO:0051785,12,GO:0044085,0.352,2.3303505606684425,0,positive regulation of nuclear division,cellular component biogenesis
GO:0051783,12,GO:0044085,0.39,2.3303505606684425,3,regulation of nuclear division,cellular component biogenesis
GO:0051656,2,GO:0051179,0.472,2.3303505606684425,0,establishment of organelle localization,localization
GO:0051647,2,GO:0051179,0.374,2.3303505606684425,5,nucleus localization,localization
GO:0051446,5,GO:0000003,0.578,2.3303505606684425,4,positive regulation of meiotic cell cycle,reproduction
GO:0051445,5,GO:0000003,0.603,2.3303505606684425,4,regulation of meiotic cell cycle,reproduction
GO:0051302,37,GO:0051302,0.998,2.3303505606684425,12,regulation of cell division,regulation of cell division
GO:0051130,12,GO:0044085,0.464,2.3303505606684425,0,positive regulation of cellular component organization,cellular component biogenesis
GO:0050776,24,GO:0002376,0.754,2.3303505606684425,0,regulation of immune response,immune system process
GO:0048599,5,GO:0000003,0.655,2.3303505606684425,15,oocyte development,reproduction
GO:0048469,8,GO:0048856,0.457,2.3303505606684425,0,cell maturation,anatomical structure development
GO:0048284,12,GO:0044085,0.402,2.3303505606684425,8,organelle fusion,cellular component biogenesis
GO:0046700,31,GO:1901575,0.747,2.3303505606684425,0,heterocycle catabolic process,organic substance catabolic process
GO:0045836,5,GO:0000003,0.521,2.3303505606684425,5,positive regulation of meiotic nuclear division,reproduction
GO:0044270,31,GO:1901575,0.747,2.3303505606684425,0,cellular nitrogen compound catabolic process,organic substance catabolic process
GO:0043631,3,GO:1901360,0.368,2.3303505606684425,6,RNA polyadenylation,organic cyclic compound metabolic process
GO:0043489,31,GO:1901575,0.55,2.3303505606684425,0,RNA stabilization,organic substance catabolic process
GO:0043487,31,GO:1901575,0.657,2.3303505606684425,0,regulation of RNA stability,organic substance catabolic process
GO:0043010,8,GO:0048856,0.31,2.3303505606684425,0,camera-type eye development,anatomical structure development
GO:0040020,5,GO:0000003,0.546,2.3303505606684425,0,regulation of meiotic nuclear division,reproduction
GO:0035046,2,GO:0051179,0.321,2.3303505606684425,11,pronuclear migration,localization
GO:0034655,31,GO:1901575,0.786,2.3303505606684425,1,nucleobase-containing compound catabolic process,organic substance catabolic process
GO:0033043,12,GO:0044085,0.475,2.3303505606684425,0,regulation of organelle organization,cellular component biogenesis
GO:0032101,6,GO:0051716,0.384,2.3303505606684425,0,regulation of response to external stimulus,cellular response to stimulus
GO:0031330,31,GO:1901575,0.572,2.3303505606684425,0,negative regulation of cellular catabolic process,organic substance catabolic process
GO:0031329,31,GO:1901575,0.687,2.3303505606684425,0,regulation of cellular catabolic process,organic substance catabolic process
GO:0031124,3,GO:1901360,0.389,2.3303505606684425,11,mRNA 3'-end processing,organic cyclic compound metabolic process
GO:0031123,3,GO:1901360,0.438,2.3303505606684425,18,RNA 3'-end processing,organic cyclic compound metabolic process
GO:0030182,8,GO:0048856,0.63,2.3303505606684425,47,neuron differentiation,anatomical structure development
GO:0019439,31,GO:1901575,0.752,2.3303505606684425,2,aromatic compound catabolic process,organic substance catabolic process
GO:0016071,3,GO:1901360,0.549,2.3303505606684425,5,mRNA metabolic process,organic cyclic compound metabolic process
GO:0010638,12,GO:0044085,0.406,2.3303505606684425,0,positive regulation of organelle organization,cellular component biogenesis
GO:0009994,5,GO:0000003,0.655,2.3303505606684425,0,oocyte differentiation,reproduction
GO:0009895,31,GO:1901575,0.578,2.3303505606684425,0,negative regulation of catabolic process,organic substance catabolic process
GO:0009894,31,GO:1901575,0.703,2.3303505606684425,0,regulation of catabolic process,organic substance catabolic process
GO:0009566,5,GO:0000003,0.604,2.3303505606684425,1,fertilization,reproduction
GO:0009416,18,GO:0009628,0.801,2.3303505606684425,0,response to light stimulus,response to abiotic stimulus
GO:0009314,18,GO:0009628,0.839,2.3303505606684425,2,response to radiation,response to abiotic stimulus
GO:0008334,3,GO:1901360,0.313,2.3303505606684425,0,histone mRNA metabolic process,organic cyclic compound metabolic process
GO:0008298,1,GO:0051641,0.439,2.3303505606684425,2,intracellular mRNA localization,cellular localization
GO:0007616,25,GO:0003008,0.595,2.3303505606684425,7,long-term memory,system process
GO:0007423,8,GO:0048856,0.438,2.3303505606684425,2,sensory organ development,anatomical structure development
GO:0007420,8,GO:0048856,0.348,2.3303505606684425,3,brain development,anatomical structure development
GO:0007417,8,GO:0048856,0.423,2.3303505606684425,10,central nervous system development,anatomical structure development
GO:0007343,38,GO:0007343,1,2.3303505606684425,0,egg activation,egg activation
GO:0007338,5,GO:0000003,0.584,2.3303505606684425,14,single fertilization,reproduction
GO:0007097,2,GO:0051179,0.369,2.3303505606684425,23,nuclear migration,localization
GO:0007052,27,GO:0007017,0.769,2.3303505606684425,22,mitotic spindle organization,microtubule-based process
GO:0006403,1,GO:0051641,0.356,2.3303505606684425,0,RNA localization,cellular localization
GO:0006402,31,GO:1901575,0.725,2.3303505606684425,11,mRNA catabolic process,organic substance catabolic process
GO:0006401,31,GO:1901575,0.753,2.3303505606684425,16,RNA catabolic process,organic substance catabolic process
GO:0006397,3,GO:1901360,0.521,2.3303505606684425,131,mRNA processing,organic cyclic compound metabolic process
GO:0006378,3,GO:1901360,0.359,2.3303505606684425,21,mRNA polyadenylation,organic cyclic compound metabolic process
GO:0002920,24,GO:0002376,0.671,2.3303505606684425,0,regulation of humoral immune response,immune system process
GO:0002831,6,GO:0051716,0.301,2.3303505606684425,0,regulation of response to biotic stimulus,cellular response to stimulus
GO:0002784,24,GO:0002376,0.671,2.3303505606684425,0,regulation of antimicrobial peptide production,immune system process
GO:0002759,24,GO:0002376,0.671,2.3303505606684425,0,regulation of antimicrobial humoral response,immune system process
GO:0002700,24,GO:0002376,0.671,2.3303505606684425,0,regulation of production of molecular mediator of immune response,immune system process
GO:0002697,24,GO:0002376,0.671,2.3303505606684425,0,regulation of immune effector process,immune system process
GO:0002682,24,GO:0002376,0.754,2.3303505606684425,0,regulation of immune system process,immune system process
GO:0001775,38,GO:0007343,0.99,2.3303505606684425,0,cell activation,egg activation
GO:0001654,8,GO:0048856,0.31,2.3303505606684425,0,eye development,anatomical structure development
GO:0001556,8,GO:0048856,0.432,2.3303505606684425,15,oocyte maturation,anatomical structure development
GO:0000956,31,GO:1901575,0.704,2.3303505606684425,22,nuclear-transcribed mRNA catabolic process,organic substance catabolic process
GO:1903507,4,GO:0048519,0.712,2.3303505606684425,0,negative regulation of nucleic acid-templated transcription,negative regulation of biological process
GO:1902679,4,GO:0048519,0.712,2.3303505606684425,0,negative regulation of RNA biosynthetic process,negative regulation of biological process
GO:0097305,20,GO:0010033,0.646,2.3303505606684425,1,response to alcohol,response to organic substance
GO:0070988,39,GO:0070988,0.999,2.3303505606684425,2,demethylation,demethylation
GO:0070544,26,GO:0036211,0.433,2.3303505606684425,5,histone H3-K36 demethylation,protein modification process
GO:0070076,26,GO:0036211,0.489,2.3303505606684425,0,histone lysine demethylation,protein modification process
GO:0045892,4,GO:0048519,0.712,2.3303505606684425,62,negative regulation of DNA-templated transcription,negative regulation of biological process
GO:0045471,20,GO:0010033,0.633,2.3303505606684425,4,response to ethanol,response to organic substance
GO:0034720,26,GO:0036211,0.464,2.3303505606684425,9,histone H3-K4 demethylation,protein modification process
GO:0018195,26,GO:0036211,0.489,2.3303505606684425,0,peptidyl-arginine modification,protein modification process
GO:0018193,26,GO:0036211,0.74,2.3303505606684425,1,peptidyl-amino acid modification,protein modification process
GO:0016577,26,GO:0036211,0.498,2.3303505606684425,2,histone demethylation,protein modification process
GO:0016570,26,GO:0036211,0.638,2.3303505606684425,5,histone modification,protein modification process
GO:0009636,20,GO:0010033,0.557,2.3303505606684425,9,response to toxic substance,response to organic substance
GO:0009408,18,GO:0009628,0.83,2.3303505606684425,60,response to heat,response to abiotic stimulus
GO:0009266,18,GO:0009628,0.871,2.3303505606684425,6,response to temperature stimulus,response to abiotic stimulus
GO:0008214,26,GO:0036211,0.506,2.3303505606684425,0,protein dealkylation,protein modification process
GO:0006979,22,GO:0006950,0.652,2.3303505606684425,75,response to oxidative stress,response to stress
GO:0006970,18,GO:0009628,0.786,2.3303505606684425,18,response to osmotic stress,response to abiotic stimulus
GO:0006482,26,GO:0036211,0.506,2.3303505606684425,4,protein demethylation,protein modification process
GO:0099177,16,GO:0010646,0.835,2.3303505606684425,0,regulation of trans-synaptic signaling,regulation of cell communication
GO:0050804,16,GO:0010646,0.835,2.3303505606684425,11,modulation of chemical synaptic transmission,regulation of cell communication
GO:0048167,16,GO:0010646,0.642,2.3303505606684425,3,regulation of synaptic plasticity,regulation of cell communication
GO:0045947,10,GO:0080090,0.429,2.3303505606684425,5,negative regulation of translational initiation,regulation of primary metabolic process
GO:0034249,10,GO:0080090,0.505,2.3303505606684425,0,negative regulation of cellular amide metabolic process,regulation of primary metabolic process
GO:0017148,10,GO:0080090,0.566,2.3303505606684425,30,negative regulation of translation,regulation of primary metabolic process
GO:0006446,10,GO:0080090,0.473,2.3303505606684425,4,regulation of translational initiation,regulation of primary metabolic process
GO:0006417,10,GO:0080090,0.624,2.3303505606684425,52,regulation of translation,regulation of primary metabolic process
GO:2001237,29,GO:0043067,0.721,2.3303505606684425,0,negative regulation of extrinsic apoptotic signaling pathway,regulation of programmed cell death
GO:2001236,29,GO:0043067,0.721,2.3303505606684425,0,regulation of extrinsic apoptotic signaling pathway,regulation of programmed cell death
GO:2001234,29,GO:0043067,0.825,2.3303505606684425,3,negative regulation of apoptotic signaling pathway,regulation of programmed cell death
GO:2001233,29,GO:0043067,0.829,2.3303505606684425,0,regulation of apoptotic signaling pathway,regulation of programmed cell death
GO:1902042,29,GO:0043067,0.69,2.3303505606684425,1,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,regulation of programmed cell death
GO:1902041,29,GO:0043067,0.69,2.3303505606684425,0,regulation of extrinsic apoptotic signaling pathway via death domain receptors,regulation of programmed cell death
GO:0060548,29,GO:0043067,0.902,2.3303505606684425,2,negative regulation of cell death,regulation of programmed cell death
GO:0051348,15,GO:0065009,0.697,2.3303505606684425,0,negative regulation of transferase activity,regulation of molecular function
GO:0048585,6,GO:0051716,0.395,2.3303505606684425,0,negative regulation of response to stimulus,cellular response to stimulus
GO:0045936,33,GO:0006796,0.52,2.3303505606684425,0,negative regulation of phosphate metabolic process,phosphate-containing compound metabolic process
GO:0044092,15,GO:0065009,0.862,2.3303505606684425,0,negative regulation of molecular function,regulation of molecular function
GO:0043086,15,GO:0065009,0.851,2.3303505606684425,21,negative regulation of catalytic activity,regulation of molecular function
GO:0043069,29,GO:0043067,0.928,2.3303505606684425,3,negative regulation of programmed cell death,regulation of programmed cell death
GO:0043066,29,GO:0043067,0.924,2.3303505606684425,38,negative regulation of apoptotic process,regulation of programmed cell death
GO:0042326,33,GO:0006796,0.494,2.3303505606684425,2,negative regulation of phosphorylation,phosphate-containing compound metabolic process
GO:0033673,15,GO:0065009,0.694,2.3303505606684425,0,negative regulation of kinase activity,regulation of molecular function
GO:0031400,10,GO:0080090,0.538,2.3303505606684425,0,negative regulation of protein modification process,regulation of primary metabolic process
GO:0023057,17,GO:0023051,0.879,2.3303505606684425,0,negative regulation of signaling,regulation of signaling
GO:0010648,16,GO:0010646,0.879,2.3303505606684425,0,negative regulation of cell communication,regulation of cell communication
GO:0010563,33,GO:0006796,0.518,2.3303505606684425,0,negative regulation of phosphorus metabolic process,phosphate-containing compound metabolic process
GO:0009968,17,GO:0023051,0.874,2.3303505606684425,13,negative regulation of signal transduction,regulation of signaling
GO:0006469,15,GO:0065009,0.691,2.3303505606684425,7,negative regulation of protein kinase activity,regulation of molecular function
GO:0001933,33,GO:0006796,0.489,2.3303505606684425,8,negative regulation of protein phosphorylation,phosphate-containing compound metabolic process
GO:0061024,12,GO:0044085,0.48,2.3303505606684425,8,membrane organization,cellular component biogenesis
GO:0051983,19,GO:0007059,0.833,2.3303505606684425,3,regulation of chromosome segregation,chromosome segregation
GO:0051052,7,GO:0044260,0.541,2.3303505606684425,0,regulation of DNA metabolic process,cellular macromolecule metabolic process
GO:0048732,8,GO:0048856,0.401,2.3303505606684425,0,gland development,anatomical structure development
GO:0048646,8,GO:0048856,0.534,2.3303505606684425,0,anatomical structure formation involved in morphogenesis,anatomical structure development
GO:0044419,40,GO:0044419,0.983,2.3303505606684425,24,biological process involved in interspecies interaction between organisms,biological process involved in interspecies interaction between organisms
GO:0043063,41,GO:0043063,1,2.3303505606684425,1,intercellular bridge organization,intercellular bridge organization
GO:0043062,41,GO:0043063,0.745,2.3303505606684425,1,extracellular structure organization,intercellular bridge organization
GO:0042330,32,GO:0009605,0.825,2.3303505606684425,1,taxis,response to external stimulus
GO:0035821,40,GO:0044419,0.571,2.3303505606684425,0,modulation of process of another organism,biological process involved in interspecies interaction between organisms
GO:0031468,12,GO:0044085,0.546,2.3303505606684425,4,nuclear membrane reassembly,cellular component biogenesis
GO:0016032,42,GO:0016032,1,2.3303505606684425,0,viral process,viral process
GO:0010256,12,GO:0044085,0.453,2.3303505606684425,0,endomembrane system organization,cellular component biogenesis
GO:0007349,8,GO:0048856,0.31,2.3303505606684425,1,cellularization,anatomical structure development
GO:0007084,12,GO:0044085,0.52,2.3303505606684425,5,mitotic nuclear membrane reassembly,cellular component biogenesis
GO:0006998,12,GO:0044085,0.378,2.3303505606684425,21,nuclear envelope organization,cellular component biogenesis
GO:0006607,1,GO:0051641,0.48,2.3303505606684425,6,NLS-bearing protein import into nucleus,cellular localization
GO:0000018,7,GO:0044260,0.477,2.3303505606684425,0,regulation of DNA recombination,cellular macromolecule metabolic process
GO:1904031,15,GO:0065009,0.615,2.3303505606684425,0,positive regulation of cyclin-dependent protein kinase activity,regulation of molecular function
GO:1904029,15,GO:0065009,0.711,2.3303505606684425,0,regulation of cyclin-dependent protein kinase activity,regulation of molecular function
GO:1903508,4,GO:0048519,0.258,2.3303505606684425,0,positive regulation of nucleic acid-templated transcription,negative regulation of biological process
GO:1902680,4,GO:0048519,0.258,2.3303505606684425,0,positive regulation of RNA biosynthetic process,negative regulation of biological process
GO:1901565,31,GO:1901575,0.893,2.3303505606684425,3,organonitrogen compound catabolic process,organic substance catabolic process
GO:0071902,15,GO:0065009,0.679,2.3303505606684425,7,positive regulation of protein serine/threonine kinase activity,regulation of molecular function
GO:0071900,15,GO:0065009,0.749,2.3303505606684425,1,regulation of protein serine/threonine kinase activity,regulation of molecular function
GO:0060562,8,GO:0048856,0.378,2.3303505606684425,9,epithelial tube morphogenesis,anatomical structure development
GO:0060429,8,GO:0048856,0.48,2.3303505606684425,1,epithelium development,anatomical structure development
GO:0051603,31,GO:1901575,0.831,2.3303505606684425,53,proteolysis involved in protein catabolic process,organic substance catabolic process
GO:0051347,15,GO:0065009,0.787,2.3303505606684425,0,positive regulation of transferase activity,regulation of molecular function
GO:0051254,4,GO:0048519,0.263,2.3303505606684425,0,positive regulation of RNA metabolic process,negative regulation of biological process
GO:0051247,10,GO:0080090,0.635,2.3303505606684425,0,positive regulation of protein metabolic process,regulation of primary metabolic process
GO:0051173,4,GO:0048519,0.28,2.3303505606684425,0,positive regulation of nitrogen compound metabolic process,negative regulation of biological process
GO:0048729,8,GO:0048856,0.508,2.3303505606684425,2,tissue morphogenesis,anatomical structure development
GO:0048569,8,GO:0048856,0.538,2.3303505606684425,0,post-embryonic animal organ development,anatomical structure development
GO:0048563,8,GO:0048856,0.328,2.3303505606684425,2,post-embryonic animal organ morphogenesis,anatomical structure development
GO:0045937,33,GO:0006796,0.574,2.3303505606684425,0,positive regulation of phosphate metabolic process,phosphate-containing compound metabolic process
GO:0045935,4,GO:0048519,0.265,2.3303505606684425,0,positive regulation of nucleobase-containing compound metabolic process,negative regulation of biological process
GO:0045893,4,GO:0048519,0.258,2.3303505606684425,50,positive regulation of DNA-templated transcription,negative regulation of biological process
GO:0045860,15,GO:0065009,0.735,2.3303505606684425,8,positive regulation of protein kinase activity,regulation of molecular function
GO:0045737,15,GO:0065009,0.615,2.3303505606684425,5,positive regulation of cyclin-dependent protein serine/threonine kinase activity,regulation of molecular function
GO:0045448,8,GO:0048856,0.403,2.3303505606684425,1,"mitotic cell cycle, embryonic",anatomical structure development
GO:0044093,15,GO:0065009,0.869,2.3303505606684425,0,positive regulation of molecular function,regulation of molecular function
