go,cluster,parent,parentSimScore,score,size,term,parentTerm
GO:0046477,44,GO:1903509,0.85,2.583983737341272,1,glycosylceramide catabolic process,liposaccharide metabolic process
GO:0046467,44,GO:1903509,0.55,2.583983737341272,0,membrane lipid biosynthetic process,liposaccharide metabolic process
GO:0046466,44,GO:1903509,0.49,2.583983737341272,0,membrane lipid catabolic process,liposaccharide metabolic process
GO:0046173,46,GO:1901617,0.919,2.583983737341272,0,polyol biosynthetic process,organic hydroxy compound biosynthetic process
GO:0046165,46,GO:1901617,0.944,2.583983737341272,0,alcohol biosynthetic process,organic hydroxy compound biosynthetic process
GO:0045862,4,GO:0031399,0.704,2.583983737341272,1,positive regulation of proteolysis,regulation of protein modification process
GO:0045760,17,GO:0065008,0.512,2.583983737341272,1,positive regulation of action potential,regulation of biological quality
GO:0045732,19,GO:0009056,0.626,2.583983737341272,11,positive regulation of protein catabolic process,catabolic process
GO:0044283,37,GO:0044281,0.759,2.583983737341272,0,small molecule biosynthetic process,small molecule metabolic process
GO:0044255,44,GO:1903509,0.658,2.583983737341272,13,cellular lipid metabolic process,liposaccharide metabolic process
GO:0044242,44,GO:1903509,0.555,2.583983737341272,0,cellular lipid catabolic process,liposaccharide metabolic process
GO:0044057,35,GO:0003008,0.771,2.583983737341272,0,regulation of system process,system process
GO:0043409,13,GO:0023051,0.711,2.583983737341272,9,negative regulation of MAPK cascade,regulation of signaling
GO:0043407,24,GO:0065009,0.615,2.583983737341272,5,negative regulation of MAP kinase activity,regulation of molecular function
GO:0043254,9,GO:0016043,0.472,2.583983737341272,0,regulation of protein-containing complex assembly,cellular component organization
GO:0043244,9,GO:0016043,0.443,2.583983737341272,0,regulation of protein-containing complex disassembly,cellular component organization
GO:0043243,9,GO:0016043,0.384,2.583983737341272,0,positive regulation of protein-containing complex disassembly,cellular component organization
GO:0042391,17,GO:0065008,0.791,2.583983737341272,105,regulation of membrane potential,regulation of biological quality
GO:0042326,32,GO:0051174,0.836,2.583983737341272,2,negative regulation of phosphorylation,regulation of phosphorus metabolic process
GO:0042176,19,GO:0009056,0.645,2.583983737341272,7,regulation of protein catabolic process,catabolic process
GO:0035967,21,GO:0010033,0.891,2.583983737341272,0,cellular response to topologically incorrect protein,response to organic substance
GO:0035966,21,GO:0010033,0.899,2.583983737341272,11,response to topologically incorrect protein,response to organic substance
GO:0035307,32,GO:0051174,0.744,2.583983737341272,6,positive regulation of protein dephosphorylation,regulation of phosphorus metabolic process
GO:0035306,32,GO:0051174,0.744,2.583983737341272,0,positive regulation of dephosphorylation,regulation of phosphorus metabolic process
GO:0035304,32,GO:0051174,0.829,2.583983737341272,1,regulation of protein dephosphorylation,regulation of phosphorus metabolic process
GO:0034620,21,GO:0010033,0.886,2.583983737341272,9,cellular response to unfolded protein,response to organic substance
GO:0034612,21,GO:0010033,0.577,2.583983737341272,0,response to tumor necrosis factor,response to organic substance
GO:0034312,46,GO:1901617,0.862,2.583983737341272,0,diol biosynthetic process,organic hydroxy compound biosynthetic process
GO:0034311,46,GO:1901617,0.761,2.583983737341272,0,diol metabolic process,organic hydroxy compound biosynthetic process
GO:0033993,21,GO:0010033,0.617,2.583983737341272,3,response to lipid,response to organic substance
GO:0033673,24,GO:0065009,0.694,2.583983737341272,0,negative regulation of kinase activity,regulation of molecular function
GO:0032436,4,GO:0031399,0.658,2.583983737341272,34,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,regulation of protein modification process
GO:0032434,4,GO:0031399,0.664,2.583983737341272,1,regulation of proteasomal ubiquitin-dependent protein catabolic process,regulation of protein modification process
GO:0032102,10,GO:0048583,0.712,2.583983737341272,0,negative regulation of response to external stimulus,regulation of response to stimulus
GO:0032101,10,GO:0048583,0.842,2.583983737341272,0,regulation of response to external stimulus,regulation of response to stimulus
GO:0031646,35,GO:0003008,0.627,2.583983737341272,0,positive regulation of nervous system process,system process
GO:0031644,35,GO:0003008,0.638,2.583983737341272,0,regulation of nervous system process,system process
GO:0031348,10,GO:0048583,0.639,2.583983737341272,0,negative regulation of defense response,regulation of response to stimulus
GO:0031347,10,GO:0048583,0.69,2.583983737341272,0,regulation of defense response,regulation of response to stimulus
GO:0031333,9,GO:0016043,0.442,2.583983737341272,3,negative regulation of protein-containing complex assembly,cellular component organization
GO:0031331,19,GO:0009056,0.675,2.583983737341272,1,positive regulation of cellular catabolic process,catabolic process
GO:0031329,19,GO:0009056,0.701,2.583983737341272,0,regulation of cellular catabolic process,catabolic process
GO:0030534,39,GO:0007626,0.541,2.583983737341272,1,adult behavior,locomotory behavior
GO:0030162,4,GO:0031399,0.78,2.583983737341272,8,regulation of proteolysis,regulation of protein modification process
GO:0030149,44,GO:1903509,0.49,2.583983737341272,4,sphingolipid catabolic process,liposaccharide metabolic process
GO:0030148,44,GO:1903509,0.522,2.583983737341272,15,sphingolipid biosynthetic process,liposaccharide metabolic process
GO:0030104,17,GO:0065008,0.586,2.583983737341272,4,water homeostasis,regulation of biological quality
GO:0019751,46,GO:1901617,0.855,2.583983737341272,0,polyol metabolic process,organic hydroxy compound biosynthetic process
GO:0019377,44,GO:1903509,0.867,2.583983737341272,0,glycolipid catabolic process,liposaccharide metabolic process
GO:0016241,48,GO:0061919,0.8,2.583983737341272,0,regulation of macroautophagy,process utilizing autophagic mechanism
GO:0016236,48,GO:0061919,0.917,2.583983737341272,15,macroautophagy,process utilizing autophagic mechanism
GO:0016139,45,GO:1901658,0.91,2.583983737341272,3,glycoside catabolic process,glycosyl compound catabolic process
GO:0016137,45,GO:1901658,0.855,2.583983737341272,0,glycoside metabolic process,glycosyl compound catabolic process
GO:0016042,44,GO:1903509,0.579,2.583983737341272,82,lipid catabolic process,liposaccharide metabolic process
GO:0010822,9,GO:0016043,0.361,2.583983737341272,0,positive regulation of mitochondrion organization,cellular component organization
GO:0010821,9,GO:0016043,0.384,2.583983737341272,3,regulation of mitochondrion organization,cellular component organization
GO:0010638,9,GO:0016043,0.478,2.583983737341272,0,positive regulation of organelle organization,cellular component organization
GO:0010508,48,GO:0061919,0.816,2.583983737341272,13,positive regulation of autophagy,process utilizing autophagic mechanism
GO:0010506,48,GO:0061919,0.862,2.583983737341272,12,regulation of autophagy,process utilizing autophagic mechanism
GO:0010259,2,GO:0030154,0.274,2.583983737341272,2,multicellular organism aging,cell differentiation
GO:0009896,19,GO:0009056,0.688,2.583983737341272,0,positive regulation of catabolic process,catabolic process
GO:0009894,19,GO:0009056,0.717,2.583983737341272,0,regulation of catabolic process,catabolic process
GO:0009725,3,GO:0051716,0.32,2.583983737341272,1,response to hormone,cellular response to stimulus
GO:0009268,33,GO:0009628,0.702,2.583983737341272,0,response to pH,response to abiotic stimulus
GO:0008610,44,GO:1903509,0.622,2.583983737341272,13,lipid biosynthetic process,liposaccharide metabolic process
GO:0008344,39,GO:0007626,0.831,2.583983737341272,8,adult locomotory behavior,locomotory behavior
GO:0008340,6,GO:0032501,0.464,2.583983737341272,298,determination of adult lifespan,multicellular organismal process
GO:0007568,2,GO:0030154,0.331,2.583983737341272,17,aging,cell differentiation
GO:0007033,9,GO:0016043,0.485,2.583983737341272,4,vacuole organization,cellular component organization
GO:0006986,21,GO:0010033,0.889,2.583983737341272,10,response to unfolded protein,response to organic substance
GO:0006914,48,GO:0061919,0.994,2.583983737341272,61,autophagy,process utilizing autophagic mechanism
GO:0006687,44,GO:1903509,0.896,2.583983737341272,0,glycosphingolipid metabolic process,liposaccharide metabolic process
GO:0006680,44,GO:1903509,0.827,2.583983737341272,6,glucosylceramide catabolic process,liposaccharide metabolic process
GO:0006678,44,GO:1903509,0.867,2.583983737341272,0,glucosylceramide metabolic process,liposaccharide metabolic process
GO:0006677,44,GO:1903509,0.881,2.583983737341272,0,glycosylceramide metabolic process,liposaccharide metabolic process
GO:0006672,44,GO:1903509,0.511,2.583983737341272,2,ceramide metabolic process,liposaccharide metabolic process
GO:0006670,44,GO:1903509,0.434,2.583983737341272,0,sphingosine metabolic process,liposaccharide metabolic process
GO:0006665,44,GO:1903509,0.554,2.583983737341272,36,sphingolipid metabolic process,liposaccharide metabolic process
GO:0006664,44,GO:1903509,0.998,2.583983737341272,1,glycolipid metabolic process,liposaccharide metabolic process
GO:0006643,44,GO:1903509,0.572,2.583983737341272,1,membrane lipid metabolic process,liposaccharide metabolic process
GO:0006629,44,GO:1903509,0.685,2.583983737341272,231,lipid metabolic process,liposaccharide metabolic process
GO:0006469,24,GO:0065009,0.691,2.583983737341272,7,negative regulation of protein kinase activity,regulation of molecular function
GO:0006066,46,GO:1901617,0.901,2.583983737341272,2,alcohol metabolic process,organic hydroxy compound biosynthetic process
GO:0001933,32,GO:0051174,0.829,2.583983737341272,8,negative regulation of protein phosphorylation,regulation of phosphorus metabolic process
GO:0001818,31,GO:0051239,0.515,2.583983737341272,0,negative regulation of cytokine production,regulation of multicellular organismal process
GO:0001817,31,GO:0051239,0.541,2.583983737341272,0,regulation of cytokine production,regulation of multicellular organismal process
GO:0070828,9,GO:0016043,0.432,2.583983737341272,1,heterochromatin organization,cellular component organization
GO:0006325,9,GO:0016043,0.548,2.583983737341272,68,chromatin organization,cellular component organization
GO:0099003,23,GO:0016192,0.721,2.583983737341272,0,vesicle-mediated transport in synapse,vesicle-mediated transport
GO:0097479,16,GO:0051179,0.369,2.583983737341272,2,synaptic vesicle localization,localization
GO:0051656,16,GO:0051179,0.472,2.583983737341272,0,establishment of organelle localization,localization
GO:0051650,16,GO:0051179,0.403,2.583983737341272,0,establishment of vesicle localization,localization
GO:0051648,16,GO:0051179,0.407,2.583983737341272,0,vesicle localization,localization
GO:0048489,16,GO:0051179,0.361,2.583983737341272,18,synaptic vesicle transport,localization
GO:1903322,4,GO:0031399,0.759,2.583983737341272,0,positive regulation of protein modification by small protein conjugation or removal,regulation of protein modification process
GO:1902116,9,GO:0016043,0.384,2.583983737341272,0,negative regulation of organelle assembly,cellular component organization
GO:1902115,9,GO:0016043,0.446,2.583983737341272,1,regulation of organelle assembly,cellular component organization
GO:1902018,9,GO:0016043,0.345,2.583983737341272,0,negative regulation of cilium assembly,cellular component organization
GO:1902017,9,GO:0016043,0.402,2.583983737341272,3,regulation of cilium assembly,cellular component organization
GO:0120035,9,GO:0016043,0.538,2.583983737341272,0,regulation of plasma membrane bounded cell projection organization,cellular component organization
GO:0120033,9,GO:0016043,0.354,2.583983737341272,0,negative regulation of plasma membrane bounded cell projection assembly,cellular component organization
GO:0120032,9,GO:0016043,0.423,2.583983737341272,0,regulation of plasma membrane bounded cell projection assembly,cellular component organization
GO:0090630,24,GO:0065009,0.715,2.583983737341272,31,activation of GTPase activity,regulation of molecular function
GO:0070848,21,GO:0010033,0.795,2.583983737341272,0,response to growth factor,response to organic substance
GO:0060491,9,GO:0016043,0.423,2.583983737341272,0,regulation of cell projection assembly,cellular component organization
GO:0051345,24,GO:0065009,0.791,2.583983737341272,1,positive regulation of hydrolase activity,regulation of molecular function
GO:0043547,24,GO:0065009,0.763,2.583983737341272,31,positive regulation of GTPase activity,regulation of molecular function
GO:0043087,24,GO:0065009,0.782,2.583983737341272,19,regulation of GTPase activity,regulation of molecular function
GO:0032007,20,GO:0010646,0.657,2.583983737341272,1,negative regulation of TOR signaling,regulation of cell communication
GO:0032006,20,GO:0010646,0.724,2.583983737341272,2,regulation of TOR signaling,regulation of cell communication
GO:0031398,4,GO:0031399,0.744,2.583983737341272,2,positive regulation of protein ubiquitination,regulation of protein modification process
GO:0031345,9,GO:0016043,0.44,2.583983737341272,1,negative regulation of cell projection organization,cellular component organization
GO:0031344,9,GO:0016043,0.541,2.583983737341272,6,regulation of cell projection organization,cellular component organization
GO:0010639,9,GO:0016043,0.488,2.583983737341272,0,negative regulation of organelle organization,cellular component organization
GO:2001237,15,GO:0060548,0.773,2.583983737341272,0,negative regulation of extrinsic apoptotic signaling pathway,negative regulation of cell death
GO:2001236,15,GO:0060548,0.663,2.583983737341272,0,regulation of extrinsic apoptotic signaling pathway,negative regulation of cell death
GO:2001234,15,GO:0060548,0.879,2.583983737341272,3,negative regulation of apoptotic signaling pathway,negative regulation of cell death
GO:2001233,15,GO:0060548,0.757,2.583983737341272,0,regulation of apoptotic signaling pathway,negative regulation of cell death
GO:2000027,2,GO:0030154,0.361,2.583983737341272,0,regulation of animal organ morphogenesis,cell differentiation
GO:1902533,13,GO:0023051,0.795,2.583983737341272,0,positive regulation of intracellular signal transduction,regulation of signaling
GO:1901342,1,GO:0030182,0.441,2.583983737341272,0,regulation of vasculature development,neuron differentiation
GO:0090596,12,GO:0048513,0.714,2.583983737341272,0,sensory organ morphogenesis,animal organ development
GO:0090066,17,GO:0065008,0.756,2.583983737341272,0,regulation of anatomical structure size,regulation of biological quality
GO:0071902,24,GO:0065009,0.679,2.583983737341272,7,positive regulation of protein serine/threonine kinase activity,regulation of molecular function
GO:0051347,24,GO:0065009,0.787,2.583983737341272,0,positive regulation of transferase activity,regulation of molecular function
GO:0048870,49,GO:0048870,0.991,2.583983737341272,2,cell motility,cell motility
GO:0048592,12,GO:0048513,0.548,2.583983737341272,0,eye morphogenesis,animal organ development
GO:0045860,24,GO:0065009,0.735,2.583983737341272,8,positive regulation of protein kinase activity,regulation of molecular function
GO:0045765,1,GO:0030182,0.441,2.583983737341272,0,regulation of angiogenesis,neuron differentiation
GO:0045666,2,GO:0030154,0.462,2.583983737341272,3,positive regulation of neuron differentiation,cell differentiation
GO:0045664,2,GO:0030154,0.545,2.583983737341272,15,regulation of neuron differentiation,cell differentiation
GO:0043410,13,GO:0023051,0.713,2.583983737341272,12,positive regulation of MAPK cascade,regulation of signaling
GO:0043406,24,GO:0065009,0.615,2.583983737341272,5,positive regulation of MAP kinase activity,regulation of molecular function
GO:0042327,32,GO:0051174,0.931,2.583983737341272,2,positive regulation of phosphorylation,regulation of phosphorus metabolic process
GO:0033674,24,GO:0065009,0.781,2.583983737341272,35,positive regulation of kinase activity,regulation of molecular function
GO:0032535,17,GO:0065008,0.751,2.583983737341272,0,regulation of cellular component size,regulation of biological quality
GO:0032147,24,GO:0065009,0.672,2.583983737341272,11,activation of protein kinase activity,regulation of molecular function
GO:0031098,20,GO:0010646,0.381,2.583983737341272,0,stress-activated protein kinase signaling cascade,regulation of cell communication
GO:0030155,50,GO:0030155,1,2.583983737341272,10,regulation of cell adhesion,regulation of cell adhesion
GO:0030036,51,GO:0030036,0.991,2.583983737341272,33,actin cytoskeleton organization,actin cytoskeleton organization
GO:0030029,51,GO:0030036,0.981,2.583983737341272,1,actin filament-based process,actin cytoskeleton organization
GO:0022603,2,GO:0030154,0.427,2.583983737341272,0,regulation of anatomical structure morphogenesis,cell differentiation
GO:0022407,50,GO:0030155,0.892,2.583983737341272,0,regulation of cell-cell adhesion,regulation of cell adhesion
GO:0018209,14,GO:0019538,0.488,2.583983737341272,0,peptidyl-serine modification,protein metabolic process
GO:0018193,14,GO:0019538,0.594,2.583983737341272,1,peptidyl-amino acid modification,protein metabolic process
GO:0018105,14,GO:0019538,0.487,2.583983737341272,161,peptidyl-serine phosphorylation,protein metabolic process
GO:0016477,49,GO:0048870,0.985,2.583983737341272,61,cell migration,cell motility
GO:0016310,32,GO:0051174,0.571,2.583983737341272,483,phosphorylation,regulation of phosphorus metabolic process
GO:0012501,15,GO:0060548,0.819,2.583983737341272,39,programmed cell death,negative regulation of cell death
GO:0010256,9,GO:0016043,0.541,2.583983737341272,0,endomembrane system organization,cellular component organization
GO:0008361,17,GO:0065008,0.71,2.583983737341272,7,regulation of cell size,regulation of biological quality
GO:0008219,15,GO:0060548,0.83,2.583983737341272,16,cell death,negative regulation of cell death
GO:0007612,35,GO:0003008,0.702,2.583983737341272,1,learning,system process
GO:0007423,12,GO:0048513,0.736,2.583983737341272,2,sensory organ development,animal organ development
GO:0007266,20,GO:0010646,0.365,2.583983737341272,15,Rho protein signal transduction,regulation of cell communication
GO:0007265,20,GO:0010646,0.41,2.583983737341272,24,Ras protein signal transduction,regulation of cell communication
GO:0007264,20,GO:0010646,0.424,2.583983737341272,33,small GTPase mediated signal transduction,regulation of cell communication
GO:0007030,9,GO:0016043,0.45,2.583983737341272,33,Golgi organization,cellular component organization
GO:0006915,15,GO:0060548,0.801,2.583983737341272,73,apoptotic process,negative regulation of cell death
GO:0006796,32,GO:0051174,0.616,2.583983737341272,6,phosphate-containing compound metabolic process,regulation of phosphorus metabolic process
GO:0006793,32,GO:0051174,0.617,2.583983737341272,0,phosphorus metabolic process,regulation of phosphorus metabolic process
GO:0006468,32,GO:0051174,0.541,2.583983737341272,541,protein phosphorylation,regulation of phosphorus metabolic process
GO:0001934,4,GO:0031399,0.905,2.583983737341272,20,positive regulation of protein phosphorylation,regulation of protein modification process
GO:0001654,12,GO:0048513,0.548,2.583983737341272,0,eye development,animal organ development
GO:0001558,36,GO:0040008,0.886,2.583983737341272,2,regulation of cell growth,regulation of growth
GO:1905952,27,GO:0032879,0.731,2.583983737341272,0,regulation of lipid localization,regulation of localization
GO:0051707,3,GO:0051716,0.455,2.583983737341272,1,response to other organism,cellular response to stimulus
GO:0043436,37,GO:0044281,0.859,2.583983737341272,0,oxoacid metabolic process,small molecule metabolic process
GO:0043207,3,GO:0051716,0.455,2.583983737341272,0,response to external biotic stimulus,cellular response to stimulus
GO:0019752,37,GO:0044281,0.858,2.583983737341272,13,carboxylic acid metabolic process,small molecule metabolic process
GO:0015711,16,GO:0051179,0.441,2.583983737341272,0,organic anion transport,localization
GO:0015701,16,GO:0051179,0.318,2.583983737341272,10,bicarbonate transport,localization
GO:0010883,27,GO:0032879,0.703,2.583983737341272,8,regulation of lipid storage,regulation of localization
GO:0009620,3,GO:0051716,0.315,2.583983737341272,1,response to fungus,cellular response to stimulus
GO:0009607,3,GO:0051716,0.455,2.583983737341272,0,response to biotic stimulus,cellular response to stimulus
GO:0008015,35,GO:0003008,0.515,2.583983737341272,0,blood circulation,system process
GO:0006890,23,GO:0016192,0.638,2.583983737341272,22,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",vesicle-mediated transport
GO:0006820,16,GO:0051179,0.494,2.583983737341272,8,anion transport,localization
GO:0006767,37,GO:0044281,0.539,2.583983737341272,0,water-soluble vitamin metabolic process,small molecule metabolic process
GO:0006766,37,GO:0044281,0.539,2.583983737341272,0,vitamin metabolic process,small molecule metabolic process
GO:0006082,37,GO:0044281,0.864,2.583983737341272,39,organic acid metabolic process,small molecule metabolic process
GO:0005996,52,GO:0005996,0.998,2.583983737341272,0,monosaccharide metabolic process,monosaccharide metabolic process
GO:0005975,52,GO:0005996,0.818,2.583983737341272,164,carbohydrate metabolic process,monosaccharide metabolic process
GO:0003013,35,GO:0003008,0.515,2.583983737341272,0,circulatory system process,system process
GO:1902749,25,GO:0007049,0.586,2.583983737341272,1,regulation of cell cycle G2/M phase transition,cell cycle
GO:0140056,53,GO:0140056,0.999,2.583983737341272,0,organelle localization by membrane tethering,organelle localization by membrane tethering
GO:0120031,9,GO:0016043,0.526,2.583983737341272,0,plasma membrane bounded cell projection assembly,cellular component organization
GO:0070925,9,GO:0016043,0.602,2.583983737341272,0,organelle assembly,cellular component organization
GO:0060271,9,GO:0016043,0.52,2.583983737341272,75,cilium assembly,cellular component organization
GO:0051346,24,GO:0065009,0.826,2.583983737341272,0,negative regulation of hydrolase activity,regulation of molecular function
GO:0044839,25,GO:0007049,0.591,2.583983737341272,0,cell cycle G2/M phase transition,cell cycle
GO:0044772,25,GO:0007049,0.683,2.583983737341272,11,mitotic cell cycle phase transition,cell cycle
GO:0044770,25,GO:0007049,0.724,2.583983737341272,1,cell cycle phase transition,cell cycle
GO:0044085,9,GO:0016043,0.694,2.583983737341272,0,cellular component biogenesis,cellular component organization
GO:0035305,32,GO:0051174,0.779,2.583983737341272,0,negative regulation of dephosphorylation,regulation of phosphorus metabolic process
GO:0030031,9,GO:0016043,0.529,2.583983737341272,7,cell projection assembly,cellular component organization
GO:0022607,9,GO:0016043,0.692,2.583983737341272,0,cellular component assembly,cellular component organization
GO:0022406,53,GO:0140056,0.997,2.583983737341272,0,membrane docking,organelle localization by membrane tethering
GO:0010923,32,GO:0051174,0.769,2.583983737341272,1,negative regulation of phosphatase activity,regulation of phosphorus metabolic process
GO:0010921,32,GO:0051174,0.808,2.583983737341272,0,regulation of phosphatase activity,regulation of phosphorus metabolic process
GO:0010389,25,GO:0007049,0.583,2.583983737341272,2,regulation of G2/M transition of mitotic cell cycle,cell cycle
GO:0000086,25,GO:0007049,0.588,2.583983737341272,2,G2/M transition of mitotic cell cycle,cell cycle
GO:0007018,54,GO:0007018,0.995,2.583983737341272,60,microtubule-based movement,microtubule-based movement
GO:0007017,54,GO:0007018,0.852,2.583983737341272,41,microtubule-based process,microtubule-based movement
GO:0003341,54,GO:0007018,0.774,2.583983737341272,1,cilium movement,microtubule-based movement
GO:1901361,19,GO:0009056,0.772,2.583983737341272,0,organic cyclic compound catabolic process,catabolic process
GO:0090502,11,GO:1901360,0.401,2.583983737341272,43,"RNA phosphodiester bond hydrolysis, endonucleolytic",organic cyclic compound metabolic process
GO:0090501,11,GO:1901360,0.429,2.583983737341272,11,RNA phosphodiester bond hydrolysis,organic cyclic compound metabolic process
GO:0090305,11,GO:1901360,0.462,2.583983737341272,64,nucleic acid phosphodiester bond hydrolysis,organic cyclic compound metabolic process
GO:0046700,19,GO:0009056,0.763,2.583983737341272,0,heterocycle catabolic process,catabolic process
GO:0044270,19,GO:0009056,0.763,2.583983737341272,0,cellular nitrogen compound catabolic process,catabolic process
GO:0043137,19,GO:0009056,0.499,2.583983737341272,5,"DNA replication, removal of RNA primer",catabolic process
GO:0034655,19,GO:0009056,0.755,2.583983737341272,1,nucleobase-containing compound catabolic process,catabolic process
GO:0033567,18,GO:0044260,0.39,2.583983737341272,0,"DNA replication, Okazaki fragment processing",cellular macromolecule metabolic process
GO:0022616,18,GO:0044260,0.467,2.583983737341272,0,DNA strand elongation,cellular macromolecule metabolic process
GO:0019439,19,GO:0009056,0.768,2.583983737341272,2,aromatic compound catabolic process,catabolic process
GO:0006401,19,GO:0009056,0.723,2.583983737341272,16,RNA catabolic process,catabolic process
GO:0006298,29,GO:0006974,0.692,2.583983737341272,16,mismatch repair,cellular response to DNA damage stimulus
GO:0006273,18,GO:0044260,0.427,2.583983737341272,4,lagging strand elongation,cellular macromolecule metabolic process
GO:0006271,18,GO:0044260,0.467,2.583983737341272,5,DNA strand elongation involved in DNA replication,cellular macromolecule metabolic process
GO:0006261,18,GO:0044260,0.575,2.583983737341272,13,DNA-templated DNA replication,cellular macromolecule metabolic process
GO:0006260,18,GO:0044260,0.616,2.583983737341272,78,DNA replication,cellular macromolecule metabolic process
GO:0120039,2,GO:0030154,0.763,2.583983737341272,0,plasma membrane bounded cell projection morphogenesis,cell differentiation
GO:0097485,40,GO:0040011,0.853,2.583983737341272,0,neuron projection guidance,locomotion
GO:0090090,13,GO:0023051,0.705,2.583983737341272,19,negative regulation of canonical Wnt signaling pathway,regulation of signaling
GO:0061564,1,GO:0030182,0.932,2.583983737341272,3,axon development,neuron differentiation
GO:0048858,2,GO:0030154,0.766,2.583983737341272,12,cell projection morphogenesis,cell differentiation
GO:0048812,2,GO:0030154,0.766,2.583983737341272,15,neuron projection morphogenesis,cell differentiation
GO:0048667,2,GO:0030154,0.76,2.583983737341272,0,cell morphogenesis involved in neuron differentiation,cell differentiation
GO:0048666,1,GO:0030182,0.964,2.583983737341272,28,neuron development,neuron differentiation
GO:0042335,1,GO:0030182,0.433,2.583983737341272,6,cuticle development,neuron differentiation
GO:0042330,40,GO:0040011,0.891,2.583983737341272,1,taxis,locomotion
GO:0035282,1,GO:0030182,0.412,2.583983737341272,0,segmentation,neuron differentiation
GO:2000113,18,GO:0044260,0.557,2.5609160863648563,0,negative regulation of cellular macromolecule biosynthetic process,cellular macromolecule metabolic process
GO:1903507,5,GO:0045893,0.585,2.5609160863648563,0,negative regulation of nucleic acid-templated transcription,positive regulation of DNA-templated transcription
GO:1902679,5,GO:0045893,0.585,2.5609160863648563,0,negative regulation of RNA biosynthetic process,positive regulation of DNA-templated transcription
GO:0051253,5,GO:0045893,0.572,2.5609160863648563,0,negative regulation of RNA metabolic process,positive regulation of DNA-templated transcription
GO:0051151,41,GO:0060538,0.566,2.5609160863648563,1,negative regulation of smooth muscle cell differentiation,skeletal muscle organ development
GO:0051150,41,GO:0060538,0.566,2.5609160863648563,0,regulation of smooth muscle cell differentiation,skeletal muscle organ development
GO:0051148,41,GO:0060538,0.599,2.5609160863648563,2,negative regulation of muscle cell differentiation,skeletal muscle organ development
GO:0051147,41,GO:0060538,0.668,2.5609160863648563,0,regulation of muscle cell differentiation,skeletal muscle organ development
GO:0045934,5,GO:0045893,0.572,2.5609160863648563,0,negative regulation of nucleobase-containing compound metabolic process,positive regulation of DNA-templated transcription
GO:0045892,5,GO:0045893,0.585,2.5609160863648563,62,negative regulation of DNA-templated transcription,positive regulation of DNA-templated transcription
GO:0045596,2,GO:0030154,0.593,2.5609160863648563,3,negative regulation of cell differentiation,cell differentiation
GO:0031327,5,GO:0045893,0.582,2.5609160863648563,0,negative regulation of cellular biosynthetic process,positive regulation of DNA-templated transcription
GO:0010629,5,GO:0045893,0.542,2.5609160863648563,66,negative regulation of gene expression,positive regulation of DNA-templated transcription
GO:0010558,5,GO:0045893,0.582,2.5609160863648563,0,negative regulation of macromolecule biosynthetic process,positive regulation of DNA-templated transcription
GO:0009890,5,GO:0045893,0.582,2.5609160863648563,1,negative regulation of biosynthetic process,positive regulation of DNA-templated transcription
