category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:1901575,1.8006089670775793e-5,1,2,2,organic substance catabolic process,BP,5.4134572773157985e-5
GO:0002520,1.8118285292338735e-05,1,2,2,immune system development,BP,5.4134572773157985e-5
GO:0006997,1.8118285292338735e-05,1,2,2,nucleus organization,BP,5.4134572773157985e-5
GO:0048477,1.8118285292338735e-05,1,2,2,oogenesis,BP,5.4134572773157985e-5
GO:0048534,1.8118285292338735e-05,1,2,2,hematopoietic or lymphoid organ development,BP,5.4134572773157985e-5
GO:0009890,1.842730530132476e-5,1,2,2,negative regulation of biosynthetic process,BP,5.4396519853460184e-5
GO:0010558,1.842730530132476e-5,1,2,2,negative regulation of macromolecule biosynthetic process,BP,5.4396519853460184e-5
GO:0031327,1.842730530132476e-5,1,2,2,negative regulation of cellular biosynthetic process,BP,5.4396519853460184e-5
GO:2000113,1.842730530132476e-5,1,2,2,negative regulation of cellular macromolecule biosynthetic process,BP,5.4396519853460184e-5
GO:0007611,1.9135630707038993e-5,1,2,2,learning or memory,BP,5.548768432159095e-5
GO:0007613,1.9135630707038993e-5,1,2,2,memory,BP,5.548768432159095e-5
GO:0010608,1.9135630707038993e-5,1,2,2,post-transcriptional regulation of gene expression,BP,5.548768432159095e-5
GO:0034248,1.9135630707038993e-5,1,2,2,regulation of cellular amide metabolic process,BP,5.548768432159095e-5
GO:0050890,1.9135630707038993e-5,1,2,2,cognition,BP,5.548768432159095e-5
GO:0065008,1.9135630707038993e-5,1,2,2,regulation of biological quality,BP,5.548768432159095e-5
GO:0045934,1.9783520222743227e-5,1,2,2,negative regulation of nucleobase-containing compound metabolic process,BP,5.702991313477007e-5
GO:0051253,1.9783520222743227e-5,1,2,2,negative regulation of RNA metabolic process,BP,5.702991313477007e-5
GO:0000070,0.0024866508074663555,1,1,1,mitotic sister chromatid segregation,BP,0.004673577397989109
GO:0000086,0.0024866508074663555,1,1,1,G2/M transition of mitotic cell cycle,BP,0.004673577397989109
GO:0000819,0.0024866508074663555,1,1,1,sister chromatid segregation,BP,0.004673577397989109
