category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0016791,0.46139743854004944,0.7970861183856289,2,144,phosphatase activity,MF,1
GO:0009607,0.4614753358893436,0.7126187392848984,5,414,response to biotic stimulus,BP,1
GO:0043062,0.4615750926581948,0.7969786463316646,2,141,extracellular structure organization,BP,1
GO:0043902,0.4621375123733342,0.7965348630141831,2,142,NA,NA,1
GO:0034504,0.4624834470471131,0.7962777760369016,2,141,protein localization to nucleus,BP,1
GO:0014013,0.4625103139216622,0.8738367500812873,1,56,regulation of gliogenesis,BP,1
GO:0042330,0.4625322132882767,0.7298365666348893,4,311,taxis,BP,1
GO:1902099,0.46325463288679297,0.8733822991284166,1,56,regulation of metaphase/anaphase transition of cell cycle,BP,1
GO:0044425,0.4632678566922579,0.6341443910619144,19,1700,NA,NA,1
GO:0010965,0.46352570073644844,0.8732503066169222,1,55,regulation of mitotic sister chromatid separation,BP,1
GO:0007163,0.4640650026660057,0.7543026069624919,3,227,establishment or maintenance of cell polarity,BP,1
GO:1901654,0.4647932250876819,0.7944601736325805,2,144,response to ketone,BP,1
GO:0046883,0.4648911533208658,0.7944038755193483,2,142,regulation of hormone secretion,BP,1
GO:0051649,0.46499210698510485,0.6457435998488888,14,1218,establishment of localization in cell,BP,1
GO:0051153,0.4653510874468365,0.8720322825725169,1,58,regulation of striated muscle cell differentiation,BP,1
GO:0022804,0.4666487668872641,0.7930178364331276,2,144,active transmembrane transporter activity,MF,1
GO:0051781,0.4668048261645555,0.8712006064772577,1,56,positive regulation of cell division,BP,1
GO:0016491,0.46708655680099753,0.7075935489499287,5,431,oxidoreductase activity,MF,1
GO:0098589,0.46722761839140453,0.7925766470510067,2,143,NA,NA,1
GO:0008340,0.467321824643853,0.7515520789151786,3,231,determination of adult lifespan,BP,1
GO:0002697,0.4678809404672219,0.7920769892104171,2,142,regulation of immune effector process,BP,1
GO:0045995,0.4679654095596148,0.7919911886649256,2,144,regulation of embryonic development,BP,1
GO:0007420,0.4679771382460754,0.7068483731224606,5,408,brain development,BP,1
GO:1905515,0.4679958955059532,0.8705334878907252,1,54,non-motile cilium assembly,BP,1
GO:0031334,0.46847481002680996,0.7916233171669214,2,141,positive regulation of protein-containing complex assembly,BP,1
GO:0048731,0.4685905360280832,0.6178555290641514,26,2321,system development,BP,1
GO:0002165,0.46876894078814213,0.7243686880943,4,323,instar larval or pupal development,BP,1
GO:0046545,0.46906107799066454,0.869736421244379,1,58,development of primary female sexual characteristics,BP,1
GO:0007611,0.4691155132895328,0.7500324600360064,3,233,learning or memory,BP,1
GO:0071496,0.46968118469034337,0.7495606383043785,3,232,cellular response to external stimulus,BP,1
GO:0046605,0.4701575609592929,0.8690217560200408,1,59,regulation of centrosome cycle,BP,1
GO:0030234,0.4701838706700487,0.7048592756092014,5,415,enzyme regulator activity,MF,1
GO:0031399,0.47019018821367603,0.6583019897646754,10,870,regulation of protein modification process,BP,1
GO:0006814,0.4704973143958553,0.8688094853897858,1,59,sodium ion transport,BP,1
GO:0048729,0.4707304727409179,0.6799017690520719,7,592,tissue morphogenesis,BP,1
GO:0001745,0.47138219181285884,0.789314525368316,2,144,compound eye morphogenesis,BP,1
GO:0009953,0.47147457112418983,0.7892224053825005,2,146,dorsal/ventral pattern formation,BP,1
GO:0007480,0.4716030958707821,0.8681485223079385,1,58,imaginal disc-derived leg morphogenesis,BP,1
GO:0006400,0.47163057145845094,0.8680401774915707,1,61,tRNA modification,BP,1
GO:0001843,0.4716438946399897,0.8681554513900033,1,57,neural tube closure,BP,1
GO:0060606,0.4716438946399897,0.8681554513900033,1,57,tube closure,BP,1
GO:0030135,0.4717643691413025,0.7889944967050052,2,146,coated vesicle,CC,1
GO:0014902,0.4719563957910571,0.867926871978501,1,58,myotube differentiation,BP,1
GO:0007088,0.47200982084284476,0.7888512337675591,2,141,regulation of mitotic nuclear division,BP,1
GO:0030029,0.4730815318183442,0.7206178599373109,4,314,actin filament-based process,BP,1
GO:0007018,0.47317351127878593,0.7466386940029587,3,226,microtubule-based movement,BP,1
GO:0031347,0.47362899511475176,0.7462153887197174,3,233,regulation of defense response,BP,1
GO:0005089,0.4737259429194923,0.8670698179337785,1,51,NA,NA,1
GO:0034502,0.47436043692447344,0.8664793413722518,1,56,protein localization to chromosome,BP,1
GO:0006006,0.47491879082670385,0.8660272923804323,1,59,glucose metabolic process,BP,1
GO:0033273,0.47516205233222264,0.8658423618651744,1,60,response to vitamin,BP,1
GO:0046928,0.47542443923384853,0.8658058726765319,1,56,regulation of neurotransmitter secretion,BP,1
GO:0051216,0.4756261593562682,0.865547919488264,1,60,cartilage development,BP,1
-,0.4779665632298007,0.6075933424833846,27,2494,NA,NA,1
GO:0007444,0.4782717132383397,0.7159963289638006,4,327,imaginal disc development,BP,1
GO:0043204,0.47870964989055154,0.8636125432375578,1,59,perikaryon,CC,1
GO:0006304,0.47895614921104696,0.8634233177070143,1,60,DNA modification,BP,1
GO:0060284,0.47944190494607486,0.6718550440686293,7,595,regulation of cell development,BP,1
GO:0046467,0.4796254345826967,0.8629057092797331,1,63,membrane lipid biosynthetic process,BP,1
GO:0048524,0.47970768594375296,0.8629409085996029,1,60,positive regulation of viral process,BP,1
GO:0043401,0.47980916082511077,0.8628453522558626,1,61,steroid hormone receptor signaling pathway,BP,1
GO:0030117,0.4805215281580469,0.8624487507310259,1,59,membrane coat,CC,1
GO:0048475,0.4805215281580469,0.8624487507310259,1,59,coated membrane,CC,1
GO:0097435,0.48094950741406906,0.7399773393140391,3,231,supramolecular fiber organization,BP,1
GO:0007525,0.48114320708852626,0.8620479959744005,1,59,somatic muscle development,BP,1
GO:0045664,0.4811551535852713,0.6949706911137106,5,415,regulation of neuron differentiation,BP,1
GO:0035304,0.48166930494582455,0.8616461141275111,1,61,NA,NA,1
GO:0007478,0.48197135638478333,0.8614813560904873,1,60,leg disc morphogenesis,BP,1
GO:0014020,0.4824211718284709,0.8612218574160772,1,59,primary neural tube formation,BP,1
