gene,category
Montipora_capitata_HIv3___RNAseq.g29550.t1,ko00240
Montipora_capitata_HIv3___RNAseq.g29550.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g29550.t1,ko03020
Montipora_capitata_HIv3___RNAseq.g29550.t1,ko04623
Montipora_capitata_HIv3___RNAseq.g29550.t1,ko05016
Montipora_capitata_HIv3___RNAseq.g29550.t1,ko05169
Montipora_capitata_HIv3___RNAseq.g29565.t1,ko04136
Montipora_capitata_HIv3___RNAseq.g29565.t1,ko04138
Montipora_capitata_HIv3___RNAseq.g29565.t1,ko04140
Montipora_capitata_HIv3___RNAseq.g29568.t1,ko04024
Montipora_capitata_HIv3___RNAseq.g29568.t1,ko04080
Montipora_capitata_HIv3___RNAseq.g29568.t1,ko04727
Montipora_capitata_HIv3___RNAseq.g29568.t1,ko04742
Montipora_capitata_HIv3___RNAseq.g29568.t1,ko04915
Montipora_capitata_HIv3___RNAseq.g29568.t1,ko05032
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko01522
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04010
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04012
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04013
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04024
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04137
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04210
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04214
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04310
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04380
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04510
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04530
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04620
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04621
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04624
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04657
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04658
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04659
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04660
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04662
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04668
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04722
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04912
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04915
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04921
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04926
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04932
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko04933
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko05030
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko05031
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko05120
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko05132
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko05133
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko05140
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko05142
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko05161
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko05164
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko05166
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko05167
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko05168
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko05169
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko05200
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko05203
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko05210
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko05211
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko05224
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko05231
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko05321
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko05323
Montipora_capitata_HIv3___RNAseq.g29572.t1,ko05418
Montipora_capitata_HIv3___RNAseq.g29575.t1,ko00562
Montipora_capitata_HIv3___RNAseq.g29575.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g29575.t1,ko04011
Montipora_capitata_HIv3___RNAseq.g29575.t1,ko04070
Montipora_capitata_HIv3___RNAseq.29237_t,ko04350
Montipora_capitata_HIv3___RNAseq.29237_t,ko04550
Montipora_capitata_HIv3___TS.g26069.t1a,ko00310
Montipora_capitata_HIv3___TS.g26069.t1a,ko05202
Montipora_capitata_HIv3___RNAseq.g29613.t1,ko04142
Montipora_capitata_HIv3___RNAseq.g29615.t1,ko04142
Montipora_capitata_HIv3___RNAseq.g29603.t1,ko04111
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko01522
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko01524
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko04010
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko04071
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko04110
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko04115
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko04137
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko04151
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko04210
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko04211
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko04214
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko04216
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko04218
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko04310
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko04390
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko04391
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko04722
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko04919
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05014
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05016
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05160
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05161
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05162
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05165
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05166
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05167
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05168
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05169
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05200
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05202
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05203
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05205
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05206
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05210
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05212
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05213
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05214
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05215
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05216
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05217
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05218
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05219
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05220
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05222
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05223
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05224
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05225
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05226
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05230
Montipora_capitata_HIv3___RNAseq.g29616.t3,ko05418
Montipora_capitata_HIv3___TS.g26091.t1,ko04142
Montipora_capitata_HIv3___RNAseq.g29980.t1,ko04068
Montipora_capitata_HIv3___RNAseq.g29980.t1,ko04136
Montipora_capitata_HIv3___RNAseq.g29980.t1,ko04137
Montipora_capitata_HIv3___RNAseq.g29980.t1,ko04138
Montipora_capitata_HIv3___RNAseq.g29980.t1,ko04139
Montipora_capitata_HIv3___RNAseq.g29980.t1,ko04140
Montipora_capitata_HIv3___RNAseq.g29980.t1,ko04212
Montipora_capitata_HIv3___RNAseq.g29980.t1,ko04371
Montipora_capitata_HIv3___RNAseq.g29980.t1,ko04621
Montipora_capitata_HIv3___RNAseq.g29980.t1,ko04727
Montipora_capitata_HIv3___RNAseq.g29980.t1,ko05167
Montipora_capitata_HIv3___TS.g14498.t1,ko04013
Montipora_capitata_HIv3___RNAseq.g30005.t1,ko04360
Montipora_capitata_HIv3___RNAseq.g30012.t2,ko04360
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko01521
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko01522
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko04012
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko04066
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko04072
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko04136
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko04138
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko04139
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko04140
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko04150
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko04151
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko04152
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko04211
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko04212
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko04213
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko04218
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko04371
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko04630
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko04659
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko04714
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko04910
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko04919
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko04920
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko04930
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko04931
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko05165
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko05167
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko05200
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko05205
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko05206
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko05210
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko05212
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko05214
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko05215
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko05221
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko05224
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko05225
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko05226
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko05230
Montipora_capitata_HIv3___RNAseq.g30015.t1b,ko05231
Montipora_capitata_HIv3___RNAseq.g30023.t1,ko04144
Montipora_capitata_HIv3___RNAseq.g30023.t1,ko04152
Montipora_capitata_HIv3___RNAseq.g30023.t1,ko04530
Montipora_capitata_HIv3___RNAseq.g30023.t1,ko04972
Montipora_capitata_HIv3___RNAseq.g30024.t1,ko04530
Montipora_capitata_HIv3___RNAseq.g30016.t1,ko05202
Montipora_capitata_HIv3___TS.g14523.t1,ko00590
Montipora_capitata_HIv3___TS.g14523.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g30042.t1,ko03060
Montipora_capitata_HIv3___RNAseq.g30042.t1,ko04146
Montipora_capitata_HIv3___TS.g14541.t1,ko00230
Montipora_capitata_HIv3___TS.g14541.t1,ko00983
Montipora_capitata_HIv3___TS.g14541.t1,ko01100
Montipora_capitata_HIv3___TS.g14541.t1,ko01110
Montipora_capitata_HIv3___RNAseq.g30055.t1,ko04978
Montipora_capitata_HIv3___RNAseq.g30064.t1,ko00310
Montipora_capitata_HIv3___RNAseq.g30064.t1,ko00514
Montipora_capitata_HIv3___RNAseq.g30064.t1,ko04011
Montipora_capitata_HIv3___RNAseq.g30065.t1,ko00310
Montipora_capitata_HIv3___RNAseq.g30065.t1,ko00514
Montipora_capitata_HIv3___RNAseq.g30065.t1,ko04011
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko01524
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko04010
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko04115
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko04210
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko04214
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko04215
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko04217
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko04620
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko04621
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko04622
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko04624
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko04650
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko04657
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko04668
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko04726
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko04932
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko04933
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko05010
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko05012
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko05014
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko05016
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko05120
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko05133
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko05134
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko05142
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko05145
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko05146
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko05152
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko05161
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko05165
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko05167
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko05168
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko05200
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko05203
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko05205
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko05206
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko05210
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko05222
Montipora_capitata_HIv3___RNAseq.g30072.t1,ko05416
Montipora_capitata_HIv3___RNAseq.g30067.t1,ko04530
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04014
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04015
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04016
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04020
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04022
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04024
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04070
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04114
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04218
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04260
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04261
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04270
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04371
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04626
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04713
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04720
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04722
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04728
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04740
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04744
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04745
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04750
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04910
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04912
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04915
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04916
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04921
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04922
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04924
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04925
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04970
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko04971
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko05010
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko05031
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko05034
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko05133
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko05152
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko05167
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko05200
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko05214
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko05410
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko05414
Montipora_capitata_HIv3___RNAseq.g30080.t1,ko05418
Montipora_capitata_HIv3___RNAseq.g30085.t1,ko04136
Montipora_capitata_HIv3___RNAseq.g30085.t1,ko04138
Montipora_capitata_HIv3___RNAseq.g30085.t1,ko04140
Montipora_capitata_HIv3___RNAseq.g30085.t1,ko04371
Montipora_capitata_HIv3___TS.g14585.t3,ko00020
Montipora_capitata_HIv3___TS.g14585.t3,ko00190
Montipora_capitata_HIv3___TS.g14585.t3,ko01100
Montipora_capitata_HIv3___TS.g14585.t3,ko01110
Montipora_capitata_HIv3___TS.g14585.t3,ko01120
Montipora_capitata_HIv3___TS.g14585.t3,ko01130
Montipora_capitata_HIv3___TS.g14585.t3,ko01200
Montipora_capitata_HIv3___TS.g14585.t3,ko04714
Montipora_capitata_HIv3___TS.g14585.t3,ko04932
Montipora_capitata_HIv3___TS.g14585.t3,ko05010
Montipora_capitata_HIv3___TS.g14585.t3,ko05012
Montipora_capitata_HIv3___TS.g14585.t3,ko05016
Montipora_capitata_HIv3___RNAseq.g30089.t1,ko04015
Montipora_capitata_HIv3___RNAseq.g30089.t1,ko04144
Montipora_capitata_HIv3___RNAseq.g30089.t1,ko04390
Montipora_capitata_HIv3___RNAseq.g30089.t1,ko04391
Montipora_capitata_HIv3___RNAseq.g30089.t1,ko04530
Montipora_capitata_HIv3___RNAseq.g30089.t1,ko04611
Montipora_capitata_HIv3___RNAseq.g30089.t1,ko04910
Montipora_capitata_HIv3___RNAseq.g30089.t1,ko05165
Montipora_capitata_HIv3___RNAseq.g30106.t1a,ko00330
Montipora_capitata_HIv3___RNAseq.g30106.t1a,ko00340
Montipora_capitata_HIv3___RNAseq.g30106.t1a,ko00380
Montipora_capitata_HIv3___RNAseq.g30106.t1a,ko01100
Montipora_capitata_HIv3___RNAseq.g30091.t1,ko04144
Montipora_capitata_HIv3___RNAseq.g30092.t1,ko00563
Montipora_capitata_HIv3___RNAseq.g30092.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g30093.t1,ko04144
Montipora_capitata_HIv3___RNAseq.g30094.t1,ko00563
Montipora_capitata_HIv3___RNAseq.g30094.t1,ko01100
Montipora_capitata_HIv3___RNAseq.29427_t,ko04141
Montipora_capitata_HIv3___RNAseq.g30141.t1,ko00601
Montipora_capitata_HIv3___RNAseq.g30141.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g30145.t1,ko00480
Montipora_capitata_HIv3___RNAseq.g30145.t1,ko00980
Montipora_capitata_HIv3___RNAseq.g30145.t1,ko00982
Montipora_capitata_HIv3___RNAseq.g30145.t1,ko04146
Montipora_capitata_HIv3___RNAseq.g30145.t1,ko05204
Montipora_capitata_HIv3___RNAseq.g30150.t1,ko00010
Montipora_capitata_HIv3___RNAseq.g30150.t1,ko00040
Montipora_capitata_HIv3___RNAseq.g30150.t1,ko00051
Montipora_capitata_HIv3___RNAseq.g30150.t1,ko00052
Montipora_capitata_HIv3___RNAseq.g30150.t1,ko00561
Montipora_capitata_HIv3___RNAseq.g30150.t1,ko00790
Montipora_capitata_HIv3___RNAseq.g30150.t1,ko00930
Montipora_capitata_HIv3___RNAseq.g30150.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g30150.t1,ko01110
Montipora_capitata_HIv3___RNAseq.g30150.t1,ko01120
Montipora_capitata_HIv3___RNAseq.g30150.t1,ko01130
Montipora_capitata_HIv3___RNAseq.g30150.t1,ko01220
Montipora_capitata_HIv3___RNAseq.g30152.t1,ko00010
Montipora_capitata_HIv3___RNAseq.g30152.t1,ko00040
Montipora_capitata_HIv3___RNAseq.g30152.t1,ko00051
Montipora_capitata_HIv3___RNAseq.g30152.t1,ko00052
Montipora_capitata_HIv3___RNAseq.g30152.t1,ko00561
Montipora_capitata_HIv3___RNAseq.g30152.t1,ko00790
Montipora_capitata_HIv3___RNAseq.g30152.t1,ko00930
Montipora_capitata_HIv3___RNAseq.g30152.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g30152.t1,ko01110
Montipora_capitata_HIv3___RNAseq.g30152.t1,ko01120
Montipora_capitata_HIv3___RNAseq.g30152.t1,ko01130
Montipora_capitata_HIv3___RNAseq.g30152.t1,ko01220
Montipora_capitata_HIv3___RNAseq.g30160.t1,ko00670
Montipora_capitata_HIv3___RNAseq.g30160.t1,ko00720
Montipora_capitata_HIv3___RNAseq.g30160.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g30160.t1,ko01120
Montipora_capitata_HIv3___RNAseq.g30160.t1,ko01200
Montipora_capitata_HIv3___RNAseq.g30160.t1,ko01523
Montipora_capitata_HIv3___RNAseq.g30158.t1,ko00330
Montipora_capitata_HIv3___RNAseq.g30158.t1,ko00340
Montipora_capitata_HIv3___RNAseq.g30158.t1,ko00380
Montipora_capitata_HIv3___RNAseq.g30158.t1,ko01100
Montipora_capitata_HIv3___TS.g14657.t1,ko00230
Montipora_capitata_HIv3___TS.g14657.t1,ko00240
Montipora_capitata_HIv3___TS.g14657.t1,ko01100
Montipora_capitata_HIv3___TS.g14657.t1,ko03020
Montipora_capitata_HIv3___TS.g14657.t1,ko05016
Montipora_capitata_HIv3___TS.g14657.t1,ko05169
Montipora_capitata_HIv3___RNAseq.g30183.t1,ko00220
Montipora_capitata_HIv3___RNAseq.g30183.t1,ko00230
Montipora_capitata_HIv3___RNAseq.g30183.t1,ko00791
Montipora_capitata_HIv3___RNAseq.g30183.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g30183.t1,ko01120
Montipora_capitata_HIv3___TS.g14686.t2,ko00230
Montipora_capitata_HIv3___TS.g14686.t2,ko00983
Montipora_capitata_HIv3___TS.g14686.t2,ko01100
Montipora_capitata_HIv3___RNAseq.g30211.t1,ko04142
Montipora_capitata_HIv3___RNAseq.g30211.t1,ko04145
Montipora_capitata_HIv3___RNAseq.g30212.t1,ko04142
Montipora_capitata_HIv3___RNAseq.g30212.t1,ko04145
Montipora_capitata_HIv3___RNAseq.g30215.t1,ko00900
Montipora_capitata_HIv3___RNAseq.g30215.t1,ko01130
Montipora_capitata_HIv3___RNAseq.g30227.t1,ko00380
Montipora_capitata_HIv3___RNAseq.g30227.t1,ko00630
Montipora_capitata_HIv3___RNAseq.g30227.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g30230.t1,ko00010
Montipora_capitata_HIv3___RNAseq.g30230.t1,ko00710
Montipora_capitata_HIv3___RNAseq.g30230.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g30230.t1,ko01110
Montipora_capitata_HIv3___RNAseq.g30230.t1,ko01120
Montipora_capitata_HIv3___RNAseq.g30230.t1,ko01130
Montipora_capitata_HIv3___RNAseq.g30230.t1,ko01200
Montipora_capitata_HIv3___RNAseq.g30230.t1,ko01230
Montipora_capitata_HIv3___RNAseq.g30230.t1,ko04066
Montipora_capitata_HIv3___RNAseq.g30230.t1,ko05010
Montipora_capitata_HIv3___RNAseq.g30231.t1,ko00010
Montipora_capitata_HIv3___RNAseq.g30231.t1,ko00710
Montipora_capitata_HIv3___RNAseq.g30231.t1,ko01100
Montipora_capitata_HIv3___RNAseq.g30231.t1,ko01110
Montipora_capitata_HIv3___RNAseq.g30231.t1,ko01120
Montipora_capitata_HIv3___RNAseq.g30231.t1,ko01130
Montipora_capitata_HIv3___RNAseq.g30231.t1,ko01200
Montipora_capitata_HIv3___RNAseq.g30231.t1,ko01230
Montipora_capitata_HIv3___RNAseq.g30231.t1,ko04066
Montipora_capitata_HIv3___RNAseq.g30231.t1,ko05010
Montipora_capitata_HIv3___RNAseq.g30232.t1,ko03410
Montipora_capitata_HIv3___TS.g14740.t1,ko01522
Montipora_capitata_HIv3___TS.g14740.t1,ko01524
Montipora_capitata_HIv3___TS.g14740.t1,ko04010
Montipora_capitata_HIv3___TS.g14740.t1,ko04071
Montipora_capitata_HIv3___TS.g14740.t1,ko04110
Montipora_capitata_HIv3___TS.g14740.t1,ko04115
Montipora_capitata_HIv3___TS.g14740.t1,ko04137
Montipora_capitata_HIv3___TS.g14740.t1,ko04151
Montipora_capitata_HIv3___TS.g14740.t1,ko04210
Montipora_capitata_HIv3___TS.g14740.t1,ko04211
Montipora_capitata_HIv3___TS.g14740.t1,ko04214
Montipora_capitata_HIv3___TS.g14740.t1,ko04216
Montipora_capitata_HIv3___TS.g14740.t1,ko04218
Montipora_capitata_HIv3___TS.g14740.t1,ko04310
Montipora_capitata_HIv3___TS.g14740.t1,ko04390
Montipora_capitata_HIv3___TS.g14740.t1,ko04391
Montipora_capitata_HIv3___TS.g14740.t1,ko04722
Montipora_capitata_HIv3___TS.g14740.t1,ko04919
Montipora_capitata_HIv3___TS.g14740.t1,ko05014
Montipora_capitata_HIv3___TS.g14740.t1,ko05016
Montipora_capitata_HIv3___TS.g14740.t1,ko05160
Montipora_capitata_HIv3___TS.g14740.t1,ko05161
Montipora_capitata_HIv3___TS.g14740.t1,ko05162
Montipora_capitata_HIv3___TS.g14740.t1,ko05165
Montipora_capitata_HIv3___TS.g14740.t1,ko05166
Montipora_capitata_HIv3___TS.g14740.t1,ko05167
Montipora_capitata_HIv3___TS.g14740.t1,ko05168
Montipora_capitata_HIv3___TS.g14740.t1,ko05169
Montipora_capitata_HIv3___TS.g14740.t1,ko05200
Montipora_capitata_HIv3___TS.g14740.t1,ko05202
Montipora_capitata_HIv3___TS.g14740.t1,ko05203
Montipora_capitata_HIv3___TS.g14740.t1,ko05205
Montipora_capitata_HIv3___TS.g14740.t1,ko05206
Montipora_capitata_HIv3___TS.g14740.t1,ko05210
Montipora_capitata_HIv3___TS.g14740.t1,ko05212
Montipora_capitata_HIv3___TS.g14740.t1,ko05213
Montipora_capitata_HIv3___TS.g14740.t1,ko05214
