go,cluster,parent,score,size,term,parentTerm,termUniqueness,termUniquenessWithinCluster,termDispensability,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,ontology,bh_adjust,gene,pattern
GO:0050794,3,GO:0007186,-0,4097,regulation of cellular process,G protein-coupled receptor signaling pathway,0.8897267692307692,0.519,0.457,0.25397109971172355,0.8014180996059482,47,3973,BP,1,Montipora_capitata_HIv3___RNAseq.g15684.t2,2
GO:0050794,3,GO:0007186,-0,4097,regulation of cellular process,G protein-coupled receptor signaling pathway,0.8897267692307692,0.519,0.457,0.25397109971172355,0.8014180996059482,47,3973,BP,1,Montipora_capitata_HIv3___RNAseq.g15754.t1,1
GO:0050794,3,GO:0007186,-0,4097,regulation of cellular process,G protein-coupled receptor signaling pathway,0.8897267692307692,0.519,0.457,0.25397109971172355,0.8014180996059482,47,3973,BP,1,Montipora_capitata_HIv3___RNAseq.g17086.t1,1
GO:0050794,3,GO:0007186,-0,4097,regulation of cellular process,G protein-coupled receptor signaling pathway,0.8897267692307692,0.519,0.457,0.25397109971172355,0.8014180996059482,47,3973,BP,1,Montipora_capitata_HIv3___TS.g5110.t1,3
GO:0050794,3,GO:0007186,-0,4097,regulation of cellular process,G protein-coupled receptor signaling pathway,0.8897267692307692,0.519,0.457,0.25397109971172355,0.8014180996059482,47,3973,BP,1,Montipora_capitata_HIv3___TS.g5420.t1,2
GO:0050794,3,GO:0007186,-0,4097,regulation of cellular process,G protein-coupled receptor signaling pathway,0.8897267692307692,0.519,0.457,0.25397109971172355,0.8014180996059482,47,3973,BP,1,Montipora_capitata_HIv3___RNAseq.g35580.t1,1
GO:0050794,3,GO:0007186,-0,4097,regulation of cellular process,G protein-coupled receptor signaling pathway,0.8897267692307692,0.519,0.457,0.25397109971172355,0.8014180996059482,47,3973,BP,1,Montipora_capitata_HIv3___RNAseq.g7741.t1,1
GO:0048137,12,GO:0022414,-0,2,spermatocyte division,reproductive process,0.9389027692307692,0.5181568627450981,0.45,0.18465638979586851,0.9828647404641943,1,18,BP,1,Montipora_capitata_HIv3___TS.g15697.t1,1
GO:0031123,110,GO:0031124,-0,57,RNA 3'-end processing,mRNA 3'-end processing,0.9325735384615385,0.5177142857142858,0.894,0.3241592443289308,0.8894019419190781,2,107,BP,1,Montipora_capitata_HIv3___RNAseq.g41271.t2,2
GO:0031123,110,GO:0031124,-0,57,RNA 3'-end processing,mRNA 3'-end processing,0.9325735384615385,0.5177142857142858,0.894,0.3241592443289308,0.8894019419190781,2,107,BP,1,Montipora_capitata_HIv3___RNAseq.g44004.t1,3
GO:0006865,11,GO:0051179,-0,69,amino acid transport,localization,0.9607821538461538,0.5175833333333333,0.422,0.4314981073925273,0.8920058086710756,1,52,BP,1,Montipora_capitata_HIv3___RNAseq.g40947.t1,2
GO:0009451,18,GO:0018126,-0,97,RNA modification,protein hydroxylation,0.9225710769230769,0.5168064516129032,0.408,0.32949919236495323,0.8862720594413473,2,112,BP,1,Montipora_capitata_HIv3___RNAseq.g41393.t1,1
GO:0009451,18,GO:0018126,-0,97,RNA modification,protein hydroxylation,0.9225710769230769,0.5168064516129032,0.408,0.32949919236495323,0.8862720594413473,2,112,BP,1,Montipora_capitata_HIv3___RNAseq.g46103.t2,1
GO:1901698,13,GO:0043279,-0,133,response to nitrogen compound,response to alkaloid,0.9568338461538461,0.5166857142857143,0.664,0.3864454865996413,0.7462533775895996,8,634,BP,1,Montipora_capitata_HIv3___RNAseq.g26803.t1,1
GO:1901698,13,GO:0043279,-0,133,response to nitrogen compound,response to alkaloid,0.9568338461538461,0.5166857142857143,0.664,0.3864454865996413,0.7462533775895996,8,634,BP,1,Montipora_capitata_HIv3___RNAseq.g45000.t1,1
GO:1901698,13,GO:0043279,-0,133,response to nitrogen compound,response to alkaloid,0.9568338461538461,0.5166857142857143,0.664,0.3864454865996413,0.7462533775895996,8,634,BP,1,Montipora_capitata_HIv3___RNAseq.g19903.t1,1
GO:1901698,13,GO:0043279,-0,133,response to nitrogen compound,response to alkaloid,0.9568338461538461,0.5166857142857143,0.664,0.3864454865996413,0.7462533775895996,8,634,BP,1,Montipora_capitata_HIv3___RNAseq.g30106.t1a,1
GO:1901698,13,GO:0043279,-0,133,response to nitrogen compound,response to alkaloid,0.9568338461538461,0.5166857142857143,0.664,0.3864454865996413,0.7462533775895996,8,634,BP,1,Montipora_capitata_HIv3___RNAseq.g30158.t1,1
GO:1901698,13,GO:0043279,-0,133,response to nitrogen compound,response to alkaloid,0.9568338461538461,0.5166857142857143,0.664,0.3864454865996413,0.7462533775895996,8,634,BP,1,Montipora_capitata_HIv3___RNAseq.g48280.t1,1
GO:1901698,13,GO:0043279,-0,133,response to nitrogen compound,response to alkaloid,0.9568338461538461,0.5166857142857143,0.664,0.3864454865996413,0.7462533775895996,8,634,BP,1,Montipora_capitata_HIv3___TS.g5420.t1,2
GO:0051234,11,GO:0051179,-0,2037,establishment of localization,localization,0.9465009230769231,0.5165,0.819,0.5323758627323678,0.5594653446209938,23,2111,BP,1,Montipora_capitata_HIv3___RNAseq.g7364.t1,1
GO:0051234,11,GO:0051179,-0,2037,establishment of localization,localization,0.9465009230769231,0.5165,0.819,0.5323758627323678,0.5594653446209938,23,2111,BP,1,Montipora_capitata_HIv3___RNAseq.g11410.t1,1
GO:0051234,11,GO:0051179,-0,2037,establishment of localization,localization,0.9465009230769231,0.5165,0.819,0.5323758627323678,0.5594653446209938,23,2111,BP,1,Montipora_capitata_HIv3___TS.g38156.t1c,1
GO:0051234,11,GO:0051179,-0,2037,establishment of localization,localization,0.9465009230769231,0.5165,0.819,0.5323758627323678,0.5594653446209938,23,2111,BP,1,Montipora_capitata_HIv3___RNAseq.g26744.t1,1
GO:0051234,11,GO:0051179,-0,2037,establishment of localization,localization,0.9465009230769231,0.5165,0.819,0.5323758627323678,0.5594653446209938,23,2111,BP,1,Montipora_capitata_HIv3___RNAseq.g40764.t1,1
GO:0051234,11,GO:0051179,-0,2037,establishment of localization,localization,0.9465009230769231,0.5165,0.819,0.5323758627323678,0.5594653446209938,23,2111,BP,1,Montipora_capitata_HIv3___RNAseq.g40947.t1,2
GO:0051234,11,GO:0051179,-0,2037,establishment of localization,localization,0.9465009230769231,0.5165,0.819,0.5323758627323678,0.5594653446209938,23,2111,BP,1,Montipora_capitata_HIv3___RNAseq.g41261.t1,1
GO:0051234,11,GO:0051179,-0,2037,establishment of localization,localization,0.9465009230769231,0.5165,0.819,0.5323758627323678,0.5594653446209938,23,2111,BP,1,Montipora_capitata_HIv3___RNAseq.g44004.t1,3
GO:0051234,11,GO:0051179,-0,2037,establishment of localization,localization,0.9465009230769231,0.5165,0.819,0.5323758627323678,0.5594653446209938,23,2111,BP,1,Montipora_capitata_HIv3___RNAseq.g19248.t1,3
GO:0051234,11,GO:0051179,-0,2037,establishment of localization,localization,0.9465009230769231,0.5165,0.819,0.5323758627323678,0.5594653446209938,23,2111,BP,1,Montipora_capitata_HIv3___RNAseq.g19868.t1,1
GO:0051234,11,GO:0051179,-0,2037,establishment of localization,localization,0.9465009230769231,0.5165,0.819,0.5323758627323678,0.5594653446209938,23,2111,BP,1,Montipora_capitata_HIv3___RNAseq.g19903.t1,1
GO:0051234,11,GO:0051179,-0,2037,establishment of localization,localization,0.9465009230769231,0.5165,0.819,0.5323758627323678,0.5594653446209938,23,2111,BP,1,Montipora_capitata_HIv3___RNAseq.g21605.t1,3
GO:0051234,11,GO:0051179,-0,2037,establishment of localization,localization,0.9465009230769231,0.5165,0.819,0.5323758627323678,0.5594653446209938,23,2111,BP,1,Montipora_capitata_HIv3___RNAseq.g23082.t1,1
GO:0051234,11,GO:0051179,-0,2037,establishment of localization,localization,0.9465009230769231,0.5165,0.819,0.5323758627323678,0.5594653446209938,23,2111,BP,1,Montipora_capitata_HIv3___TS.g24480.t2,1
GO:0051234,11,GO:0051179,-0,2037,establishment of localization,localization,0.9465009230769231,0.5165,0.819,0.5323758627323678,0.5594653446209938,23,2111,BP,1,Montipora_capitata_HIv3___RNAseq.g30106.t1a,1
GO:0051234,11,GO:0051179,-0,2037,establishment of localization,localization,0.9465009230769231,0.5165,0.819,0.5323758627323678,0.5594653446209938,23,2111,BP,1,Montipora_capitata_HIv3___RNAseq.g30158.t1,1
GO:0051234,11,GO:0051179,-0,2037,establishment of localization,localization,0.9465009230769231,0.5165,0.819,0.5323758627323678,0.5594653446209938,23,2111,BP,1,Montipora_capitata_HIv3___RNAseq.g31500.t1,2
GO:0051234,11,GO:0051179,-0,2037,establishment of localization,localization,0.9465009230769231,0.5165,0.819,0.5323758627323678,0.5594653446209938,23,2111,BP,1,Montipora_capitata_HIv3___RNAseq.g34110.t1,3
GO:0051234,11,GO:0051179,-0,2037,establishment of localization,localization,0.9465009230769231,0.5165,0.819,0.5323758627323678,0.5594653446209938,23,2111,BP,1,Montipora_capitata_HIv3___RNAseq.g47569.t1,1
GO:0051234,11,GO:0051179,-0,2037,establishment of localization,localization,0.9465009230769231,0.5165,0.819,0.5323758627323678,0.5594653446209938,23,2111,BP,1,Montipora_capitata_HIv3___RNAseq.g48479.t1,3
GO:0051234,11,GO:0051179,-0,2037,establishment of localization,localization,0.9465009230769231,0.5165,0.819,0.5323758627323678,0.5594653446209938,23,2111,BP,1,Montipora_capitata_HIv3___RNAseq.g15684.t2,2
GO:0051234,11,GO:0051179,-0,2037,establishment of localization,localization,0.9465009230769231,0.5165,0.819,0.5323758627323678,0.5594653446209938,23,2111,BP,1,Montipora_capitata_HIv3___RNAseq.g15754.t1,1
GO:0010172,19,GO:0072175,-0,38,embryonic body morphogenesis,epithelial tube formation,0.9313483076923077,0.5155454545454545,0.371,0.32859426684054027,0.9408570819215395,1,34,BP,1,Montipora_capitata_HIv3___RNAseq.g41261.t1,1
GO:1905809,23,GO:0045760,-0,5,negative regulation of synapse organization,positive regulation of action potential,0.8676707692307692,0.5153793103448276,0.401,0.4241360153906352,0.8961035401559396,1,50,BP,1,Montipora_capitata_HIv3___RNAseq.g40764.t1,1
GO:0050821,23,GO:0045760,-0,12,protein stabilization,positive regulation of action potential,0.9436738461538462,0.5153793103448276,0.422,0.37481784579692373,0.8584510687391445,2,122,BP,1,Montipora_capitata_HIv3___RNAseq.g11828.t1,1
GO:0050821,23,GO:0045760,-0,12,protein stabilization,positive regulation of action potential,0.9436738461538462,0.5153793103448276,0.422,0.37481784579692373,0.8584510687391445,2,122,BP,1,Montipora_capitata_HIv3___RNAseq.g7741.t1,1
GO:0006352,14,GO:0006351,-0,51,DNA-templated transcription initiation,DNA-templated transcription,0.9320418461538461,0.5152142857142857,0.62,0.03354662582976825,0.9925755769472425,4,116,BP,1,Montipora_capitata_HIv3___RNAseq.g5394.t1,1
GO:0006352,14,GO:0006351,-0,51,DNA-templated transcription initiation,DNA-templated transcription,0.9320418461538461,0.5152142857142857,0.62,0.03354662582976825,0.9925755769472425,4,116,BP,1,Montipora_capitata_HIv3___RNAseq.g8767.t1,1
GO:0006352,14,GO:0006351,-0,51,DNA-templated transcription initiation,DNA-templated transcription,0.9320418461538461,0.5152142857142857,0.62,0.03354662582976825,0.9925755769472425,4,116,BP,1,Montipora_capitata_HIv3___RNAseq.g27612.t1,1
GO:0006352,14,GO:0006351,-0,51,DNA-templated transcription initiation,DNA-templated transcription,0.9320418461538461,0.5152142857142857,0.62,0.03354662582976825,0.9925755769472425,4,116,BP,1,Montipora_capitata_HIv3___RNAseq.g15684.t2,2
GO:0002119,19,GO:0072175,-0,466,nematode larval development,epithelial tube formation,0.9238486153846154,0.5142727272727272,0.301,0.414673247918016,0.7941003951579637,3,209,BP,1,Montipora_capitata_HIv3___RNAseq.g41261.t1,1
GO:0002119,19,GO:0072175,-0,466,nematode larval development,epithelial tube formation,0.9238486153846154,0.5142727272727272,0.301,0.414673247918016,0.7941003951579637,3,209,BP,1,Montipora_capitata_HIv3___RNAseq.g19903.t1,1
GO:0002119,19,GO:0072175,-0,466,nematode larval development,epithelial tube formation,0.9238486153846154,0.5142727272727272,0.301,0.414673247918016,0.7941003951579637,3,209,BP,1,Montipora_capitata_HIv3___RNAseq.g33365.t1,1
GO:0002164,19,GO:0072175,-0,475,larval development,epithelial tube formation,0.9237378461538461,0.5135000000000001,0.302,0.4041398816058241,0.7785408864059852,4,290,BP,1,Montipora_capitata_HIv3___RNAseq.g41261.t1,1
GO:0002164,19,GO:0072175,-0,475,larval development,epithelial tube formation,0.9237378461538461,0.5135000000000001,0.302,0.4041398816058241,0.7785408864059852,4,290,BP,1,Montipora_capitata_HIv3___RNAseq.g19903.t1,1
GO:0002164,19,GO:0072175,-0,475,larval development,epithelial tube formation,0.9237378461538461,0.5135000000000001,0.302,0.4041398816058241,0.7785408864059852,4,290,BP,1,Montipora_capitata_HIv3___RNAseq.g33365.t1,1
GO:0002164,19,GO:0072175,-0,475,larval development,epithelial tube formation,0.9237378461538461,0.5135000000000001,0.302,0.4041398816058241,0.7785408864059852,4,290,BP,1,Montipora_capitata_HIv3___RNAseq.g35580.t1,1
GO:0007147,12,GO:0022414,-0,1,female meiosis II,reproductive process,0.9135421538461539,0.512921568627451,0.427,0.06242265387894194,0.9983482414539512,1,6,BP,1,Montipora_capitata_HIv3___RNAseq.27502_t,1
GO:0030588,29,GO:0030588,-0,7,pseudocleavage,pseudocleavage,0.9450135384615385,0.512909090909091,0,0.15322481923324868,0.9884795807764708,1,15,BP,1,Montipora_capitata_HIv3___RNAseq.g19903.t1,1
GO:0009299,93,GO:0071044,-0,2,mRNA transcription,histone mRNA catabolic process,0.9470603076923076,0.5115000000000001,0.403,0.13865527153430174,0.990666531511866,1,14,BP,1,Montipora_capitata_HIv3___RNAseq.g15684.t2,2
GO:0070481,47,GO:0070481,-0,1,"nuclear-transcribed mRNA catabolic process, non-stop decay","nuclear-transcribed mRNA catabolic process, non-stop decay",0.8814295384615385,0.5114090909090909,0,0.024538858659501558,0.9998487556666331,1,2,BP,1,Montipora_capitata_HIv3___RNAseq.g26744.t1,1
GO:0009791,19,GO:0072175,-0,504,post-embryonic development,epithelial tube formation,0.9232461538461538,0.5107727272727273,0.303,0.62971776787621,0.5328310985344368,6,588,BP,1,Montipora_capitata_HIv3___RNAseq.g41271.t2,2
GO:0009791,19,GO:0072175,-0,504,post-embryonic development,epithelial tube formation,0.9232461538461538,0.5107727272727273,0.303,0.62971776787621,0.5328310985344368,6,588,BP,1,Montipora_capitata_HIv3___RNAseq.g41261.t1,1
GO:0009791,19,GO:0072175,-0,504,post-embryonic development,epithelial tube formation,0.9232461538461538,0.5107727272727273,0.303,0.62971776787621,0.5328310985344368,6,588,BP,1,Montipora_capitata_HIv3___RNAseq.g43906.t1,3
GO:0009791,19,GO:0072175,-0,504,post-embryonic development,epithelial tube formation,0.9232461538461538,0.5107727272727273,0.303,0.62971776787621,0.5328310985344368,6,588,BP,1,Montipora_capitata_HIv3___RNAseq.g19903.t1,1
GO:0009791,19,GO:0072175,-0,504,post-embryonic development,epithelial tube formation,0.9232461538461538,0.5107727272727273,0.303,0.62971776787621,0.5328310985344368,6,588,BP,1,Montipora_capitata_HIv3___RNAseq.g33365.t1,1
GO:0009791,19,GO:0072175,-0,504,post-embryonic development,epithelial tube formation,0.9232461538461538,0.5107727272727273,0.303,0.62971776787621,0.5328310985344368,6,588,BP,1,Montipora_capitata_HIv3___RNAseq.g35580.t1,1
GO:0006367,14,GO:0006351,-0,38,transcription initiation at RNA polymerase II promoter,DNA-templated transcription,0.9338123076923077,0.5102142857142857,0.592,0.014534850186779774,0.9975151623727583,4,90,BP,1,Montipora_capitata_HIv3___RNAseq.g5394.t1,1
GO:0006367,14,GO:0006351,-0,38,transcription initiation at RNA polymerase II promoter,DNA-templated transcription,0.9338123076923077,0.5102142857142857,0.592,0.014534850186779774,0.9975151623727583,4,90,BP,1,Montipora_capitata_HIv3___RNAseq.g8767.t1,1
GO:0006367,14,GO:0006351,-0,38,transcription initiation at RNA polymerase II promoter,DNA-templated transcription,0.9338123076923077,0.5102142857142857,0.592,0.014534850186779774,0.9975151623727583,4,90,BP,1,Montipora_capitata_HIv3___RNAseq.g27612.t1,1
GO:0006367,14,GO:0006351,-0,38,transcription initiation at RNA polymerase II promoter,DNA-templated transcription,0.9338123076923077,0.5102142857142857,0.592,0.014534850186779774,0.9975151623727583,4,90,BP,1,Montipora_capitata_HIv3___RNAseq.g15684.t2,2
GO:0030534,74,GO:0030534,-0,17,adult behavior,adult behavior,0.9676873846153846,0.5092727272727273,0,0.7885990842724206,0.5437261554655369,1,140,BP,1,Montipora_capitata_HIv3___TS.g48661.t1,2
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g5198.t1,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g5394.t1,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g6455.t1,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g6929.t1,2
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g7364.t1,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___TS.g29264.t2,3
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g8767.t1,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g9870.t1,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g11828.t1,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g527.t1b,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g24646.t1,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g26744.t1,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g26803.t1,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g27120.t1,3
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g40764.t1,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g41271.t2,2
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g41261.t1,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g41393.t1,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g43906.t1,3
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g44004.t1,3
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g44142.t1,2
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g15018.t1,3
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g15143.t1,3
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g45000.t1,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___TS.g46137.t1a,2
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g19903.t1,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g20689.t1,2
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g22859.t1,2
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g27612.t1,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.27502_t,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g28322.t1,3
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___TS.g15697.t1,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g31500.t1,2
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g33365.t1,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g34187.t2,3
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g34657.t1,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g46103.t2,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g47569.t1,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g48479.t1,3
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g38474.t1,3
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g39262.t1,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g39730.t1,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g15684.t2,2
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g15754.t1,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g35361.t1,1
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___TS.g5420.t1,2
GO:0043170,2,GO:0009059,-0,4155,macromolecule metabolic process,macromolecule biosynthetic process,0.925272,0.5091428571428571,0.662,0.011754043788149746,0.992894020353212,48,3336,BP,1,Montipora_capitata_HIv3___RNAseq.g7741.t1,1
