go,cluster,parent,score,size,term,parentTerm,termUniqueness,termUniquenessWithinCluster,termDispensability
GO:0051606,134,GO:0051606,144,246,detection of stimulus,detection of stimulus,0.9659149292628444,0.25849999999999995,0
GO:0046474,63,GO:0006629,143,96,glycerophospholipid biosynthetic process,lipid metabolic process,0.8973207371556218,0.3832073170731707,0.749
GO:2001252,24,GO:0051128,143,9,positive regulation of chromosome organization,regulation of cellular component organization,0.876282576321668,0.35853124999999997,0.619
GO:0046883,13,GO:0065008,142,3,regulation of hormone secretion,regulation of biological quality,0.8807310126582278,0.46942028985507245,0.566
GO:0061136,26,GO:0051246,142,46,regulation of proteasomal protein catabolic process,regulation of protein metabolic process,0.8638250186150409,0.2891190476190476,0.832
GO:0002697,41,GO:0002376,142,5,regulation of immune effector process,immune system process,0.9500653387937453,0.26044999999999996,0.656
GO:0034504,29,GO:0033036,141,79,protein localization to nucleus,macromolecule localization,0.9324279597915115,0.43356451612903224,0.686
GO:0031334,17,GO:0044085,141,13,positive regulation of protein-containing complex assembly,cellular component biogenesis,0.8717567014147432,0.37973529411764706,0.556
GO:0043062,136,GO:0043062,141,43,extracellular structure organization,extracellular structure organization,0.9469164184661206,0.33299999999999996,0
GO:0019827,135,GO:0098727,141,7,stem cell population maintenance,maintenance of cell number,0.9686077810871184,0.279,1
GO:0007088,97,GO:0048285,141,21,regulation of mitotic nuclear division,organelle fission,0.87063402829486225,0.17242857142857138,0.764
GO:0030534,65,GO:0007610,140,17,adult behavior,behavior,0.9730221518987342,0.51646875,0.646
GO:0046390,58,GO:1901135,140,94,ribose phosphate biosynthetic process,carbohydrate derivative metabolic process,0.9005271779597915,0.42939000000000005,0.805
GO:0006310,70,GO:0006259,140,107,DNA recombination,DNA metabolic process,0.9185482129560685,0.42225,0.815
GO:0043523,48,GO:0043067,140,8,regulation of neuron apoptotic process,regulation of programmed cell death,0.9430815338793745,0.35831999999999997,0.784
GO:0043393,27,GO:0065009,140,3,regulation of protein binding,regulation of molecular function,0.956798399106478,0.2881694915254237,0.806
GO:0016032,137,GO:0016032,140,1,viral process,viral process,0.9994542069992554,0.267,0
GO:0009267,84,GO:0031667,140,35,cellular response to starvation,response to nutrient levels,0.9493160833953834,0.24452380952380948,0.919
GO:0007286,30,GO:0022414,139,18,spermatid development,reproductive process,0.9429558823529411,0.3928611111111111,0.542
GO:0048599,30,GO:0022414,139,74,oocyte development,reproductive process,0.9350802308265078,0.32972222222222225,0.65
GO:0006469,27,GO:0065009,139,1,negative regulation of protein kinase activity,regulation of molecular function,0.8638726731198809,0.2600338983050847,0.753
GO:0070302,20,GO:0023052,138,2,regulation of stress-activated protein kinase signaling cascade,signaling,0.9062822040208488,0.49260000000000004,0.337
GO:0009612,38,GO:0009605,138,38,response to mechanical stimulus,response to external stimulus,0.9595709233060312,0.4892666666666666,0.722
GO:0007264,20,GO:0023052,138,109,small GTPase-mediated signal transduction,signaling,0.9034951600893522,0.45536999999999994,0.523
GO:0046578,20,GO:0023052,138,24,regulation of Ras protein signal transduction,signaling,0.898265078183172,0.40528,0.428
GO:0000819,46,GO:0007049,138,100,sister chromatid segregation,cell cycle,0.910608339538347,0.3871640625,0.725
GO:0032496,82,GO:0009607,138,1,response to lipopolysaccharide,response to biotic stimulus,0.9606399851079672,0.3849444444444444,0.535
GO:0002683,41,GO:0002376,138,9,negative regulation of immune system process,immune system process,0.9280569620253165,0.24783333333333335,0.686
GO:0019221,86,GO:0034097,138,5,cytokine-mediated signaling pathway,response to cytokine,0.9168933358153388,0.16225,1
GO:0032872,20,GO:0023052,137,2,regulation of stress-activated MAPK cascade,signaling,0.9057313849590469,0.46473,0.337
GO:0016241,62,GO:0009894,137,19,regulation of macroautophagy,regulation of catabolic process,0.8908897989575577,0.27822727272727277,0.823
GO:0051963,127,GO:0050808,137,34,regulation of synapse assembly,synapse organization,0.8406524571854058,0.22960000000000003,0.911
GO:0048511,138,GO:0048511,137,21,rhythmic process,rhythmic process,0.9980109828741623,0.20799999999999996,0
GO:0030258,63,GO:0006629,136,81,lipid modification,lipid metabolic process,0.9351982501861504,0.5047073170731707,0.723
GO:0045471,14,GO:0042221,136,7,response to ethanol,response to chemical,0.9629225614296352,0.45927419354838717,0.529
GO:0009260,58,GO:1901135,136,92,ribonucleotide biosynthetic process,carbohydrate derivative metabolic process,0.866219843633656,0.4181,0.803
GO:0030705,115,GO:0051169,136,60,cytoskeleton-dependent intracellular transport,nuclear transport,0.9316638123603872,0.4141228070175439,0.663
GO:0071824,36,GO:0043933,136,64,protein-DNA complex organization,protein-containing complex organization,0.9364825018615041,0.37733870967741934,0.8
GO:0060491,49,GO:0030030,136,19,regulation of cell projection assembly,cell projection organization,0.8839300074460164,0.36709259259259264,0.672
GO:0072522,95,GO:0072521,136,115,purine-containing compound biosynthetic process,purine-containing compound metabolic process,0.9283901712583768,0.2831,0.928
GO:0030307,67,GO:0040008,136,23,positive regulation of cell growth,regulation of growth,0.8766008935219658,0.24071052631578949,0.82
GO:1902850,46,GO:0007049,135,111,microtubule cytoskeleton organization involved in mitosis,cell cycle,0.9055476545048399,0.40698437499999995,0.713
GO:2000027,15,GO:0048513,135,34,regulation of animal organ morphogenesis,animal organ development,0.9156887565152644,0.40047058823529413,0.739
GO:0120032,49,GO:0030030,135,19,regulation of plasma membrane bounded cell projection assembly,cell projection organization,0.8837680565897245,0.3604814814814815,0.672
GO:0006836,139,GO:0006836,135,86,neurotransmitter transport,neurotransmitter transport,0.9536965748324646,0.2837857142857143,0
GO:0000910,100,GO:0051301,135,73,cytokinesis,cell division,0.9603959419210722,0.26361904761904764,0.871
GO:0007350,73,GO:0007389,135,35,blastoderm segmentation,pattern specification process,0.9548683916604617,0.22026666666666672,0.868
GO:0051168,115,GO:0051169,134,56,nuclear export,nuclear transport,0.9351859642591214,0.4098771929824562,0.937
GO:0032103,38,GO:0009605,134,59,positive regulation of response to external stimulus,response to external stimulus,0.8931785182427401,0.406,0.704
GO:0001894,45,GO:0042592,133,8,tissue homeostasis,homeostatic process,0.9693069620253164,0.3840454545454546,0.712
GO:0009408,47,GO:0009628,133,85,response to heat,response to abiotic stimulus,0.9572788533134773,0.3833958333333334,0.835
GO:0050678,56,GO:0042127,133,1,regulation of epithelial cell proliferation,regulation of cell population proliferation,0.9531111317944899,0.33514999999999995,0.763
GO:0099003,40,GO:0016192,132,59,vesicle-mediated transport in synapse,vesicle-mediated transport,0.94204765450484,0.4017037037037037,0.734
GO:0050795,25,GO:0051239,132,171,regulation of behavior,regulation of multicellular organismal process,0.9151706999255398,0.2995,0.839
GO:0010876,140,GO:0010876,132,120,lipid localization,lipid localization,0.9444862248696947,0.29396,0
GO:0006164,95,GO:0072521,132,93,purine nucleotide biosynthetic process,purine-containing compound metabolic process,0.872666232315711,0.27780000000000005,0.907
GO:0006909,89,GO:0098657,132,55,phagocytosis,import into cell,0.9397479523454951,0.2777777777777778,0.876
GO:1901988,46,GO:0007049,132,69,negative regulation of cell cycle phase transition,cell cycle,0.888701228592703,0.2639921875,0.676
GO:0046034,76,GO:0055086,131,60,ATP metabolic process,nucleobase-containing small molecule metabolic process,0.8763864482501862,0.3542121212121212,0.799
GO:0042742,82,GO:0009607,131,188,defense response to bacterium,response to biotic stimulus,0.9523004467609829,0.3081111111111111,0.872
GO:0061640,100,GO:0051301,131,66,cytoskeleton-dependent cytokinesis,cell division,0.9606373790022338,0.2616666666666667,0.862
GO:1990778,29,GO:0033036,130,66,protein localization to cell periphery,macromolecule localization,0.9350860014892033,0.46414516129032257,0.664
GO:0034765,31,GO:0032879,130,16,regulation of monoatomic ion transmembrane transport,regulation of localization,0.895454765450484,0.31628,0.699
GO:0009855,73,GO:0007389,130,14,determination of bilateral symmetry,pattern specification process,0.9594731943410275,0.29159999999999997,0.821
GO:0009799,73,GO:0007389,130,14,specification of symmetry,pattern specification process,0.9594731943410275,0.29159999999999997,0.821
GO:0007033,141,GO:0007033,130,76,vacuole organization,vacuole organization,0.9352669396872673,0.23124999999999996,0
GO:0006611,115,GO:0051169,129,8,protein export from nucleus,nuclear transport,0.9331496649292629,0.4784736842105263,0.793
GO:0007613,55,GO:0003008,129,23,memory,system process,0.967174981384959,0.4463285714285714,0.679
GO:0090092,53,GO:0007166,129,29,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,cell surface receptor signaling pathway,0.897873417721519,0.40994915254237285,0.713
GO:0072330,35,GO:0044281,129,61,monocarboxylic acid biosynthetic process,small molecule metabolic process,0.8981252792256142,0.350425,0.679
GO:0051604,132,GO:0006457,129,267,protein maturation,protein folding,0.915921816827997,0.3163571428571429,0.915
GO:0023061,66,GO:0046903,129,75,signal release,secretion,0.8907215189873418,0.2336666666666667,0.913
GO:0007034,115,GO:0051169,128,48,vacuolar transport,nuclear transport,0.9357620997766195,0.4575789473684211,0.634
GO:0009152,58,GO:1901135,128,81,purine ribonucleotide biosynthetic process,carbohydrate derivative metabolic process,0.8663062174236783,0.41773000000000005,0.787
GO:0040013,52,GO:0040011,128,33,negative regulation of locomotion,locomotion,0.9272488830975428,0.4175416666666667,0.727
GO:0009411,47,GO:0009628,128,23,response to UV,response to abiotic stimulus,0.9664287043931497,0.3680416666666667,0.755
GO:0032869,54,GO:0009719,128,20,cellular response to insulin stimulus,response to endogenous stimulus,0.9417643335815339,0.2080243902439024,0.887
GO:0071478,119,GO:0104004,128,16,cellular response to radiation,cellular response to environmental stimulus,0.9547583767684289,0.1725833333333333,0.979
GO:0098656,72,GO:0006811,127,104,monoatomic anion transmembrane transport,monoatomic ion transport,0.9442602382725243,0.47344186046511627,0.681
GO:0007612,55,GO:0003008,127,37,learning,system process,0.966484921816828,0.43468571428571423,0.699
GO:0016482,115,GO:0051169,127,36,cytosolic transport,nuclear transport,0.936298026805659,0.4282280701754386,0.624
GO:0050773,49,GO:0030030,127,14,regulation of dendrite development,cell projection organization,0.8559793373045421,0.3925740740740741,0.674
GO:0010212,47,GO:0009628,126,29,response to ionizing radiation,response to abiotic stimulus,0.9666617647058824,0.3759166666666667,0.75
GO:0070085,142,GO:0070085,126,167,glycosylation,glycosylation,0.9525137751303053,0.290875,0
GO:0051249,80,GO:0001775,126,2,regulation of lymphocyte activation,cell activation,0.9210779970215934,0.09705882352941175,0.917
GO:0008202,63,GO:0006629,125,42,steroid metabolic process,lipid metabolic process,0.9375134028294863,0.5204268292682928,0.683
GO:0006399,143,GO:0006399,125,131,tRNA metabolic process,tRNA metabolic process,0.9167967237527923,0.3253529411764706,0
GO:1904396,127,GO:0050808,125,19,regulation of neuromuscular junction development,synapse organization,0.888114296351452,0.2843555555555556,0.865
GO:0035966,144,GO:0035966,125,220,response to topologically incorrect protein,response to topologically incorrect protein,0.9581695830230826,0.2168888888888889,0
GO:0009948,73,GO:0007389,125,48,anterior/posterior axis specification,pattern specification process,0.9561870811615786,0.21433333333333338,0.894
GO:0050954,55,GO:0003008,124,24,sensory perception of mechanical stimulus,system process,0.9701128071481757,0.47395714285714285,0.689
GO:0006888,40,GO:0016192,124,60,endoplasmic reticulum to Golgi vesicle-mediated transport,vesicle-mediated transport,0.9301543186895012,0.4303703703703704,0.718
GO:0050770,28,GO:0050793,124,33,regulation of axonogenesis,regulation of developmental process,0.8483516381236038,0.4118235294117647,0.69
GO:0010770,28,GO:0050793,124,7,positive regulation of cell morphogenesis,regulation of developmental process,0.8901215562174237,0.34068627450980393,0.61
GO:0019098,30,GO:0022414,124,194,reproductive behavior,reproductive process,0.9527550260610573,0.3275,0.723
GO:0099111,145,GO:0099111,124,56,microtubule-based transport,microtubule-based transport,0.9534741250930752,0.24606666666666666,0
GO:0010970,145,GO:0099111,124,56,transport along microtubule,microtubule-based transport,0.9216533879374534,0.24606666666666666,0.997
GO:0043473,146,GO:0043473,124,4,pigmentation,pigmentation,0.9991362620997766,0.22666666666666668,0
GO:0030099,92,GO:0030097,124,1,myeloid cell differentiation,hemopoiesis,0.962473380491437,0.10144444444444445,0.966
GO:0046777,19,GO:0043412,123,3,protein autophosphorylation,macromolecule modification,0.9274084139985108,0.6276276595744681,0.485
GO:0045931,46,GO:0007049,123,29,positive regulation of mitotic cell cycle,cell cycle,0.8982915115413254,0.37466406249999995,0.604
GO:0031349,16,GO:0048583,123,14,positive regulation of defense response,regulation of response to stimulus,0.8999463886820551,0.33199999999999996,0.647
GO:0045861,26,GO:0051246,123,7,negative regulation of proteolysis,regulation of protein metabolic process,0.8770377885331347,0.3162380952380952,0.714
GO:2001234,48,GO:0043067,123,22,negative regulation of apoptotic signaling pathway,regulation of programmed cell death,0.8795593819806403,0.22860000000000003,0.842
GO:0050821,13,GO:0065008,122,12,protein stabilization,regulation of biological quality,0.9502812732688012,0.540536231884058,0.637
GO:0048813,49,GO:0030030,122,18,dendrite morphogenesis,cell projection organization,0.897990878629933,0.43168518518518517,0.69
GO:0007015,112,GO:0097435,122,111,actin filament organization,supramolecular fiber organization,0.9252812732688012,0.2873870967741935,0.931
GO:0007368,73,GO:0007389,122,14,determination of left/right symmetry,pattern specification process,0.9592661950856292,0.2602,0.821
GO:0007030,98,GO:0010256,121,42,Golgi organization,endomembrane system organization,0.9372373417721519,0.3775294117647059,0.866
GO:1901991,46,GO:0007049,121,35,negative regulation of mitotic cell cycle phase transition,cell cycle,0.892933730454207,0.2726484375,0.624
GO:0040014,67,GO:0040008,121,82,regulation of multicellular organism growth,regulation of growth,0.9063574087862993,0.2347631578947369,0.912
GO:0010927,60,GO:0032989,121,54,cellular component assembly involved in morphogenesis,cellular anatomical entity morphogenesis,0.9033711839166046,0.21587500000000004,0.998
GO:0007265,20,GO:0023052,120,43,Ras protein signal transduction,signaling,0.9107983991064781,0.49097,0.457
GO:0034250,74,GO:0043603,120,2,positive regulation of amide metabolic process,amide metabolic process,0.9010858153387937,0.4214,0.664
GO:1902749,46,GO:0007049,120,26,regulation of cell cycle G2/M phase transition,cell cycle,0.9157414370811616,0.323734375,0.611
GO:0000070,97,GO:0048285,120,88,mitotic sister chromatid segregation,organelle fission,0.9083062174236783,0.2538571428571429,0.892
GO:0008582,127,GO:0050808,120,19,regulation of synaptic assembly at neuromuscular junction,synapse organization,0.8404437825763217,0.24048888888888886,0.865
GO:0097237,88,GO:0009636,120,59,cellular response to toxic substance,response to toxic substance,0.9456288160833954,0.22377777777777774,0.961
GO:0045785,114,GO:0030155,119,3,positive regulation of cell adhesion,regulation of cell adhesion,0.9314504839910648,0.315923076923077,0.894
GO:2000058,26,GO:0051246,119,31,regulation of ubiquitin-dependent protein catabolic process,regulation of protein metabolic process,0.8673417721518988,0.3005,0.805
GO:0042063,11,GO:0048731,118,7,gliogenesis,system development,0.9481377513030529,0.47548936170212763,0.538
GO:0046890,63,GO:0006629,118,16,regulation of lipid biosynthetic process,lipid metabolic process,0.8819610945644081,0.44888414634146345,0.602
GO:0033500,45,GO:0042592,118,8,carbohydrate homeostasis,homeostatic process,0.9909266567386448,0.4003181818181818,0.73
GO:0043413,142,GO:0070085,118,128,macromolecule glycosylation,glycosylation,0.9337125837676843,0.27675000000000005,0.968
GO:0006486,142,GO:0070085,118,108,protein glycosylation,glycosylation,0.897427773641102,0.272,0.957
GO:0002253,41,GO:0002376,118,7,activation of immune response,immune system process,0.9045644080416977,0.22428333333333328,0.673
GO:0018209,19,GO:0043412,117,7,peptidyl-serine modification,macromolecule modification,0.938168652271035,0.48684042553191487,0.52
GO:0009743,14,GO:0042221,117,3,response to carbohydrate,response to chemical,0.9645435591958302,0.4700483870967742,0.494
GO:0008593,53,GO:0007166,117,30,regulation of Notch signaling pathway,cell surface receptor signaling pathway,0.8991150409530901,0.4526610169491525,0.711
GO:0006261,70,GO:0006259,117,66,DNA-templated DNA replication,DNA metabolic process,0.9210262472077438,0.39714814814814814,0.764
GO:0006338,83,GO:0006325,117,237,chromatin remodeling,chromatin organization,0.9394294489947878,0.312125,0.962
GO:0022407,114,GO:0030155,117,2,regulation of cell-cell adhesion,regulation of cell adhesion,0.9494534623976173,0.29646153846153844,0.894
GO:0050684,71,GO:0016071,117,44,regulation of mRNA processing,mRNA metabolic process,0.8682950483991065,0.26672413793103444,0.763
GO:0110053,112,GO:0097435,117,40,regulation of actin filament organization,supramolecular fiber organization,0.8781863365599404,0.26503225806451614,0.832
GO:0046661,44,GO:0003006,116,143,male sex differentiation,developmental process involved in reproduction,0.9420161950856292,0.364,0.817
GO:0006352,147,GO:0006352,116,51,DNA-templated transcription initiation,DNA-templated transcription initiation,0.9174631422189129,0.2993636363636364,0
GO:0046328,20,GO:0023052,115,4,regulation of JNK cascade,signaling,0.9080647803425168,0.46348,0.365
GO:1904062,31,GO:0032879,115,13,regulation of monoatomic cation transmembrane transport,regulation of localization,0.8960072598659717,0.3209466666666667,0.687
GO:0005996,109,GO:0005975,115,47,monosaccharide metabolic process,carbohydrate metabolic process,0.9124942293373045,0.29214285714285715,0.832
GO:0007498,33,GO:0009888,115,64,mesoderm development,tissue development,0.9642570737155621,0.2816037735849056,0.9
GO:0007093,46,GO:0007049,115,42,mitotic cell cycle checkpoint signaling,cell cycle,0.8638369322412509,0.2679296875,0.639
GO:0043543,19,GO:0043412,114,8,protein acylation,macromolecule modification,0.9392604244229338,0.5786382978723404,0.526
GO:0035148,51,GO:0035295,114,3,tube formation,tube development,0.9577105361131795,0.24449999999999994,0.764
GO:0016049,67,GO:0040008,114,90,cell growth,regulation of growth,0.9839577438570365,0.20552631578947367,0.882
GO:0045333,104,GO:0006091,114,78,cellular respiration,generation of precursor metabolites and energy,0.952044862248697,0.19634782608695656,0.937
GO:0090276,13,GO:0065008,113,2,regulation of peptide hormone secretion,regulation of biological quality,0.8770461653015637,0.47910144927536236,0.55
GO:0043903,121,GO:0044419,113,1,regulation of biological process involved in symbiotic interaction,biological process involved in interspecies interaction between organisms,0.9597287788533135,0.4565555555555556,0.533
GO:0042593,45,GO:0042592,113,8,glucose homeostasis,homeostatic process,0.9909266567386448,0.4003181818181818,0.73
GO:0051983,46,GO:0007049,113,47,regulation of chromosome segregation,cell cycle,0.9117118391660461,0.31520312500000003,0.649
GO:0016236,129,GO:0061919,113,75,macroautophagy,process utilizing autophagic mechanism,0.9333989203276247,0.2794,0.943
GO:0010632,130,GO:0090130,113,1,regulation of epithelial cell migration,tissue migration,0.9276941548771407,0.2702,0.883
GO:0030198,148,GO:0030198,113,41,extracellular matrix organization,extracellular matrix organization,0.9469052494415487,0.24871428571428567,0
GO:0002764,41,GO:0002376,113,3,immune response-regulating signaling pathway,immune system process,0.9099499255398362,0.2484833333333334,0.632
GO:0045807,31,GO:0032879,112,32,positive regulation of endocytosis,regulation of localization,0.8272298957557707,0.35724,0.77
GO:0009451,149,GO:0009451,112,97,RNA modification,RNA modification,0.9120437453462398,0.3098823529411765,0
GO:0030010,113,GO:0007163,112,80,establishment of cell polarity,establishment or maintenance of cell polarity,0.9889731943410276,0.28813333333333335,0.959
GO:0001819,120,GO:0001817,112,1,positive regulation of cytokine production,regulation of cytokine production,0.8755551005212212,0.13375000000000004,0.966
GO:2000146,52,GO:0040011,111,13,negative regulation of cell motility,locomotion,0.9185733432613552,0.44633333333333336,0.663
GO:0099504,40,GO:0016192,111,59,synaptic vesicle cycle,vesicle-mediated transport,0.9300130305286671,0.4017037037037037,0.734
GO:0061982,39,GO:0044703,111,71,meiosis I cell cycle process,multi-organism reproductive process,0.9498611317944899,0.360425,0.42
GO:0051302,100,GO:0051301,111,53,regulation of cell division,cell division,0.9370731571109456,0.3557380952380952,0.83
GO:0043406,27,GO:0065009,111,3,positive regulation of MAP kinase activity,regulation of molecular function,0.8184778481012658,0.2293898305084746,0.806
GO:0031099,150,GO:0031099,111,38,regeneration,regeneration,0.9686154132539092,0.15284615384615385,0
GO:1901342,79,GO:0072359,111,1,regulation of vasculature development,circulatory system development,0.9245554728220402,0.09999999999999998,0.966
GO:0002793,43,GO:0071705,110,1,positive regulation of peptide secretion,nitrogen compound transport,0.8997362248696947,0.5051375,0.499
GO:0006405,115,GO:0051169,110,39,RNA export from nucleus,nuclear transport,0.9252736411020104,0.41971929824561405,0.911
GO:0032271,17,GO:0044085,110,42,regulation of protein polymerization,cellular component biogenesis,0.8791394266567386,0.35558823529411765,0.634
GO:0061025,77,GO:0061024,110,60,membrane fusion,membrane organization,0.9390534251675353,0.33265116279069773,0.846
GO:0031345,24,GO:0051128,110,21,negative regulation of cell projection organization,regulation of cellular component organization,0.8712611690245718,0.31428124999999996,0.697
GO:0006997,151,GO:0006997,110,54,nucleus organization,nucleus organization,0.9361593447505585,0.27569999999999995,0
GO:0022900,104,GO:0006091,110,49,electron transport chain,generation of precursor metabolites and energy,0.953954765450484,0.233304347826087,0.894
GO:0018105,19,GO:0043412,109,7,peptidyl-serine phosphorylation,macromolecule modification,0.9214262844378258,0.485563829787234,0.52
GO:0046822,115,GO:0051169,109,7,regulation of nucleocytoplasmic transport,nuclear transport,0.8932302680565898,0.44114035087719294,0.786
GO:0010389,46,GO:0007049,109,25,regulation of G2/M transition of mitotic cell cycle,cell cycle,0.9160839538346984,0.31207031249999995,0.591
GO:0048640,67,GO:0040008,109,21,negative regulation of developmental growth,regulation of growth,0.9023311615785554,0.27486842105263154,0.82
GO:2001242,48,GO:0043067,109,11,regulation of intrinsic apoptotic signaling pathway,regulation of programmed cell death,0.8980707371556218,0.24916000000000005,0.801
GO:0035967,144,GO:0035966,109,211,cellular response to topologically incorrect protein,response to topologically incorrect protein,0.9424318689501117,0.2132222222222222,0.982
GO:0071695,105,GO:0021700,109,59,anatomical structure maturation,developmental maturation,0.9671129932985852,0.17168181818181816,0.996
GO:0001763,23,GO:0009653,108,3,morphogenesis of a branching structure,anatomical structure morphogenesis,0.9630536113179449,0.5701923076923077,0.504
GO:0006643,63,GO:0006629,108,94,membrane lipid metabolic process,lipid metabolic process,0.9318691362620998,0.44520121951219516,0.761
GO:0006816,72,GO:0006811,108,64,calcium ion transport,monoatomic ion transport,0.9523996649292629,0.3836744186046511,0.676
GO:0006413,107,GO:0006412,108,70,translational initiation,translation,0.9212040208488459,0.3779583333333333,0.806
GO:0043270,31,GO:0032879,108,12,positive regulation of monoatomic ion transport,regulation of localization,0.8931001489203276,0.3338,0.683
GO:0001709,103,GO:0045165,108,41,cell fate determination,cell fate commitment,0.9568062174236783,0.3183157894736842,0.802
GO:2001235,48,GO:0043067,108,3,positive regulation of apoptotic signaling pathway,regulation of programmed cell death,0.8927727103499628,0.31038,0.726
GO:2001251,24,GO:0051128,108,14,negative regulation of chromosome organization,regulation of cellular component organization,0.8671195085629189,0.28174999999999994,0.673
GO:1903052,26,GO:0051246,108,40,positive regulation of proteolysis involved in protein catabolic process,regulation of protein metabolic process,0.8491301191362621,0.27135714285714285,0.822
GO:0006575,152,GO:0006575,108,102,modified amino acid metabolic process,modified amino acid metabolic process,0.9542531645569621,0.2614615384615385,0
GO:2000377,154,GO:2000377,108,5,regulation of reactive oxygen species metabolic process,regulation of reactive oxygen species metabolic process,0.9158185033507074,0.2247,0
GO:0060560,67,GO:0040008,108,71,developmental growth involved in morphogenesis,regulation of growth,0.9582548399106479,0.22336842105263155,0.865
GO:0022406,153,GO:0022406,108,30,membrane docking,membrane docking,0.9911338421444528,0.21599999999999997,0
GO:0001525,79,GO:0072359,108,1,angiogenesis,circulatory system development,0.9577395755770662,0.09999999999999998,0.966
GO:0031123,59,GO:0006396,107,57,RNA 3'-end processing,RNA processing,0.9154350335070737,0.44740625,0.708
GO:0043484,59,GO:0006396,107,54,regulation of RNA splicing,RNA processing,0.8694227475800447,0.443125,0.686
GO:0000578,73,GO:0007389,107,33,embryonic axis specification,pattern specification process,0.9550402084884587,0.22599999999999998,0.864
GO:0030336,52,GO:0040011,106,13,negative regulation of cell migration,locomotion,0.9185348101265822,0.44604166666666667,0.663
GO:0016055,53,GO:0007166,106,78,Wnt signaling pathway,cell surface receptor signaling pathway,0.9049128816083395,0.3977966101694915,0.83
GO:0031023,155,GO:0031023,106,48,microtubule organizing center organization,microtubule organizing center organization,0.9277848101265823,0.3391914893617022,0
GO:0034330,127,GO:0050808,106,123,cell junction organization,synapse organization,0.937819434102755,0.25493333333333335,0.974
GO:0006470,50,GO:0051174,105,117,protein dephosphorylation,regulation of phosphorus metabolic process,0.9085089352196575,0.46036842105263154,0.488
GO:0051495,24,GO:0051128,105,23,positive regulation of cytoskeleton organization,regulation of cellular component organization,0.8684832464631422,0.36550000000000005,0.678
GO:0009913,33,GO:0009888,105,10,epidermal cell differentiation,tissue development,0.9569435964259121,0.32109433962264144,0.756
GO:1903322,26,GO:0051246,105,7,positive regulation of protein modification by small protein conjugation or removal,regulation of protein metabolic process,0.872205137751303,0.3078333333333333,0.714
GO:0046942,156,GO:0046942,105,116,carboxylic acid transport,carboxylic acid transport,0.9490286671630678,0.24889285714285714,0
GO:0015849,156,GO:0046942,105,116,organic acid transport,carboxylic acid transport,0.9506176470588236,0.24889285714285714,0.996
GO:0006986,144,GO:0035966,105,208,response to unfolded protein,response to topologically incorrect protein,0.9583711839166046,0.2148888888888889,0.983
GO:1901136,58,GO:1901135,104,92,carbohydrate derivative catabolic process,carbohydrate derivative metabolic process,0.9170498883097543,0.40015,0.783
GO:1902806,46,GO:0007049,104,11,regulation of cell cycle G1/S phase transition,cell cycle,0.920267870439315,0.36328906250000004,0.564
GO:0051099,27,GO:0065009,104,2,positive regulation of binding,regulation of molecular function,0.9575379746835443,0.2845254237288135,0.785
GO:0051091,27,GO:0065009,104,4,positive regulation of DNA-binding transcription factor activity,regulation of molecular function,0.8861405435591958,0.27894915254237285,0.821
GO:0061138,23,GO:0009653,103,1,morphogenesis of a branching epithelium,anatomical structure morphogenesis,0.9617509307520477,0.5720384615384615,0.464
GO:0071453,47,GO:0009628,103,4,cellular response to oxygen levels,response to abiotic stimulus,0.9505672002978407,0.44689583333333327,0.63
GO:0046488,63,GO:0006629,103,86,phosphatidylinositol metabolic process,lipid metabolic process,0.9104223752792256,0.42024390243902443,0.734
GO:0043409,20,GO:0023052,103,9,negative regulation of MAPK cascade,signaling,0.8841308637379002,0.41178000000000003,0.407
GO:0065004,36,GO:0043933,103,62,protein-DNA complex assembly,protein-containing complex organization,0.9294674236783321,0.36196774193548387,0.795
GO:0044272,111,GO:0006790,103,102,sulfur compound biosynthetic process,sulfur compound metabolic process,0.9329203276247208,0.32833333333333337,0.926
GO:0048580,28,GO:0050793,103,110,regulation of post-embryonic development,regulation of developmental process,0.900822598659717,0.31713725490196076,0.783
GO:1905952,140,GO:0010876,103,21,regulation of lipid localization,lipid localization,0.9030962397617275,0.23884000000000005,0.832
GO:0140056,153,GO:0022406,103,29,organelle localization by membrane tethering,membrane docking,0.9491025688756515,0.21477777777777773,0.997
GO:0007605,55,GO:0003008,102,4,sensory perception of sound,system process,0.9741781459419211,0.5440285714285714,0.566
GO:0044706,157,GO:0044706,102,16,multi-multicellular organism process,multi-multicellular organism process,0.9764644452717796,0.5275000000000001,0
GO:0050714,29,GO:0033036,102,9,positive regulation of protein secretion,macromolecule localization,0.8658842144452717,0.4653306451612903,0.542
GO:0008356,100,GO:0051301,102,49,asymmetric cell division,cell division,0.9866628816083396,0.39357142857142857,0.824
GO:0097479,75,GO:0051640,102,33,synaptic vesicle localization,organelle localization,0.9533622486969471,0.34887671232876716,0.794
GO:0032434,26,GO:0051246,102,30,regulation of proteasomal ubiquitin-dependent protein catabolic process,regulation of protein metabolic process,0.8673346984363366,0.3015238095238095,0.803
GO:1901800,26,GO:0051246,102,39,positive regulation of proteasomal protein catabolic process,regulation of protein metabolic process,0.8468036113179449,0.2722619047619048,0.821
GO:0097193,48,GO:0043067,102,25,intrinsic apoptotic signaling pathway,regulation of programmed cell death,0.9079169769173492,0.26870000000000005,0.704
