category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,over_represented_bh,under_represented_bh
GO:0051090,0.12575392987427375,0.9027891265413942,82,181,regulation of DNA-binding transcription factor activity,BP,0.8108898139705977,1
GO:0021885,0.12587197527367203,0.9362552550565468,15,28,forebrain cell migration,BP,0.8108898139705977,1
GO:0022029,0.12587197527367203,0.9362552550565468,15,28,telencephalon cell migration,BP,0.8108898139705977,1
GO:0021591,0.12600663573509566,0.9398538023898207,13,24,ventricular system development,BP,0.811486102169719,1
GO:0030716,0.12612182612032302,0.9297880235156604,19,37,oocyte fate determination,BP,0.8119566461153059,1
GO:0043388,0.1265234861332915,0.9376229891527283,14,26,positive regulation of DNA binding,BP,0.8141537753877783,1
GO:0006399,0.1265475855284972,0.9071973645874768,58,125,tRNA metabolic process,BP,0.8141537753877783,1
GO:0051985,0.12664629596607474,0.9294466499195234,19,37,negative regulation of chromosome segregation,BP,0.8145169685505809,1
GO:0009629,0.126754464694418,0.9394217083699616,13,24,response to gravity,BP,0.8149407294812899,1
GO:0001667,0.12695191331506975,0.9001755107513378,93,206,ameboidal-type cell migration,BP,0.8159380223901198,1
GO:0048583,0.12740105821789352,0.8831922558813368,739,1755,regulation of response to stimulus,BP,0.8185517990499659,1
GO:0098754,0.12759483813997272,0.9164677194352212,33,68,detoxification,BP,0.8195236604958261,1
GO:0042168,0.12777566838034363,0.936880466175113,14,26,heme metabolic process,BP,0.8204117281915803,1
GO:0050772,0.12841087680290111,0.9164328512542524,32,66,positive regulation of axonogenesis,BP,0.8234267939799088,1
GO:0050885,0.1284495251354955,0.938439961290435,13,24,neuromuscular process controlling balance,BP,0.8234267939799088,1
GO:0016202,0.12862776729918032,0.9139262601191944,36,75,regulation of striated muscle tissue development,BP,0.8242354437139963,1
GO:0048536,0.12877799067545304,0.9362848484516396,14,26,spleen development,BP,0.8249238186338841,1
GO:0015711,0.12934803030729827,0.8999443325750675,81,179,organic anion transport,BP,0.8282714992009773,1
GO:0031399,0.12938653613977394,0.885038364191411,372,870,regulation of protein modification process,BP,0.8282714992009773,1
GO:0043470,0.12949389899310923,0.9264067935035024,20,39,regulation of carbohydrate catabolic process,BP,0.8286835667636722,1
GO:0010498,0.1297363722071464,0.895499999395552,112,251,proteasomal protein catabolic process,BP,0.8299596994001815,1
GO:0019318,0.13052906842450648,0.9087276209639938,44,93,hexose metabolic process,BP,0.8344768802263225,1
GO:0030282,0.13094281629100007,0.9369900155157708,13,24,bone mineralization,BP,0.8362356986259688,1
GO:0072331,0.13097772109736963,0.9139721720000478,33,68,signal transduction by p53 class mediator,BP,0.8362356986259688,1
GO:0120035,0.1314572589946432,0.8879816927729123,199,458,regulation of plasma membrane bounded cell projection organization,BP,0.8390194261992542,1
GO:0019080,0.1315168190309711,0.9388677734507052,12,22,viral gene expression,BP,0.839121710301876,1
GO:0008630,0.13173926042227668,0.9203970689993828,24,48,intrinsic apoptotic signaling pathway in response to DNA damage,BP,0.8402628208601532,1
GO:0001701,0.13282625727321137,0.8957343853718148,89,198,in utero embryonic development,BP,0.8468567074007954,1
GO:0060026,0.13300676689993499,0.9357844914870426,13,24,convergent extension,BP,0.8468567074007954,1
GO:0016032,0.13359553520105855,0.8998572708534847,64,140,viral process,BP,0.8468567074007954,1
GO:0048469,0.13392171854182755,0.8948105723335763,89,198,cell maturation,BP,0.8468567074007954,1
GO:0048661,0.13395744398075873,0.9160076798019108,27,55,positive regulation of smooth muscle cell proliferation,BP,0.8468567074007954,1
GO:0007411,0.1339817543073975,0.8944463110200899,91,203,axon guidance,BP,0.8468567074007954,1
GO:1990748,0.13414672019796903,0.9187221641055636,24,48,cellular detoxification,BP,0.8468567074007954,1
GO:0044843,0.134234966899517,0.90533186761803075,45,96,cell cycle G1/S phase transition,BP,0.8468567074007954,1
GO:0000387,0.13423804530986583,0.9232540355595164,20,39,spliceosomal snRNP assembly,BP,0.8468567074007954,1
GO:0006446,0.13524627795372277,0.9150854523682906,27,55,regulation of translational initiation,BP,0.8468567074007954,1
GO:0006893,0.13531873483136592,0.9250762648529032,18,35,Golgi to plasma membrane transport,BP,0.8468567074007954,1
GO:2000725,0.13640056985068047,0.9360819816616632,12,22,regulation of cardiac muscle cell differentiation,BP,0.8468567074007954,1
GO:0097722,0.1364075963859016,0.911809226141436,30,62,sperm motility,BP,0.8468567074007954,1
GO:0007314,0.1364303217518852,0.9117925829529808,30,62,oocyte anterior/posterior axis specification,BP,0.8468567074007954,1
GO:0008358,0.1364303217518852,0.9117925829529808,30,62,"maternal determination of anterior/posterior axis, embryo",BP,0.8468567074007954,1
GO:0033013,0.1366646681206417,0.9179109470304052,23,46,tetrapyrrole metabolic process,BP,0.8468567074007954,1
GO:0033135,0.13683044285766766,0.914743064459104,26,53,regulation of peptidyl-serine phosphorylation,BP,0.8468567074007954,1
GO:0050727,0.13716717118680646,0.9067934577419574,37,78,regulation of inflammatory response,BP,0.8468567074007954,1
GO:0009135,0.13725478954054263,0.923813294882767,18,35,purine nucleoside diphosphate metabolic process,BP,0.8468567074007954,1
GO:0009179,0.13725478954054263,0.923813294882767,18,35,purine ribonucleoside diphosphate metabolic process,BP,0.8468567074007954,1
GO:1901292,0.13751798808948973,0.9097194195398152,32,66,nucleoside phosphate catabolic process,BP,0.8468567074007954,1
GO:0007304,0.1375963609074199,0.9141969781240104,26,53,chorion-containing eggshell formation,BP,0.8468567074007954,1
GO:0009074,0.13825390276081254,0.9326985106335208,13,24,aromatic amino acid family catabolic process,BP,0.8468567074007954,1
GO:0140053,0.1383967225033803,0.9084652968387344,33,68,mitochondrial gene expression,BP,0.8468567074007954,1
GO:0072028,0.1387181815266676,0.9324240026074097,13,24,nephron morphogenesis,BP,0.8468567074007954,1
GO:0072078,0.1387181815266676,0.9324240026074097,13,24,nephron tubule morphogenesis,BP,0.8468567074007954,1
GO:0072088,0.1387181815266676,0.9324240026074097,13,24,nephron epithelium morphogenesis,BP,0.8468567074007954,1
GO:0043200,0.1387804311200721,0.90507940241783,38,80,response to amino acid,BP,0.8468567074007954,1
GO:0009451,0.13892508630003964,0.899035466162015,52,112,RNA modification,BP,0.8468567074007954,1
GO:1902893,0.1389798686700451,0.9322691748211293,13,24,regulation of miRNA transcription,BP,0.8468567074007954,1
GO:0050792,0.13942818528788403,0.9026155082850852,42,89,regulation of viral process,BP,0.8468567074007954,1
GO:0016198,0.14011925466129535,0.936558274720019,11,20,axon choice point recognition,BP,0.8468567074007954,1
GO:0016199,0.14011925466129535,0.936558274720019,11,20,axon midline choice point recognition,BP,0.8468567074007954,1
GO:0061025,0.14034145020635938,0.8982138898060668,51,110,membrane fusion,BP,0.8468567074007954,1
GO:0032414,0.14046539838160785,0.9231715644238392,17,33,positive regulation of ion transmembrane transporter activity,BP,0.8468567074007954,1
GO:0019884,0.14048491759376702,0.9095087938142375,29,60,antigen processing and presentation of exogenous antigen,BP,0.8468567074007954,1
GO:0044093,0.14056364913800057,0.8751249740071223,351,822,positive regulation of molecular function,BP,0.8468567074007954,1
GO:0007274,0.14070976005213737,0.9172153749937034,21,42,neuromuscular synaptic transmission,BP,0.8468567074007954,1
GO:0046621,0.14075027312189675,0.922987125719656,17,33,negative regulation of organ growth,BP,0.8468567074007954,1
GO:0015909,0.14076730309659036,0.9361954599324016,11,20,long-chain fatty acid transport,BP,0.8468567074007954,1
GO:0022407,0.14109220246124937,0.8965877334259619,54,117,regulation of cell-cell adhesion,BP,0.8468567074007954,1
GO:0003008,0.14133197988313578,0.8756919853613714,296,690,system process,BP,0.8468567074007954,1
GO:0002082,0.1413915439775284,0.9308388021214016,13,24,regulation of oxidative phosphorylation,BP,0.8468567074007954,1
GO:0036335,0.141671937164153,0.9356882096371693,11,20,intestinal stem cell homeostasis,BP,0.8468567074007954,1
GO:0070509,0.141759490430321,0.9356390679768476,11,20,calcium ion import,BP,0.8468567074007954,1
GO:0051299,0.14176205593305927,0.9356376278897292,11,20,centrosome separation,BP,0.8468567074007954,1
GO:0045638,0.14216820944102165,0.9205911523738272,18,35,negative regulation of myeloid cell differentiation,BP,0.8468567074007954,1
GO:0022411,0.14218541198181794,0.8849430806304095,110,248,cellular component disassembly,BP,0.8468567074007954,1
GO:0031344,0.14250167607571002,0.8779715302494306,201,464,regulation of cell projection organization,BP,0.8468567074007954,1
GO:0006873,0.1428169826311347,0.883201913562217,121,274,intracellular monoatomic ion homeostasis,BP,0.8468567074007954,1
GO:0071383,0.1434131307830491,0.8981404421998995,45,96,cellular response to steroid hormone stimulus,BP,0.8468567074007954,1
GO:0000077,0.14344285866547044,0.898909658488459,43,92,DNA damage checkpoint signaling,BP,0.8468567074007954,1
GO:1902807,0.14380933527161238,0.906365256569839,30,62,negative regulation of cell cycle G1/S phase transition,BP,0.8468567074007954,1
GO:2000134,0.14380933527161238,0.906365256569839,30,62,negative regulation of G1/S transition of mitotic cell cycle,BP,0.8468567074007954,1
GO:0050962,0.14389254234000895,0.9344392022261776,11,20,detection of light stimulus involved in sensory perception,BP,0.8468567074007954,1
GO:0046622,0.14394398809863476,0.9138871301700302,22,44,positive regulation of organ growth,BP,0.8468567074007954,1
GO:0050999,0.14415583495690026,0.934290747372415,11,20,regulation of nitric-oxide synthase activity,BP,0.8468567074007954,1
GO:0006119,0.14442744438626284,0.9025423861579872,35,73,oxidative phosphorylation,BP,0.8468567074007954,1
GO:0048808,0.1445692959331767,0.934057466906118,11,20,male genitalia morphogenesis,BP,0.8468567074007954,1
GO:0006406,0.14504939870634798,0.899127827939773,40,85,mRNA export from nucleus,BP,0.8468567074007954,1
GO:0033619,0.14508017572346685,0.921796079481422,16,31,membrane protein proteolysis,BP,0.8468567074007954,1
GO:0072525,0.1452297530382452,0.9129943644314716,22,44,pyridine-containing compound biosynthetic process,BP,0.8468567074007954,1
GO:1905476,0.1457035816305361,0.9334165179583434,11,20,negative regulation of protein localization to membrane,BP,0.8468567074007954,1
GO:0010466,0.14579007891247656,0.9092021469936356,25,51,negative regulation of peptidase activity,BP,0.8468567074007954,1
GO:0042742,0.14595980216398316,0.8907949556412037,60,131,defense response to bacterium,BP,0.8468567074007954,1
GO:0098869,0.1461895307553728,0.9123269516564516,22,44,cellular oxidant detoxification,BP,0.8468567074007954,1
GO:0061564,0.1463324560372956,0.8787075809426258,136,310,axon development,BP,0.8468567074007954,1
GO:0009416,0.14648912574072873,0.8802213135921819,119,269,response to light stimulus,BP,0.8468567074007954,1
GO:0035167,0.1469390854667611,0.9327167617689198,11,20,larval lymph gland hemopoiesis,BP,0.8468567074007954,1
GO:0001885,0.1472496694587117,0.9297988994647854,12,22,endothelial cell development,BP,0.8468567074007954,1
GO:0010977,0.14749648092742795,0.8961558633214282,42,90,negative regulation of neuron projection development,BP,0.8468567074007954,1
GO:0055007,0.1477178804317591,0.912398312361302,21,42,cardiac muscle cell differentiation,BP,0.8468567074007954,1
GO:0010613,0.14773358198624204,0.935358119806464,10,18,positive regulation of cardiac muscle hypertrophy,BP,0.8468567074007954,1
GO:0014742,0.14773358198624204,0.935358119806464,10,18,positive regulation of muscle hypertrophy,BP,0.8468567074007954,1
GO:0001938,0.14782128375114903,0.9123268937542716,21,42,positive regulation of endothelial cell proliferation,BP,0.8468567074007954,1
GO:0038083,0.1483293964102881,0.935031554021109,10,18,peptidyl-tyrosine autophosphorylation,BP,0.8468567074007954,1
GO:0044283,0.14859279741591055,0.8745968154164259,164,376,small molecule biosynthetic process,BP,0.8468567074007954,1
GO:0007472,0.14864306961318158,0.884450970392563,77,171,wing disc morphogenesis,BP,0.8468567074007954,1
GO:0044003,0.1490530021541574,0.9315156135148484,11,20,symbiont-mediated perturbation of host process,BP,0.8468567074007954,1
GO:0009260,0.14974272153222712,0.8870916007057721,62,136,ribonucleotide biosynthetic process,BP,0.8468567074007954,1
GO:0090092,0.1497958626425988,0.8879174738567485,59,129,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,BP,0.8468567074007954,1
GO:0002761,0.1498344392838673,0.9063012419380632,25,51,regulation of myeloid leukocyte differentiation,BP,0.8468567074007954,1
GO:0035176,0.14985462949701,0.9341937789195416,10,18,social behavior,BP,0.8468567074007954,1
GO:0071219,0.14993353724977432,0.899550298610576,33,69,cellular response to molecule of bacterial origin,BP,0.8468567074007954,1
GO:0070873,0.1503082653647792,0.9280044391099898,12,22,regulation of glycogen metabolic process,BP,0.8468567074007954,1
GO:1904837,0.15138118267939726,0.9333527016308728,10,18,beta-catenin-TCF complex assembly,BP,0.8468567074007954,1
GO:0052547,0.1518165646939739,0.8830854170612706,71,157,regulation of peptidase activity,BP,0.8468567074007954,1
GO:0061162,0.1518299975793955,0.9299302898891012,11,20,establishment of monopolar cell polarity,BP,0.8468567074007954,1
GO:0061339,0.1518299975793955,0.9299302898891012,11,20,establishment or maintenance of monopolar cell polarity,BP,0.8468567074007954,1
GO:0021537,0.15206766548063116,0.8860559669858784,59,129,telencephalon development,BP,0.8468567074007954,1
GO:0019081,0.15266719631245929,0.9362711523228112,9,16,viral translation,BP,0.8468567074007954,1
GO:0044743,0.15275522915281486,0.9151409609780284,17,33,protein transmembrane import into intracellular organelle,BP,0.8468567074007954,1
GO:0072348,0.15276822052947642,0.9168309632047004,16,31,sulfur compound transport,BP,0.8468567074007954,1
GO:0031440,0.15295435678643504,0.916710021048756,16,31,regulation of mRNA 3'-end processing,BP,0.8468567074007954,1
GO:0031929,0.15309882576760803,0.9184610385676758,15,29,TOR signaling,BP,0.8468567074007954,1
GO:0070374,0.15322490605798603,0.9048247465777024,24,49,positive regulation of ERK1 and ERK2 cascade,BP,0.8468567074007954,1
GO:0051307,0.15332972233093442,0.9359197845167267,9,16,meiotic chromosome separation,BP,0.8468567074007954,1
GO:0035159,0.15343974718391762,0.9290074907517212,11,20,"regulation of tube length, open tracheal system",BP,0.8468567074007954,1
GO:0030318,0.1535292101885159,0.9321648663329432,10,18,melanocyte differentiation,BP,0.8468567074007954,1
GO:0009310,0.15399280418821212,0.9319078394059466,10,18,amine catabolic process,BP,0.8468567074007954,1
GO:0042402,0.15399280418821212,0.9319078394059466,10,18,biogenic amine catabolic process,BP,0.8468567074007954,1
GO:0043331,0.15408658359770655,0.9032359506628842,25,51,response to dsRNA,BP,0.8468567074007954,1
GO:0007435,0.15481381616713438,0.89650120014936,32,67,salivary gland morphogenesis,BP,0.8468567074007954,1
GO:0002026,0.1548988134366749,0.9350856763656552,9,16,regulation of the force of heart contraction,BP,0.8468567074007954,1
GO:0055123,0.15515413300340122,0.8805024245749318,70,155,digestive system development,BP,0.8468567074007954,1
GO:0001932,0.15593405442161928,0.863261659139474,264,615,regulation of protein phosphorylation,BP,0.8468567074007954,1
GO:0030512,0.15599399848214834,0.9166061703733556,15,29,negative regulation of transforming growth factor beta receptor signaling pathway,BP,0.8468567074007954,1
GO:1903845,0.15599399848214834,0.9166061703733556,15,29,negative regulation of cellular response to transforming growth factor beta stimulus,BP,0.8468567074007954,1
GO:0046940,0.15606476363314553,0.9344641036212256,9,16,nucleoside monophosphate phosphorylation,BP,0.8468567074007954,1
GO:0098739,0.1563050217577442,0.9164064064947532,15,29,import across plasma membrane,BP,0.8468567074007954,1
GO:0034391,0.1565089689768,0.9342269001479764,9,16,regulation of smooth muscle cell apoptotic process,BP,0.8468567074007954,1
GO:0050870,0.1573226006212659,0.901880680431536,24,49,positive regulation of T cell activation,BP,0.8468567074007954,1
GO:1901653,0.1581183106880567,0.8750302156841562,84,188,cellular response to peptide,BP,0.8468567074007954,1
GO:2001233,0.1584383475409318,0.8721668653635957,100,225,regulation of apoptotic signaling pathway,BP,0.8468567074007954,1
GO:0002052,0.1587997697480962,0.9292289242438548,10,18,positive regulation of neuroblast proliferation,BP,0.8468567074007954,1
GO:0055074,0.15882751736071216,0.8769208381358967,72,160,calcium ion homeostasis,BP,0.8468567074007954,1
GO:0043410,0.1588418231102976,0.8738698912602229,87,195,positive regulation of MAPK cascade,BP,0.8468567074007954,1
GO:0034767,0.15891163950087203,0.9017869045085588,23,47,positive regulation of monoatomic ion transmembrane transport,BP,0.8468567074007954,1
GO:0048546,0.15896567989126942,0.8911891665127425,35,74,digestive tract morphogenesis,BP,0.8468567074007954,1
GO:0060674,0.15912478461941243,0.9257262052004211,11,20,placenta blood vessel development,BP,0.8468567074007954,1
GO:0032655,0.15926232530907924,0.9327517648850754,9,16,regulation of interleukin-12 production,BP,0.8468567074007954,1
GO:0099172,0.15937057139934285,0.932693600617163,9,16,presynapse organization,BP,0.8468567074007954,1
GO:0003333,0.1595952848939607,0.914287247395158,15,29,amino acid transmembrane transport,BP,0.8468567074007954,1
GO:0015800,0.15980552913521934,0.932459753474961,9,16,acidic amino acid transport,BP,0.8468567074007954,1
GO:0090066,0.15993686348937838,0.8649350415597765,157,361,regulation of anatomical structure size,BP,0.8468567074007954,1
GO:0045332,0.16008708566090074,0.9366916303654824,8,14,phospholipid translocation,BP,0.8468567074007954,1
GO:0035089,0.16013381478377542,0.9284810150973212,10,18,establishment of apical/basal cell polarity,BP,0.8468567074007954,1
GO:0033048,0.1605587754227692,0.9157620998488172,14,27,negative regulation of mitotic sister chromatid segregation,BP,0.8468567074007954,1
GO:0001953,0.16075001708785197,0.9363526877600448,8,14,negative regulation of cell-matrix adhesion,BP,0.8468567074007954,1
GO:0071560,0.1607988463825752,0.8878527902414278,38,81,cellular response to transforming growth factor beta stimulus,BP,0.8468567074007954,1
GO:0035264,0.16101271095579534,0.8876855685160612,38,81,multicellular organism growth,BP,0.8468567074007954,1
GO:0015988,0.16107098222421318,0.9317782257714744,9,16,"energy coupled proton transmembrane transport, against electrochemical gradient",BP,0.8468567074007954,1
GO:0072499,0.16113723740832636,0.9361544847334796,8,14,photoreceptor cell axon guidance,BP,0.8468567074007954,1
GO:1903828,0.16114904240057,0.8843308418166561,44,95,negative regulation of protein localization,BP,0.8468567074007954,1
GO:0051930,0.1613033674409586,0.9316528808347996,9,16,regulation of sensory perception of pain,BP,0.8468567074007954,1
GO:0019359,0.16167803823688975,0.9039732519227448,20,40,nicotinamide nucleotide biosynthetic process,BP,0.8468567074007954,1
GO:0019363,0.16167803823688975,0.9039732519227448,20,40,pyridine nucleotide biosynthetic process,BP,0.8468567074007954,1
GO:0006892,0.16241457579071483,0.8871343495214287,37,79,post-Golgi vesicle-mediated transport,BP,0.8468567074007954,1
GO:0006559,0.1625223076016678,0.930994436861056,9,16,L-phenylalanine catabolic process,BP,0.8468567074007954,1
GO:1902222,0.1625223076016678,0.930994436861056,9,16,erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process,BP,0.8468567074007954,1
GO:0045646,0.16254522684020414,0.9123781808522502,15,29,regulation of erythrocyte differentiation,BP,0.8468567074007954,1
GO:0042273,0.16261577761609264,0.8912798769030431,31,65,ribosomal large subunit biogenesis,BP,0.8468567074007954,1
GO:0046755,0.16265516498243754,0.9309225722607564,9,16,viral budding,BP,0.8468567074007954,1
GO:1901992,0.16276226655269108,0.8946766934984108,27,56,positive regulation of mitotic cell cycle phase transition,BP,0.8468567074007954,1
GO:1901988,0.16326298033907022,0.8764479794235086,60,132,negative regulation of cell cycle phase transition,BP,0.8468567074007954,1
GO:0010662,0.16360594485368765,0.9138226503525712,14,27,regulation of striated muscle cell apoptotic process,BP,0.8468567074007954,1
GO:0046928,0.16368370123864368,0.893992972931578,27,56,regulation of neurotransmitter secretion,BP,0.8468567074007954,1
GO:0001973,0.16431440667936412,1,2,2,G protein-coupled adenosine receptor signaling pathway,BP,0.8468567074007954,1
GO:0006964,0.16431440667936412,1,2,2,positive regulation of biosynthetic process of antibacterial peptides active against Gram-negative bacteria,BP,0.8468567074007954,1
GO:0015846,0.16431440667936412,1,2,2,polyamine transport,BP,0.8468567074007954,1
GO:0021519,0.16431440667936412,1,2,2,spinal cord association neuron specification,BP,0.8468567074007954,1
GO:0021764,0.16431440667936412,1,2,2,amygdala development,BP,0.8468567074007954,1
GO:0035588,0.16431440667936412,1,2,2,G protein-coupled purinergic receptor signaling pathway,BP,0.8468567074007954,1
GO:0042483,0.16431440667936412,1,2,2,negative regulation of odontogenesis,BP,0.8468567074007954,1
GO:0061193,0.16431440667936412,1,2,2,taste bud development,BP,0.8468567074007954,1
GO:0061194,0.16431440667936412,1,2,2,taste bud morphogenesis,BP,0.8468567074007954,1
GO:0061195,0.16431440667936412,1,2,2,taste bud formation,BP,0.8468567074007954,1
GO:0061438,0.16431440667936412,1,2,2,renal system vasculature morphogenesis,BP,0.8468567074007954,1
GO:0061439,0.16431440667936412,1,2,2,kidney vasculature morphogenesis,BP,0.8468567074007954,1
GO:0061534,0.16431440667936412,1,2,2,"gamma-aminobutyric acid secretion, neurotransmission",BP,0.8468567074007954,1
GO:0061535,0.16431440667936412,1,2,2,"glutamate secretion, neurotransmission",BP,0.8468567074007954,1
GO:0090364,0.16431440667936412,1,2,2,regulation of proteasome assembly,BP,0.8468567074007954,1
GO:0098958,0.16431440667936412,1,2,2,retrograde axonal transport of mitochondrion,BP,0.8468567074007954,1
GO:1902010,0.16431440667936412,1,2,2,negative regulation of translation in response to endoplasmic reticulum stress,BP,0.8468567074007954,1
GO:0000349,0.16431440667936417,1,2,2,generation of catalytic spliceosome for first transesterification step,BP,0.8468567074007954,1
GO:0008291,0.16431440667936417,1,2,2,acetylcholine metabolic process,BP,0.8468567074007954,1
GO:0008292,0.16431440667936417,1,2,2,acetylcholine biosynthetic process,BP,0.8468567074007954,1
GO:0009115,0.16431440667936417,1,2,2,xanthine catabolic process,BP,0.8468567074007954,1
GO:0014724,0.16431440667936417,1,2,2,regulation of twitch skeletal muscle contraction,BP,0.8468567074007954,1
GO:0021559,0.16431440667936417,1,2,2,trigeminal nerve development,BP,0.8468567074007954,1
GO:0032475,0.16431440667936417,1,2,2,otolith formation,BP,0.8468567074007954,1
GO:0032623,0.16431440667936417,1,2,2,interleukin-2 production,BP,0.8468567074007954,1
GO:0035080,0.16431440667936417,1,2,2,heat shock-mediated polytene chromosome puffing,BP,0.8468567074007954,1
GO:0035170,0.16431440667936417,1,2,2,lymph gland crystal cell differentiation,BP,0.8468567074007954,1
GO:0042062,0.16431440667936417,1,2,2,long-term strengthening of neuromuscular junction,BP,0.8468567074007954,1
GO:0045468,0.16431440667936417,1,2,2,regulation of R8 cell spacing in compound eye,BP,0.8468567074007954,1
GO:0051455,0.16431440667936417,1,2,2,spindle attachment to meiosis I kinetochore,BP,0.8468567074007954,1
GO:0060404,0.16431440667936417,1,2,2,axonemal microtubule depolymerization,BP,0.8468567074007954,1
GO:0060913,0.16431440667936417,1,2,2,cardiac cell fate determination,BP,0.8468567074007954,1
GO:0061523,0.16431440667936417,1,2,2,cilium disassembly,BP,0.8468567074007954,1
GO:0061526,0.16431440667936417,1,2,2,acetylcholine secretion,BP,0.8468567074007954,1
GO:0090298,0.16431440667936417,1,2,2,negative regulation of mitochondrial DNA replication,BP,0.8468567074007954,1
GO:0098957,0.16431440667936417,1,2,2,anterograde axonal transport of mitochondrion,BP,0.8468567074007954,1
GO:1900126,0.16431440667936417,1,2,2,negative regulation of hyaluronan biosynthetic process,BP,0.8468567074007954,1
GO:1900619,0.16431440667936417,1,2,2,acetate ester metabolic process,BP,0.8468567074007954,1
GO:1900620,0.16431440667936417,1,2,2,acetate ester biosynthetic process,BP,0.8468567074007954,1
GO:1900747,0.16431440667936417,1,2,2,negative regulation of vascular endothelial growth factor signaling pathway,BP,0.8468567074007954,1
GO:1901894,0.16431440667936417,1,2,2,regulation of ATPase-coupled calcium transmembrane transporter activity,BP,0.8468567074007954,1
GO:1902954,0.16431440667936417,1,2,2,regulation of early endosome to recycling endosome transport,BP,0.8468567074007954,1
GO:1903233,0.16431440667936417,1,2,2,regulation of calcium ion-dependent exocytosis of neurotransmitter,BP,0.8468567074007954,1
GO:1903379,0.16431440667936417,1,2,2,regulation of mitotic chromosome condensation,BP,0.8468567074007954,1
GO:1990049,0.16431440667936417,1,2,2,retrograde neuronal dense core vesicle transport,BP,0.8468567074007954,1
GO:2000318,0.16431440667936417,1,2,2,positive regulation of T-helper 17 type immune response,BP,0.8468567074007954,1
GO:0006425,0.16431440667966302,1,2,2,glutaminyl-tRNA aminoacylation,BP,0.8468567074007954,1
GO:0019227,0.16431440667966302,1,2,2,neuronal action potential propagation,BP,0.8468567074007954,1
GO:0036506,0.16431440667966302,1,2,2,maintenance of unfolded protein,BP,0.8468567074007954,1
GO:0048696,0.16431440667966302,1,2,2,regulation of collateral sprouting in absence of injury,BP,0.8468567074007954,1
GO:0070170,0.16431440667966302,1,2,2,regulation of tooth mineralization,BP,0.8468567074007954,1
GO:0097272,0.16431440667966302,1,2,2,ammonium homeostasis,BP,0.8468567074007954,1
GO:0098870,0.16431440667966302,1,2,2,action potential propagation,BP,0.8468567074007954,1
GO:1900163,0.16431440667966302,1,2,2,positive regulation of phospholipid scramblase activity,BP,0.8468567074007954,1
GO:1904378,0.16431440667966302,1,2,2,maintenance of unfolded protein involved in ERAD pathway,BP,0.8468567074007954,1
GO:2000630,0.16431440667966302,1,2,2,positive regulation of miRNA metabolic process,BP,0.8468567074007954,1
GO:0019477,0.16431440667966304,1,2,2,L-lysine catabolic process,BP,0.8468567074007954,1
GO:0046440,0.16431440667966304,1,2,2,L-lysine metabolic process,BP,0.8468567074007954,1
GO:0009216,0.1643144066799619,1,2,2,purine deoxyribonucleoside triphosphate biosynthetic process,BP,0.8468567074007954,1
GO:0014835,0.1643144066799619,1,2,2,myoblast differentiation involved in skeletal muscle regeneration,BP,0.8468567074007954,1
GO:0019254,0.1643144066799619,1,2,2,"carnitine metabolic process, CoA-linked",BP,0.8468567074007954,1
GO:0034608,0.1643144066799619,1,2,2,vulval location,BP,0.8468567074007954,1
GO:0035476,0.1643144066799619,1,2,2,angioblast cell migration,BP,0.8468567074007954,1
GO:0045091,0.1643144066799619,1,2,2,regulation of single stranded viral RNA replication via double stranded DNA intermediate,BP,0.8468567074007954,1
GO:0055118,0.1643144066799619,1,2,2,negative regulation of cardiac muscle contraction,BP,0.8468567074007954,1
GO:0060332,0.1643144066799619,1,2,2,positive regulation of response to type II interferon,BP,0.8468567074007954,1
GO:0060335,0.1643144066799619,1,2,2,positive regulation of type II interferon-mediated signaling pathway,BP,0.8468567074007954,1
GO:0061586,0.1643144066799619,1,2,2,positive regulation of transcription by transcription factor localization,BP,0.8468567074007954,1
GO:1901386,0.1643144066799619,1,2,2,negative regulation of voltage-gated calcium channel activity,BP,0.8468567074007954,1
GO:0007066,0.16431440668026076,1,2,2,female meiosis sister chromatid cohesion,BP,0.8468567074007954,1
GO:0010815,0.16431440668026076,1,2,2,bradykinin catabolic process,BP,0.8468567074007954,1
GO:0035810,0.16431440668026076,1,2,2,positive regulation of urine volume,BP,0.8468567074007954,1
GO:0051835,0.16431440668026076,1,2,2,positive regulation of synapse structural plasticity,BP,0.8468567074007954,1
GO:0001780,0.16431440668055963,1,2,2,neutrophil homeostasis,BP,0.8468567074007954,1
GO:0005985,0.16431440668055963,1,2,2,sucrose metabolic process,BP,0.8468567074007954,1
GO:0006571,0.16431440668055963,1,2,2,tyrosine biosynthetic process,BP,0.8468567074007954,1
GO:0009073,0.16431440668055963,1,2,2,aromatic amino acid family biosynthetic process,BP,0.8468567074007954,1
GO:0009095,0.16431440668055963,1,2,2,"aromatic amino acid family biosynthetic process, prephenate pathway",BP,0.8468567074007954,1
GO:0009256,0.16431440668055963,1,2,2,10-formyltetrahydrofolate metabolic process,BP,0.8468567074007954,1
GO:0009257,0.16431440668055963,1,2,2,10-formyltetrahydrofolate biosynthetic process,BP,0.8468567074007954,1
GO:0015942,0.16431440668055963,1,2,2,formate metabolic process,BP,0.8468567074007954,1
GO:0030474,0.16431440668055963,1,2,2,spindle pole body duplication,BP,0.8468567074007954,1
