genes,merge,zscore,collection_date,parents,group,hpf,stage,leachate,leachate_mgL,spawn_night,cluster
Montipora_capitata_HIv3___RNAseq.g38474.t1,highprawnchip,0.04452425959930411,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g38999.t1,highprawnchip,-0.0620507481739529,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,3
Montipora_capitata_HIv3___TS.g5110.t1,highprawnchip,-0.05717060807920369,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g36323.t1,highprawnchip,0.08005064922307706,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,3
Montipora_capitata_HIv3___TS.g28558.t3a,lowearlygastrula,0.8668525537678528,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g9507.t1,lowearlygastrula,0.271889742238853,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,2
Montipora_capitata_HIv3___TS.g9699.t2,lowearlygastrula,1.2938183852588605,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40764.t1,lowearlygastrula,1.4375107572846264,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g48661.t1,lowearlygastrula,0.3262089201157554,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,2
Montipora_capitata_HIv3___TS.g45793.t1b,lowearlygastrula,0.13416845524742654,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g20824.t1a,lowearlygastrula,0.3732942203706766,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g28195.t1,lowearlygastrula,0.1961366201889616,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g15697.t1,lowearlygastrula,0.4518276521348758,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g47569.t1,lowearlygastrula,1.0655356125976734,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39262.t1,lowearlygastrula,0.9927676694433067,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g18178.t1,lowearlygastrula,0.4046803708767149,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g35580.t1,lowearlygastrula,1.4402201813540845,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5198.t1,lowearlygastrula,0.8598446255591223,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6962.t1,lowearlygastrula,-0.7515044550111415,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g8767.t1,lowearlygastrula,1.4562028779531493,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11410.t1,lowearlygastrula,1.344614152590315,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11828.t1,lowearlygastrula,1.3962690050122548,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g516.t1,lowearlygastrula,0.11934242706883928,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g24243.t1,lowearlygastrula,0.6167057215097304,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g44004.t1,lowearlygastrula,-1.1941859039521803,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g15143.t1,lowearlygastrula,-0.879830686325087,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19248.t1,lowearlygastrula,-1.2983787178269968,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19868.t1,lowearlygastrula,1.5980645918838057,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g19903.t1,lowearlygastrula,1.2703771226394085,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g33656.t1,lowearlygastrula,1.2916500730567735,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g35729.t1a,lowearlygastrula,1.3568359051784276,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g23104.t1,lowearlygastrula,1.4249023282791424,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g37159.t1,lowearlygastrula,0.4993206998223726,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.27502_t,lowearlygastrula,1.376923023242355,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g28322.t1,lowearlygastrula,-1.2156013989497665,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g29575.t1,lowearlygastrula,1.2385120543523889,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g30158.t1,lowearlygastrula,1.4304326861817596,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g31500.t1,lowearlygastrula,0.3938586139881321,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g49798.t1,lowearlygastrula,1.325583913239802,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39019.t1,lowearlygastrula,1.3976827907122573,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39730.t1,lowearlygastrula,0.945199317974868,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15857.t1,lowearlygastrula,1.4205461172530953,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g17086.t1,lowearlygastrula,1.4530361221196162,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35661.t1,lowearlygastrula,1.3350285703573908,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g36979.t1,lowearlygastrula,-1.2411470822436885,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g7741.t1,lowearlygastrula,1.4061981517537534,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15509.t1,lowearlygastrula,-1.2829320067858925,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g9870.t1,lowearlygastrula,0.5502965397968548,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g12860.t1,lowearlygastrula,0.675307079096989,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5394.t1,lowearlygastrula,0.4212190070627393,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g9530.t2,lowearlygastrula,-0.2755608402252221,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,2
Montipora_capitata_HIv3___TS.g38156.t1c,lowearlygastrula,0.6853198494219663,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40947.t1,lowearlygastrula,0.6688417947897894,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,2
Montipora_capitata_HIv3___TS.g50653.t2,lowearlygastrula,0.7440426554459163,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g22153.t1,lowearlygastrula,0.22892941761908323,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g45000.t1,lowearlygastrula,0.702868132773792,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g46137.t1a,lowearlygastrula,0.4393663743773374,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g20689.t1,lowearlygastrula,-0.03324259714624969,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g22859.t1,lowearlygastrula,0.18885883707844153,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g23082.t1,lowearlygastrula,1.1747546442142376,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g24480.t2,lowearlygastrula,0.559921677159163,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g34657.t1,lowearlygastrula,0.6025054687660788,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g46103.t2,lowearlygastrula,0.6843177418717215,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g48280.t1,lowearlygastrula,1.1685138350305857,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g16310.t1,lowearlygastrula,0.12709631996997167,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,2
Montipora_capitata_HIv3___TS.g13257.t2,lowearlygastrula,0.26230799138245453,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g18108.t1,lowearlygastrula,0.14956683969001341,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g35361.t1,lowearlygastrula,1.144553749528428,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6455.t1,lowearlygastrula,0.8068266543088187,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6929.t1,lowearlygastrula,0.4551620140062933,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g7364.t1,lowearlygastrula,1.223619695694672,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g467.t1,lowearlygastrula,1.4417746289180355,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g527.t1b,lowearlygastrula,1.2190841720697394,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g648.t1,lowearlygastrula,1.3712975449179394,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g40145.t1,lowearlygastrula,1.007535768510785,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g3338.t1,lowearlygastrula,1.3579613184961155,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g24646.t1,lowearlygastrula,1.5607226158219816,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g7987.t1,lowearlygastrula,1.2281563390773762,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g8488.t1b,lowearlygastrula,-0.4357944075036692,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g26524.t1,lowearlygastrula,1.2950250408506445,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g26744.t1,lowearlygastrula,0.8726613020124367,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g26803.t1,lowearlygastrula,1.3506787302659353,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41271.t2,lowearlygastrula,0.48143859674885825,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g41261.t1,lowearlygastrula,1.5205068704450924,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41393.t1,lowearlygastrula,0.8783003663496901,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41524.t1,lowearlygastrula,1.1949601262850886,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g13110.t1,lowearlygastrula,1.3428183571503156,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g13590.t1,lowearlygastrula,1.273075227278325,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g27612.t1,lowearlygastrula,1.3148351536077714,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g27935.t1,lowearlygastrula,0.6475109622619717,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g30106.t1a,lowearlygastrula,1.381063092118707,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g14781.t1,lowearlygastrula,0.7319383130192915,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g33355.t1,lowearlygastrula,1.2875155301408427,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g33365.t1,lowearlygastrula,1.5337910471660197,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g48712.t1,lowearlygastrula,1.2734533943820392,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g37643.t1,lowearlygastrula,0.8635246143533271,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15684.t2,lowearlygastrula,0.5965005223023961,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g15737.t1,lowearlygastrula,1.4393362193541355,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15754.t1,lowearlygastrula,1.3483654506679286,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35079.t1,lowearlygastrula,1.4376982294839744,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g5420.t1,lowearlygastrula,0.014274778617863417,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g8271.t1,lowearlygastrula,1.2511066211741488,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40180.t1,lowearlygastrula,0.7262152786697433,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g44142.t1,lowearlygastrula,0.386433841893933,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g27818.t1,lowearlygastrula,0.6457459561278712,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g18416.t1,lowearlygastrula,0.6579305057533466,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35029.t1,lowearlygastrula,1.2620992891315497,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35090.t1,lowearlygastrula,0.9468674450922612,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g29264.t2,lowearlygastrula,-1.2690529886912258,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g1190.t1,lowearlygastrula,-1.0803582098001552,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g27062.t1,lowearlygastrula,-1.179836066483746,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g27120.t1,lowearlygastrula,-1.2599131740032272,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g43906.t1,lowearlygastrula,-1.1557999570669237,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g15018.t1,lowearlygastrula,-1.2520654241056828,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g44669.t1,lowearlygastrula,-1.2802645036145421,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g44974.t1,lowearlygastrula,-1.31017632449641,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g45032.t2,lowearlygastrula,-1.1541698284699722,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g21605.t1,lowearlygastrula,-1.2952885192606574,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g22595.t1,lowearlygastrula,-1.0828747936252352,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___TS.g37202.t2a,lowearlygastrula,-0.9049892063660577,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g29121.t1,lowearlygastrula,-1.1442178526249518,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g33482.t1,lowearlygastrula,-1.0870174645391248,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g33790.t1,lowearlygastrula,-1.2746517824401478,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g34110.t1,lowearlygastrula,-1.2423127937874756,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g34187.t2,lowearlygastrula,-1.0935171943385738,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g46220.t1,lowearlygastrula,-1.2022273779783996,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g47022.t1,lowearlygastrula,-1.1646688936699183,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g48479.t1,lowearlygastrula,-1.171998178490161,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g38474.t1,lowearlygastrula,-1.2795127816156118,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g38999.t1,lowearlygastrula,-1.2491774209292186,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___TS.g5110.t1,lowearlygastrula,-1.2629230470912431,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g36323.t1,lowearlygastrula,-1.2395873630239176,2024-07-08,101112,L14,14,earlygastrula,low,0.01,July_8th,3
Montipora_capitata_HIv3___TS.g28558.t3a,lowcleavage,0.6897399935956303,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g9507.t1,lowcleavage,-2.4173365071485096,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,2
Montipora_capitata_HIv3___TS.g9699.t2,lowcleavage,-2.099490717530306,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40764.t1,lowcleavage,-1.8164801387465548,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g48661.t1,lowcleavage,-0.3029366613574498,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,2
Montipora_capitata_HIv3___TS.g45793.t1b,lowcleavage,-2.533866723340168,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g20824.t1a,lowcleavage,-2.1240169190838656,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g28195.t1,lowcleavage,-0.12356820730787736,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g15697.t1,lowcleavage,-2.689217956969215,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g47569.t1,lowcleavage,-1.4934918406519773,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39262.t1,lowcleavage,-2.659223018619367,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g18178.t1,lowcleavage,-2.425638103782515,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g35580.t1,lowcleavage,-1.043447575484299,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5198.t1,lowcleavage,-1.6525910132909336,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6962.t1,lowcleavage,2.0902934500107055,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g8767.t1,lowcleavage,-0.8177256923783448,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11410.t1,lowcleavage,-0.9476059380709542,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11828.t1,lowcleavage,-0.9707443218768471,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g516.t1,lowcleavage,-1.5443713977459903,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g24243.t1,lowcleavage,0.3705326111813012,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g44004.t1,lowcleavage,1.059946788304578,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g15143.t1,lowcleavage,2.4040043796780277,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19248.t1,lowcleavage,1.0336892279228092,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19868.t1,lowcleavage,-0.660729510297363,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g19903.t1,lowcleavage,-1.0966185145273315,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g33656.t1,lowcleavage,-1.2015411093165587,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g35729.t1a,lowcleavage,-1.0942918100863275,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g23104.t1,lowcleavage,-1.0889927875662473,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___TS.g37159.t1,lowcleavage,-1.7508959803112385,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.27502_t,lowcleavage,-1.184902386954027,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g28322.t1,lowcleavage,1.1797291682536655,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g29575.t1,lowcleavage,-1.6119824452616922,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g30158.t1,lowcleavage,-1.2179786894967586,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g31500.t1,lowcleavage,-2.5130733951077024,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,2
Montipora_capitata_HIv3___RNAseq.g49798.t1,lowcleavage,-1.111645265871835,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39019.t1,lowcleavage,-0.9751481809570897,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39730.t1,lowcleavage,-1.5900754695536112,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15857.t1,lowcleavage,-1.1451420543891484,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g17086.t1,lowcleavage,-0.8537054767862485,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35661.t1,lowcleavage,-1.2576750996674606,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g36979.t1,lowcleavage,1.079332155856474,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g7741.t1,lowcleavage,-0.9647613716232315,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15509.t1,lowcleavage,1.0753218711356665,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g9870.t1,lowcleavage,-0.6760860745816066,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
Montipora_capitata_HIv3___RNAseq.g12860.t1,lowcleavage,-0.5346767414485701,2024-07-08,101112,L4,4,cleavage,low,0.01,July_8th,1
