"","list","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"153","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g26803.t1",1486.17194619507,2.97743288326285,0.766097355957216,3.88649413825823,0.00010170238127135,0.0212981736779086
"154","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g41251.t1",459.43121915733,0.876446302215503,0.242215064375425,3.61846322182934,0.000296357604598578,0.0483601727504044
"155","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g41271.t2",118.662624185294,2.64684727218025,0.633421516649893,4.17865071300257,2.9324364293768e-05,0.0105274467814627
"156","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g41393.t1",444.987930434197,1.32067166356397,0.296178192890327,4.4590442350798,8.23259310628754e-06,0.00356698387518976
"157","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g41524.t1",497.997723703085,1.91932204814368,0.530144668525076,3.62037413954091,0.00029417732401133,0.0483601727504044
"158","cleavage_mid.vs.control","Montipora_capitata_HIv3___TS.g48661.t1",176.18284652168,1.73221417593507,0.350024172202084,4.94884157581835,7.46564809213677e-07,0.000609997574839846
"159","cleavage_mid.vs.control","Montipora_capitata_HIv3___TS.g50653.t2",93.410675881291,3.36597644874542,0.707626187376605,4.75671549299803,1.96768176864529e-06,0.00115878902721488
"160","cleavage_mid.vs.control","Montipora_capitata_HIv3___TS.g50862.t1",803.908417926983,3.9710819760438,0.981289069239436,4.04680139678072,5.19222580414871e-05,0.0147899459963355
"161","cleavage_mid.vs.control","Montipora_capitata_HIv3___TS.g20760.t1b",64.9712904464491,2.64452405659522,0.720965880566847,3.66802941425745,0.000244427069852433,0.0420715908588468
"162","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g13110.t1",388.618538062394,2.21662876966856,0.559735585933806,3.96013550928794,7.49072450294653e-05,0.0171129006144587
"163","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g13590.t1",127.079567723993,2.36428424174964,0.611829068123835,3.86428884296016,0.00011141332139284,0.0225547427551323
"164","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g14800.t1",259.59010444693,2.27029597830225,0.592768261844719,3.82998909428281,0.000128148938243614,0.0243968395307729
"165","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g14802.t1",258.178422193412,2.49131347853631,0.605591139573289,4.11385391188474,3.89107735985313e-05,0.0125362530837319
"166","cleavage_mid.vs.control","Montipora_capitata_HIv3___TS.g23059.t1a",587.853553345556,4.11508032163741,1.03789547249571,3.96483117104493,7.34479121869513e-05,0.0171129006144587
"167","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g15050.t1",2429.50842052207,5.59207709315761,1.10400487899043,5.0652648367563,4.07832959162416e-07,0.000512442113187576
"168","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g15087.t1",2969.17170911463,5.55377440322267,1.00197838188146,5.54280861109408,2.97658152289299e-08,6.23345780585839e-05
"169","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g19868.t1",163.998686982382,2.45991829253878,0.613920272672532,4.00690187641174,6.15204061101442e-05,0.0159412429378895
"170","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g19903.t1",2602.80023318377,2.8290227816685,0.732784902412765,3.86064556236581,0.000113087846683114,0.0225547427551323
"171","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g20081.t1",57.8382709853765,3.2608291276818,0.87015825121381,3.74739781313706,0.000178678590557534,0.0320728070050774
"172","cleavage_mid.vs.control","Montipora_capitata_HIv3___TS.g33656.t1",1088.14667450261,3.17431525490308,0.798595653951589,3.97487168781351,7.04172100486801e-05,0.0171129006144587
"173","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g20279.t1",151.324927791196,7.33449803522693,1.17869872508455,6.22253836297383,4.89175117390059e-10,3.07324267500304e-06
"174","cleavage_mid.vs.control","Montipora_capitata_HIv3___TS.g34591.t3",1059.80916201364,2.64438758542503,0.702680963984634,3.76328336892709,0.000167696997996438,0.030537866374279
"175","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g23104.t1",1449.37590966705,5.03014771729111,1.01411363101986,4.96014210185937,7.04416309948183e-07,0.000609997574839846
"176","cleavage_mid.vs.control","Montipora_capitata_HIv3___TS.g37159.t1",167.944556172527,1.76792621690414,0.368324293740339,4.79991748290838,1.58731018319688e-06,0.000997227622593439
"177","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g27612.t1",1450.03226720792,3.0091259115878,0.687491772438818,4.37696279755201,1.2034450546859e-05,0.0046663723535838
"178","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.27502_t",1025.7466365312,2.70978667179269,0.708887990807431,3.82258792211477,0.000132058368206083,0.024765871589693
"179","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g30106.t1a",1206.20593665785,1.66934655933912,0.40912140321197,4.08032077088428,4.49735951423905e-05,0.0137827615357106
"180","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g30158.t1",3095.83874908619,3.07663963710229,0.655291075663367,4.69507330614527,2.6651113168266e-06,0.00139529682066359
"181","cleavage_mid.vs.control","Montipora_capitata_HIv3___TS.g14891.t1",3035.21197101093,4.01471226232788,0.966137725022771,4.15542438551735,3.24684313075699e-05,0.0113323844272116
"182","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g32680.t1",97.732486480886,2.6146152697394,0.646916574066541,4.04165757155336,5.30746984697086e-05,0.0147899459963355
"183","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g33315.t1",5769.8964411513,5.98703449834794,0.993293410003706,6.02745818914232,1.66558319623572e-09,5.61273688401825e-06
"184","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g33355.t1",298.63483677138,2.85438516896809,0.718744295143428,3.97135001732221,7.14664878213153e-05,0.0171129006144587
"185","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g33365.t1",201.096595272219,2.31732187575661,0.615577467809112,3.76446831948567,0.000166903825801825,0.030537866374279
"186","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g46103.t2",101.847284800075,2.44764970132774,0.591387605399203,4.1388248231471,3.49089363054506e-05,0.011771949301878
"187","cleavage_mid.vs.control","Montipora_capitata_HIv3___TS.g983.t1",517.909763126735,4.27337616311158,0.809560182730622,5.27863925903274,1.30146736929787e-07,0.000233613392788968
"188","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g47569.t1",8848.92873364285,3.93376898581602,0.771475571402399,5.09901950448692,3.41417374152009e-07,0.00047665658958
"189","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g48712.t1",373.581594091004,1.8863883916292,0.461646522580848,4.0862181330497,4.38461579450594e-05,0.0137731743644918
"190","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g49798.t1",1938.33691601661,3.86667992863354,0.78255158582282,4.94111825812466,7.76757755466577e-07,0.000609997574839846
"191","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g39019.t1",6712.10141165226,4.65700892313206,0.808793114203431,5.75797301108168,8.51299615626115e-09,2.13931593406843e-05
"192","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g39730.t1",899.02255341101,1.22278846063213,0.32992497049702,3.70626224135154,0.000210340509443591,0.0372243450867425
"193","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g15684.t2",119.999352195322,2.81446843447315,0.680758216971722,4.13431430470719,3.56015975703433e-05,0.011771949301878
"194","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g15754.t1",1265.44371645062,3.21864366039405,0.803103846601247,4.00775525358946,6.12985952811493e-05,0.0159412429378895
"195","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g15857.t1",1384.40486075066,3.3594022818429,0.735037610364888,4.5703814804459,4.86837190679556e-06,0.00244684372035545
"196","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g15862.t1",477.957549125061,3.35964591523189,0.87184205044006,3.85350295221034,0.000116439858771519,0.0226175623133987
"197","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g17086.t1",1200.09673273207,2.65144773055768,0.725357184769916,3.6553683981206,0.000256812924132996,0.0436061404287986
"198","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g35079.t1",347.048547930897,2.68071307861903,0.606227547691891,4.42195853491876,9.78102302393332e-06,0.00396446949341039
"199","cleavage_mid.vs.control","Montipora_capitata_HIv3___TS.g5420.t1",564.559924184497,1.07514509520713,0.245860265925057,4.37299248482411,1.22554944423609e-05,0.0046663723535838
"200","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g35580.t1",3967.36224822694,3.63693889996224,0.7098755605585,5.12334710762665,3.00159049270995e-07,0.000471437306761256
"201","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g35661.t1",1928.02478384653,2.79599788691672,0.65490787841848,4.2692995138014,1.96087812032971e-05,0.00724659811233612
"202","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g8271.t1",48.2857165710984,3.36513374940683,0.827308286452573,4.06756925382222,4.75060923684437e-05,0.0142122393002261
"203","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g7741.t1",2809.97516157454,3.75923381458434,0.747661756093536,5.02798730033483,4.95654692978697e-07,0.000518991768106444
"204","cleavage_high.vs.control","Montipora_capitata_HIv3___RNAseq.g5198.t1",153.191895057319,-2.93332973420659,0.623319925427536,-4.70597780456739,2.52652007803806e-06,0.00793643119513705
"205","cleavage_high.vs.control","Montipora_capitata_HIv3___RNAseq.g6841.t1a",74.5650412208594,-3.01600960823009,0.658201323636216,-4.58219924500945,4.60111179687255e-06,0.00903352716547906
"206","cleavage_high.vs.control","Montipora_capitata_HIv3___TS.g28731.t1",408.63761005913,-1.19769651804518,0.29596268350428,-4.04678219518802,5.19265155972684e-05,0.0383798040282163
"207","cleavage_high.vs.control","Montipora_capitata_HIv3___TS.g42133.t1",605.876856331397,-5.74508962282831,1.26893440762277,-4.52749140406021,5.9688028298315e-06,0.0093747509446041
"208","cleavage_high.vs.control","Montipora_capitata_HIv3___RNAseq.g11129.t1",31.1865634583676,-6.22281558873731,1.0923879476227,-5.69652530703919,1.22273749138163e-08,0.000153636965792102
"209","cleavage_high.vs.control","Montipora_capitata_HIv3___RNAseq.g25096.t1",35.58883005436,-5.66435374424758,1.18323228065173,-4.78718662165607,1.69135544845321e-06,0.00709396408961058
"210","cleavage_high.vs.control","Montipora_capitata_HIv3___RNAseq.g41271.t2",118.662624185294,2.59118309703692,0.63980409004516,4.04996332057524,5.12256614999183e-05,0.0383798040282163
"211","cleavage_high.vs.control","Montipora_capitata_HIv3___TS.g50653.t2",93.410675881291,3.0448892413128,0.720277784260859,4.22738186273151,2.3642623533506e-05,0.0212192546213217
"212","cleavage_high.vs.control","Montipora_capitata_HIv3___RNAseq.g44142.t1",115.77499638259,-2.2276543331746,0.554136819810155,-4.0200438836347,5.8187301703641e-05,0.0406179692170138
"213","cleavage_high.vs.control","Montipora_capitata_HIv3___RNAseq.g20279.t1",151.324927791196,5.72974636278503,1.19696304791141,4.78690329896391,1.69374391315812e-06,0.00709396408961058
"214","cleavage_high.vs.control","Montipora_capitata_HIv3___RNAseq.g20522.t1",39.9651342369303,2.89425288865682,0.700009741746471,4.134589443621,3.555897457355e-05,0.0297865677011104
"215","cleavage_high.vs.control","Montipora_capitata_HIv3___RNAseq.g21373.t1",61.2849858161482,-4.1762695082402,0.91516142234441,-4.56342390126286,5.03260566321953e-06,0.00903352716547906
"216","cleavage_high.vs.control","Montipora_capitata_HIv3___RNAseq.g21376.t1",56.8349526188214,-3.74582750848553,0.844503966014921,-4.4355357218291,9.18435996894319e-06,0.0115401483009771
"217","cleavage_high.vs.control","Montipora_capitata_HIv3___RNAseq.g27818.t1",306.743237814662,-1.00479177370143,0.224202337932964,-4.48162933074258,7.40753206979653e-06,0.0103417378285548
"218","cleavage_high.vs.control","Montipora_capitata_HIv3___RNAseq.g49676.t1",64.934372666008,-4.2543777345341,0.975885318958113,-4.35950582705375,1.30356482904301e-05,0.0148902655244777
"219","cleavage_high.vs.control","Montipora_capitata_HIv3___RNAseq.g18416.t1",135.207912671469,1.38484750448635,0.302860472154023,4.57255941865556,4.81802532356991e-06,0.00903352716547906
"220","cleavage_high.vs.control","Montipora_capitata_HIv3___RNAseq.g35029.t1",103.933548351025,-2.41376651642684,0.565765513057646,-4.26637265919901,1.98676810387014e-05,0.0192028778654833
"221","cleavage_high.vs.control","Montipora_capitata_HIv3___RNAseq.g35090.t1",34.4508518318034,-3.14708144176002,0.733255898717019,-4.29192788938552,1.77128476901942e-05,0.0185468276022741
"222","earlygastrula_high.vs.control","Montipora_capitata_HIv3___TS.g29264.t2",2732.98561275649,1.25956592800137,0.358879869115223,3.50971463266157,0.000448587850217708,0.0493168324456025
"223","earlygastrula_high.vs.control","Montipora_capitata_HIv3___RNAseq.g1190.t1",2574.90731669212,1.33965308955528,0.324516491345259,4.12815103479594,3.65691894784869e-05,0.0109019858642574
"224","earlygastrula_high.vs.control","Montipora_capitata_HIv3___RNAseq.g27062.t1",2863.72946174146,0.914022457356212,0.258436923766254,3.53673323469408,0.000405108627317373,0.0493168324456025
"225","earlygastrula_high.vs.control","Montipora_capitata_HIv3___RNAseq.g43906.t1",1778.66329853631,1.21013541333589,0.345730118544618,3.50023138981951,0.000464854461783742,0.0493168324456025
"226","earlygastrula_high.vs.control","Montipora_capitata_HIv3___RNAseq.g44004.t1",3530.88687085655,2.4000954977224,0.455219797714462,5.27238821723626,1.34659855648329e-07,0.000314296103083199
"227","earlygastrula_high.vs.control","Montipora_capitata_HIv3___RNAseq.g44669.t1",4575.48154547593,2.24445759319609,0.503920683082941,4.45398982130423,8.42890980143119e-06,0.0049182688691351
"228","earlygastrula_high.vs.control","Montipora_capitata_HIv3___RNAseq.g45032.t2",2965.99803404454,1.10508045982899,0.300226303994678,3.68082491482352,0.000232480606219805,0.0418114674655668
"229","earlygastrula_high.vs.control","Montipora_capitata_HIv3___RNAseq.g21605.t1",7294.0122312494,1.56597456029941,0.379797662704359,4.12318114110772,3.73675608029388e-05,0.0109019858642574
"230","earlygastrula_high.vs.control","Montipora_capitata_HIv3___RNAseq.g22595.t1",6591.12035927362,1.36527445282556,0.365659903967407,3.73372753756249,0.00018866659013152,0.0400316201242698
"231","earlygastrula_high.vs.control","Montipora_capitata_HIv3___RNAseq.g28322.t1",6685.83876655107,2.04781787294937,0.437738820470184,4.67817286744129,2.89442486872196e-06,0.00225186254786569
"232","earlygastrula_high.vs.control","Montipora_capitata_HIv3___RNAseq.g29121.t1",1709.93347332793,1.95582626897977,0.467348719607933,4.18493982527767,2.85241652763285e-05,0.0109019858642574
"233","earlygastrula_high.vs.control","Montipora_capitata_HIv3___RNAseq.g33482.t1",5009.74487338411,1.11431623533115,0.278446624365793,4.00190247545355,6.28351991745935e-05,0.0162952616526113
"234","earlygastrula_high.vs.control","Montipora_capitata_HIv3___RNAseq.g33790.t1",2821.73410573723,1.07327730282193,0.299709360189642,3.58106033839853,0.000342202607115322,0.0487324227642475
"235","earlygastrula_high.vs.control","Montipora_capitata_HIv3___RNAseq.g34110.t1",3176.96301688008,1.1361284854849,0.312690075640426,3.63340116618021,0.000279709617690221,0.0466315891206411
"236","earlygastrula_high.vs.control","Montipora_capitata_HIv3___RNAseq.g34187.t2",4417.68647168768,0.78990626724534,0.224904409385201,3.51218666367915,0.000444435727629515,0.0493168324456025
"237","earlygastrula_high.vs.control","Montipora_capitata_HIv3___RNAseq.g46220.t1",3248.84096661327,1.20037460727512,0.334839783577592,3.5849223005992,0.000337178572688727,0.0487324227642475
"238","earlygastrula_high.vs.control","Montipora_capitata_HIv3___RNAseq.g47022.t1",1763.22902127684,1.07330538201824,0.300718285007101,3.56913907643792,0.000358156266868173,0.0487324227642475
"239","earlygastrula_high.vs.control","Montipora_capitata_HIv3___RNAseq.g48479.t1",5062.44090769761,1.13386699273537,0.308083890315302,3.68038390963884,0.000232883066432034,0.0418114674655668
"240","earlygastrula_high.vs.control","Montipora_capitata_HIv3___RNAseq.g38474.t1",3383.24338689408,1.22906933313706,0.318153525150856,3.86313284617634,0.000111942090689053,0.026127283966825
"241","earlygastrula_high.vs.control","Montipora_capitata_HIv3___TS.g5110.t1",3658.76685129027,1.59611477311603,0.368375099946872,4.332851958089,1.47190090185947e-05,0.00687083340988002
"242","earlygastrula_high.vs.control","Montipora_capitata_HIv3___RNAseq.g36323.t1",2623.25178092396,1.15344014996594,0.32431889323862,3.55650001900224,0.000375828453194711,0.0487324227642475
"243","earlygastrula_high.vs.control","Montipora_capitata_HIv3___RNAseq.g36979.t1",1833.46747476952,2.38906183225023,0.504364455261725,4.73677676395831,2.17144128485748e-06,0.00225186254786569
