101112C14,101112C4,101112C9,101112H14,101112H4,101112H9,101112L14,101112L4,101112L9,101112M14,101112M4,101112M9,123C14,123C4,123C9,123H14,123H4,123H9,123L14,123L4,123L9,123M4,123M9,131415C14,131415C4,131415C9,131415H14,131415H4,131415H9,131415L14,131415L9,131415M14,131415M4,131415M9,13M14,456C4,456H4,456H9,456L14,456L4,456L9,456M14,456M4,456M9,45C14,45C9,45H14,67C9,6C14,789H14,789H4,789H9,789L14,789L4,789L9,789M14,789M4,7C14,89C14,89C9,89M9
1481.7691667709014,8.52610730005319,46.01122755847088,1735.203312159645,0,60.380145286128865,1620.704772241553,0,35.87298424268615,1649.294814477811,778.3382765347552,114.90630422713951,1400.3032267386986,7.160135681671865,75.77217907218318,706.8831232025356,43.47409609953795,71.29580465728301,1007.4406699516006,0,218.65088830325726,0,328.39628481650146,1208.2559188835469,20.827300703912144,181.75135497777345,1767.6965127663188,27.470317108242913,72.21413619831374,2144.2224336121953,179.3896187082399,1485.4739674202995,38.05354063530186,194.50221462656455,1261.2010391246822,0,0,107.18779176112854,1017.3511400399369,0,95.98669592106172,1423.572946952863,0,344.11724223096235,1257.2375196742369,222.73584317824253,151.09173905822047,32.706569217973154,1174.1863809637468,2407.877744353257,29.908196066834073,45.46902504417392,1935.7082547853972,0,63.17991992087741,2190.8904451004837,0,926.8684699781955,2238.0483954512956,113.51160808850686,112.6164095862152
151.1353099788029,182.45869622113827,232.1163420113904,220.8574432108161,171.52928427074852,202.17172241872362,184.86163808380212,258.85784168552004,264.7178837218909,219.266713707709,172.38364513856993,192.83780758911035,150.77156487756574,192.13030745819503,196.63193577409518,145.63255313391844,294.6577624524239,309.8625356258839,160.85821791581031,305.43052214493844,225.6758164415145,173.4795591189457,220.17478186560894,180.1962082697777,176.41948831549112,227.01239279325011,194.22251350409803,271.9561393716048,202.19958135527847,165.3226572002446,231.49175061247135,167.6631293206233,145.29533697115255,270.35056859290825,193.84683903054886,138.07216733102268,178.40991580439803,218.12340840900984,132.43624308212196,612.6183363583216,214.06556788744717,173.85365124342195,133.13686625051474,168.74068627303387,142.5940317841387,234.8164312828252,245.19273443658585,234.55282496317892,231.50207678149062,203.43053139697255,171.29239565550424,223.84750790977927,192.51233839458325,161.98322142021738,209.12553493810424,215.04190748711667,217.70449931454303,231.53451929321355,161.28284700316277,282.7081559940171,253.86410974519697
454.69218789367505,0,176.49082809741813,593.3703307597259,0,123.47400496713993,467.85188542441705,0,216.47490491276127,494.14918278734416,214.1736197176172,283.2838589362152,676.0084542876476,0,155.92787263614554,401.65325156569287,0,431.8880474431567,970.4357278019542,0,179.13566752556017,0,403.0318040929791,447.1286511171723,0,113.85979825455847,342.94534727122203,0,116.34499720839436,498.45402659622624,206.429965645879,505.12522400417083,58.810017345466505,183.23760760186002,1161.8844487571787,0,0,144.666040628656,416.87317424713393,0,122.64966701024554,537.1532094471646,0,291.978266135362,253.054197250725,200.83977723868648,140.48881000150325,33.64104262420096,610.1453040596914,353.5992509372832,0,78.11345328101673,409.5021906056599,0,121.30544624808462,528.5440141888402,0,842.1429045585969,422.12300697124084,256.29350505518215,217.59780835302598
109.33192636764464,114.24983782071276,157.26225538641538,78.7724880785244,46.96635164556209,151.968006113403,122.81903352143019,0,182.45741985504162,115.70634163584644,58.76715175178521,125.14547985134006,65.03871426091071,14.32027136334373,201.64166662184283,80.46364807855767,36.22841341628163,278.327852796701,51.35379726889718,0,163.32957921448133,27.51744730852242,253.76076554002387,110.94169538997508,4.900541342096975,156.99922492243465,103.90225372771678,93.39907816802591,84.24982556469936,91.9840348332188,149.05166848552287,85.96740070261258,57.656879750457364,87.86393479269518,106.49610292419042,33.137320159445444,21.566033778553606,98.9425770102725,108.3569261580998,0,125.69686370615226,137.2118503087097,47.242113830827805,92.90217558852426,84.351399083575,143.45698374191892,88.79953085000678,163.53284608986579,101.03692334107429,87.29019165397368,43.50283064266774,136.9900113510368,53.58590862529637,0,165.5313901926988,72.48603623161236,39.958420760264225,84.72556541959865,58.738814649300025,102.80296581600622,146.9739582735351
720.9475850478215,0,59.059187612365605,713.3695415709359,0,37.3135729296302,985.7177071797257,0,66.79797065879491,723.6440813910395,295.14169546452126,129.12738148297362,1641.7348175557158,0,83.28677534380465,1384.5067380128685,0,82.26438998917271,1028.58635117997,0,146.64537488612032,0,155.49066515932833,612.5326333349533,0,127.2966688560281,556.8617520047566,0,28.08327518823312,709.1471874642071,67.93062767260555,579.3455264741283,17.29706392513721,70.59153735481493,1483.765928381979,0,0,57.71650325599229,710.3398492586542,0,96.74849509503841,749.2078871969887,0,201.92003469750682,1178.911220525203,106.46018267163457,443.99765425003386,15.886047905872676,857.3424368941644,657.6354269523949,0,56.54481319595987,712.4941183881999,0,46.12134154224051,583.5125916644795,0,501.0494644641782,491.81312604668153,58.54057775633687,46.764441268852075
356.2934541627949,226.79445418141486,335.81328770286956,298.1575483346017,275.6720640065601,400.9513018438445,451.39160258133876,133.07480593692227,403.8803225943803,412.3237036194528,309.5069992260688,362.92189156888617,340.9605323375016,341.2998008263589,298.07898544098504,490.0967655693967,243.93798366962963,212.51634080536283,328.51326194073937,174.5317269399648,437.3017766065145,277.5672945903131,446.569190337591,369.8056512999169,314.8597812297307,407.34934033928994,495.74277922374677,208.77441002264615,398.7825076729103,447.489899188632,346.90786559019926,409.01260210062884,314.8065634374972,402.5219576827745,335.04391931205976,298.235881435009,296.0428273237813,508.2050546436724,417.62565290100963,77.96960644560457,421.2749432091042,428.0074194288729,379.36848985361723,384.88044172388624,540.2506274638495,401.67955447737296,136.51271160523427,358.8377879914769,391.39546032124895,441.62918997815495,292.2846433804239,461.68548506391977,340.03897572101647,186.90371702332774,350.01675636166084,269.40643466082594,213.57086958072261,400.2552573270695,384.7890146093976,264.8604188731827,377.9330355605188
343.4308745901308,98.90284468061701,410.6673743278445,340.1204625446568,83.72262684643677,391.4533014617568,284.2564229439286,51.042391318271555,356.2558435135728,341.36567090354697,96.63931621404679,402.1720647949883,386.29054530722726,82.34156033922645,330.0160195953763,200.82662578284643,79.70250951581959,468.90702293828446,259.7897979485387,34.906345387992964,353.8807549647095,55.03489461704484,419.2028332695492,338.2040774615604,47.78027808544551,310.4624312655352,335.4752505979875,131.85752211956597,308.11364777947193,334.9959106426009,291.50813040088985,291.00766076350226,141.8359241861251,361.2183985921913,296.7531856763958,96.65051713171587,50.974261658399435,310.3199006231274,228.00103212433498,0,335.19163654973937,332.1150467699451,52.96843065880694,323.2616517927222,230.96216415740776,367.7029004332343,318.0878717015168,356.9688411790213,442.4043924934418,321.0503659137676,17.67302494858377,273.9800227020736,310.2690264847407,18.690371702332772,407.5104834896593,355.78562783683066,68.8938288970073,347.666975342491,331.02806560834335,349.8156475683545,288.22165843251685
339.57210071833157,434.8314723027127,486.20819569249824,356.3166750467833,394.1089507649341,421.304159805461,357.0615201344671,242.4513587617899,566.5457511431123,260.81871484765384,395.69882179535375,535.8501909998288,271.9800778183539,346.07322461414014,568.604451219358,343.7992236083828,190.8029773257499,279.6989259631872,275.64905886981575,191.9848996339613,437.3017766065145,363.7088687735137,332.12806078032537,342.9106948417412,613.7928030976461,510.6010828558461,319.1768578563849,414.801788334468,463.77523025139266,387.2030655479413,446.495484799553,360.9562911488578,480.85837711881436,400.2690362778336,171.1117159343734,309.2816548214908,211.73924073488996,394.2711780863889,240.04069058634607,215.34462732595549,447.93791429828804,275.2033134032643,343.5790096787477,374.45264650476616,305.27173001674765,388.84392961625394,327.36543462614435,585.9148257048334,277.6063039371264,322.52986068756377,292.2846433804239,458.18786775282945,333.42343144628853,261.66520383265885,547.7699057140071,338.26816908085766,362.38153999825835,437.50529039947924,327.5435596545713,390.5084882038569,385.56804637992326
225.7382715002545,85.26107300053191,221.81532091621034,163.4345079760039,196.0334677379983,239.48529534835382,284.2564229439286,32.81296584746028,265.9548831785353,180.27175879176073,114.92243009237997,290.67881910924893,214.82484407391718,124.10901848231232,279.9187111178998,202.821592264133,89.36341976016135,208.4031213059042,132.16050767730894,84.35700135431632,220.40712033782157,129.2123612748009,284.85889857188954,296.51689495138794,133.5397515721426,294.9039495164651,241.75949233377239,167.56893436028176,188.5591334067081,275.9521044996564,187.96338724944255,203.97234203973917,273.2936100171679,238.05869512208864,157.9492762471139,182.25526087694993,52.93481018372249,263.8468720273933,154.25812404451707,0,182.0700025804266,177.75171517264664,123.11581180155126,256.9029549437763,297.23826343735954,193.28940967332233,156.3932035865791,167.270739714777,149.10303250333294,184.9368467245205,107.39761314908598,293.21691791307023,172.6657055703994,80.99161071010869,225.55231411753235,243.4322716778315,53.737186539665686,238.10805454128587,210.06593035597126,289.84725084235083,271.9972604412825
424.4651258979145,0,41.89081912039886,602.2046284881585,0,15.603857770572628,514.0672949453676,0,22.884489947920475,724.9226045030379,219.3973665399981,93.85910988850505,280.84899339938715,0,115.2238094981959,474.1370337191043,0,115.1701459848418,398.7471317349664,0,193.18552380207467,0,314.71310628248057,547.9847378353314,0,205.08907760137862,476.04888799431023,0,40.92134384571112,446.2468716908858,181.36818067928667,441.05014273514286,46.12550380036589,220.7862976842084,380.51416550441076,0,0,79.45388759915822,568.8738623300239,0,102.84288848685185,820.1526507088784,0,305.25000550515114,393.6398623900167,143.45698374191892,11.92829518880688,12.148154280961458,796.5240946888575,527.4398868583324,13.59463457583367,54.79600454041472,569.5983620540762,0,153.5272054077321,470.55518520355025,0,571.8975665822909,696.901190754407,50.68757342316973,75.39573184161866
396.1674508380535,0,53.565309694936246,326.1328244746384,28.58821404512475,75.30557445798095,363.3923981510357,10.937655282486762,91.5379597916819,283.19286930762416,160.6302147882129,104.66712860293896,525.236889410082,0,103.95191509076369,314.53971521618,0,80.8933168226865,280.1802762758949,0,129.96117055775935,17.946161288166795,65.92804202755522,163.38686048341785,0,78.49961246121732,243.11769172890592,13.735158554121456,77.02841194486798,239.2827933161435,86.39720606904201,249.35885793863403,42.666091015338445,64.58374694163919,360.1722132604643,0,37.25042198113805,121.42952633078897,246.0605198173516,0,83.79790913743484,201.91971153383983,18.610529690932168,83.42236175296057,602.5099934541072,77.01374916671436,98.07709377463433,51.39603734252925,325.6724130993851,642.1007318275352,0,75.19877218844148,416.77928930786067,16.61366373540691,62.54812072166863,453.03772644757726,0,112.48049202257062,276.2715434776399,140.64016851217517,60.12571020280981
144.70402019247084,66.50363694041489,232.1163420113904,133.9868488812284,26.54619875618727,139.07786273771256,166.5020918357533,9.114712735405634,232.5558978491378,123.37748030783625,111.00461997559428,271.90699713154794,260.15485704364283,16.706983257234352,206.025181113622,184.20190510545848,48.30455122170884,215.25848713833525,101.95239163678117,0,210.74784414771784,66.99900214248937,277.3953466442418,131.11291273360692,51.455684092018245,210.7467073283132,207.80450745543357,0,203.80433993746323,147.2987584829247,248.63928769487663,186.35169469075646,125.69199785599704,174.9768957837434,75.38488184521344,60.751753625649975,23.526582303876662,261.59817709534167,151.24820942901428,0,127.22046205410561,89.65547037216827,0,114.70574741032078,144.6023984289857,170.6383069772299,95.42636151045504,91.57839381032484,108.8844513675655,127.97629793336819,0,279.8093848872241,123.71067793741261,0,262.19666767164125,181.21509057903089,31.691161292623352,142.42659704156668,125.44221433579327,208.46156957134593,217.59780835302598
872.0828950266243,1002.6702184862552,1026.6684358196114,827.4792205631909,884.1926201099297,1284.94376597672,1019.904448469196,823.9700312806693,1097.2185180435386,897.5232246228088,786.1738967683266,1055.7727754731234,815.9402334550616,891.4368923681473,1198.5781053236249,958.2488998446414,671.4332619817528,913.1347288798171,817.8847417972889,715.5800804538558,1369.860986960166,812.3629009776836,977.7253025218566,1045.5414323115833,1094.0458546231498,1199.4175021101314,956.8514738715879,848.832798644706,1059.140664241935,1013.6889244120262,1400.8218755011087,992.0958416487838,924.8163511973361,1064.1298769337527,866.3278485068975,908.5148610381292,648.9415618819312,799.785830833036,1012.0837894628071,490.0946690866573,897.3994269445294,897.3343165075275,765.8948757422083,995.3804527341886,1160.83592072158,1155.2062375007156,775.3391872724471,1065.2996830996972,816.1429147550855,940.9586761343603,871.4160763109383,1106.4129427415653,905.6680112102559,550.3276112353539,1161.8787273449354,972.5209861074658,764.7215007567809,828.265441257111,970.1860148430995,1125.8352575822348,938.1519544343182
90.68118598728174,102.31328760063829,63.866330790116294,91.28774319380398,75.55456569068684,83.44671764262753,116.48815550486162,18.229425470811268,56.901975005640104,73.51507893990244,107.0868098588086,89.8772082568715,154.71330513580276,89.50169602089831,92.05380432736303,69.15883801793387,74.8720543936487,102.83048748646588,85.33792781449091,0,62.34623722703319,68.19541289503383,128.12430809128657,79.34012155161855,14.701624026290926,40.3106118044089,122.91704525958652,79.66391961390445,90.66885989343837,178.3744459265797,34.95459482182616,75.28822049110792,14.990788735118914,28.537004462584758,142.39366570762542,49.70598023916816,17.644936727907496,88.44866732736482,106.8519688503484,0,54.849540526320986,120.83998180596592,81.60001479870257,55.93090162982583,204.85339777439643,76.25871241017795,19.8804919813448,57.002877779896075,122.61762541392511,130.9352874809605,33.98658643958417,32.06149201832776,121.72601465499422,20.76707966925864,63.17991992087741,115.37360766864967,49.60355680584525,92.75988627835369,53.76094900105426,85.66913818000518,61.08008655523536
193.58182256859433,71.6193013204468,138.7204174150913,216.44029434659976,40.840305778749645,174.35614987118112,153.84033580261615,32.81296584746028,188.6424171382634,151.50498877179893,133.20554397071314,160.98259453604197,192.15983758905438,36.994034355304635,177.8454450950415,204.15156991832401,0,286.55429179561827,239.39931962118246,0,211.62596016499998,43.07078709160031,243.80936296982685,207.7635386394079,78.4086614735516,137.90472459403045,212.558205338401,43.95250737318866,168.49965112939873,152.8923822227826,191.2609905345205,168.73104734177377,83.02590684065859,156.2025507425692,138.8039094292819,77.3204137053727,64.69810133566082,216.62427845430872,156.51556000614414,0,123.41146618422222,152.80410602560852,35.78948017486955,186.7523325606049,94.39323230781012,126.09113834158137,141.8141761335929,149.51574499644872,192.26443664903456,206.38952094456488,29.908196066834073,183.6249088322408,177.95814099018176,41.53415933851728,217.97072372702706,224.70671231799832,60.62656942936641,119.05402727064293,179.7009499016721,256.29350505518215,196.60152859966382
205.158144183992,110.83939490069147,103.69694569147914,271.6546551493038,118.43688675837397,120.08186197353719,169.03444304238073,144.01246121940903,74.219967398661,193.69625146774294,131.8996072651179,91.01489443733823,273.9509479474724,130.07579821703888,75.77217907218318,252.69575429629683,166.6507017148955,137.10731664862118,215.98802968977347,159.98741636163442,124.69247445406639,128.01595052225647,104.48972698706865,283.06941672230005,128.6392102300456,160.53524350176878,243.11769172890592,260.96801252830767,146.03303097881223,278.4381594951488,161.58256096881905,283.53223461544894,146.4484745661617,165.96521016397978,314.7019670681133,115.98062055805904,137.23839677261387,134.92169592309887,226.4960748165836,430.68925465191097,108.1754827046886,232.32461018179254,134.5684454575095,134.61335646500456,194.8115645501613,126.09113834158137,143.13954226568256,128.0228566532092,227.578312768245,287.0219861164558,140.0247361310868,138.1558837880669,272.5604241187914,251.2816639980295,136.46862702909522,245.24442258362183,154.32217672929633,199.39723585819337,218.03051539316448,189.89992296567814,113.57078593864075
76.53234845735125,0,81.72143402176171,47.85244602901015,18.37813760043734,50.882144904041176,93.06390684355792,0,72.98296794201666,84.38252539188801,47.013721401428164,79.06918954243758,161.6113505877175,29.83389867363277,68.88379915653016,203.4865810912285,60.38068902713605,12.339658498375906,77.03069590334577,0,46.540148915954354,27.51744730852242,88.3186978104985,36.3081912185373,18.377030032863658,72.13477901841593,46.17877943454079,49.44657079483724,62.58558470520524,26.725091201543304,46.82596664810674,42.18276183544344,28.828439875228682,39.0506376856423,32.30780650509148,57.99031027902952,33.329324930491936,103.4399668743758,93.30735308058593,0,71.60912235380795,100.57004937399745,22.905267311916514,92.90217558852426,92.3848656629631,55.117683227158324,83.49806632164815,61.67524481103509,55.91363718874985,153.12770908790299,43.50283064266774,88.02336899577259,58.87834404507873,0,92.87448228368979,87.58729377986494,52.35930996172554,43.09317551514069,88.6060085387746,76.38831487717128,81.12198995617197
459.1940907441075,0,30.216328545861472,785.5163063531359,0,56.309573693805575,690.6987916076306,0,30.306486687786578,786.2917138789564,279.47045499737857,65.41695537683685,335.0479219501461,0,113.97137678625899,430.9127599578956,0,122.02551181727286,572.443798968001,0,307.34060604875515,0,222.6626325081582,681.7871462147559,0,119.51742798149306,629.5254196444017,0,16.0475858218475,356.7488918531594,110.13994972160319,591.6265837173587,18.450201520146354,124.66165107339658,411.6253865833877,0,0,29.98259909402197,435.6851405940262,0,102.84288848685185,398.3821335667651,0,321.36568902560947,552.3008273329316,178.94371129913046,2.6507322641793065,0,625.8403601126738,926.9034757832968,0,42.55434395159867,807.0964015168095,0,70.7615103113827,776.8086882821125,0,693.1427722689579,941.8121806480987,82.81350024067167,86.84824807072529
93.25370190181455,22.167878980138294,83.09490350111905,73.6191477369387,22.462168178312304,158.07386350188793,98.12860925681278,23.69825311205465,111.32995109799151,97.16775651187103,50.931531518213845,97.27216842990524,85.73285061665503,16.706983257234352,81.40812627589928,80.46364807855767,16.906592927598094,222.11385297076632,99.6867829337416,0,93.08029783190871,14.356929030533436,74.63551927647761,60.5136520308955,33.07865405915459,96.1797053578879,114.76784888878521,27.470317108242913,74.62127407159086,70.85256737153341,87.7162473830732,82.22968762858595,63.42256772550309,83.35809198281338,196.24000988277785,82.84330039861361,56.8559072343686,119.18083139873733,79.01025865694777,0,101.31929013889848,107.58656444660193,57.26316827979128,126.08152401299722,46.19243283148155,67.95330808827738,108.68002283135156,111.20233534110874,48.06610916225864,65.83751743392929,39.42444026991764,95.60153983646823,87.3251844264089,0,152.26360700931457,105.10475253583792,68.8938288970073,143.15698984690806,51.76980274175595,157.06008666334284,102.11826970953412
149.84905202153647,6.8208858400425525,124.98572262151791,94.96870058065092,0,161.4660064954907,107.62492628166562,27.344138206216904,82.26046386684928,101.00332584786595,41.78997457904726,110.3555595052726,164.56765578139527,63.24786518810147,101.44704966688987,152.94743023196912,19.321820488683535,90.49082898808999,163.87902951986308,0,105.37392207385892,90.927217193378425,65.92804202755522,154.64599963451073,24.502706710484876,140.0263357416309,118.84244707418586,74.16985619225586,80.23792910923748,98.1991723219498,94.31145395322908,135.09162967553405,49.58491658539333,132.17138908986624,156.7526908209994,82.84330039861361,94.10632921550665,42.725203708981304,126.41641385111643,0,137.12385131580245,99.01082380230757,47.242113830827805,105.22593357475708,168.70279816715,144.96705725499174,95.42636151045504,85.0370799667302,122.61762541392511,102.08513939193531,28.548732609250706,103.76264689567894,94.60228312860964,0,124.46444224412849,124.43436219760122,52.35930996172554,146.8089538736149,110.0108308262314,170.62436687517697,152.70021638808842
2741.6588359133475,17.05221460010638,79.6612298027257,3206.1138839436803,18.37813760043734,45.454716114276785,3275.5962857725763,0,29.6879869594644,3433.4738172714433,1201.4617691476087,89.8772082568715,2153.175616061968,0,126.4957039056281,3279.7248952350947,0,156.30234097942815,3040.4468794791187,0,489.1106216261618,0,495.08227786730146,2916.0856539777087,0,148.51278033203278,2461.0573039819974,0,26.47851660604837,2742.7401737769906,176.09201542316197,2555.5278246130674,33.44099025526527,207.26876925456298,3144.626499828904,0,0,113.93387655728348,3912.136521499728,0,151.5980356213594,3239.2911251857317,0,501.48215190131975,3384.097796567235,289.9341145099835,287.60445066345477,0,4327.911706609901,4314.946507776513,0,64.70592025517057,3026.611505688036,0,82.7656950963494,3402.01130047034,0,1918.0115068264315,4119.681610488195,176.33564275384398,173.69649614145058
151.1353099788029,0,179.9245017958115,182.57548638760795,44.92433635662461,101.08586120936181,120.28668231480276,34.63590839454141,102.05245517315888,184.10732812775566,78.3562023357136,155.8630067239417,180.33461681434332,21.480407045015596,87.04407347961538,136.3227095545812,26.567503171939862,168.64199947780406,201.63917457052278,29.088621156660803,91.32406579734439,45.46360859668921,126.88038277001193,71.9440085256202,14.701624026290926,93.35089049442061,71.30546824451152,24.72328539741862,77.83079123596036,90.1194935865995,77.82343752783937,111.06347419964855,34.59412785027442,76.59932776799067,186.66732647386186,0,0,78.70432262180768,112.87179808135394,163.36488969555245,102.84288848685185,131.75456080779512,73.01053955673389,76.78649206806597,174.72789810169107,125.33610158504496,156.3932035865791,148.58127159022092,124.57950742054791,147.2097299927183,0,81.61107059210703,146.20352847148763,0,132.04603263463378,164.90573242691812,42.71417391614452,199.39723585819337,172.73193799412803,134.21498314867478,144.11082921625842
218.66385273528928,51.156643800319145,37.08367594264817,223.06601764292424,40.840305778749645,79.37614605030424,184.86163808380212,14.583540376649015,59.99447364725098,178.3539741237633,61.379025162975665,45.507447218669114,253.25681159172805,19.093695151124972,34.44189957826508,202.15660343703746,72.45682683256327,34.276829162155295,148.019768598586,0,76.39609350354772,21.535393545800154,77.12336991902686,122.37205188469979,69.8327141248819,53.74748240587853,193.54341380653125,21.97625368659433,19.257102986216996,200.74894088601133,60.0163797884185,137.76142472841022,34.59412785027442,61.57985173505132,215.38537670060987,22.09154677296363,0,105.68866180642745,149.7432521212629,0,51.04054465643758,120.83998180596592,32.926321760879986,54.03493886271309,243.01236402648988,72.48352862749587,103.37855830299296,45.78919690516242,214.8260797251968,185.67659411141858,0,55.96187697744482,217.65140663854945,0,35.38075515569135,210.20950507167584,53.737186539665686,190.63252219409696,158.7939141790399,46.40411651416947,44.85568856400097
256.6084624746483,3.4104429200212762,5.493877917429359,362.94239834310775,0,70.5565742669371,443.1614611597996,0,30.92498641610875,306.2062853235936,241.59829053511697,38.68133013586875,195.1161427827321,0,36.32054864617045,201.49161460994193,0,91.8619021545762,395.7263201309136,0,228.310164493361,0,104.48972698706865,576.8968160278704,0,150.63439147963325,690.6443924254115,0,69.80699832503662,789.9439748177101,182.68722199331785,514.736486194525,10.378238355082324,231.29993090726595,380.51416550441076,0,0,158.15821022096588,391.28890001536035,0,78.46531491959807,282.99944126171374,0,336.53339116251135,550.2924606880846,174.41349075991195,92.77562924627573,0,422.78557242721376,932.8214548784814,0,66.45472891071573,684.0472780068698,0,75.18410470584412,832.3813160596819,0,138.77463301485986,630.6955776327384,192.04165142017828,174.6508724938761
98.39873373088018,6.8208858400425525,105.75714991051515,116.31825342436314,0,75.30557445798095,110.7903652899499,0,85.35296250846015,157.89760433179043,62.68496186857089,87.03299280570468,168.5093960396323,21.480407045015596,79.5294772079939,122.3579441855753,53.135006343879724,89.11975582160377,68.72346399220065,0,131.71740259232365,0,97.0261750594209,164.73160830632665,17.151894697339415,96.1797053578879,116.12604828391876,24.72328539741862,39.31658526352637,123.05972227687381,70.5687103006679,126.54828550633033,18.450201520146354,62.33082553669829,53.84634417515247,0,0,77.95475764445712,103.08957558096994,0,80.75071244152811,120.83998180596592,0,59.72282716405131,118.49363204597441,152.5174248203559,64.942940472393,28.034202186834133,37.275758125833235,154.60720386169913,0,121.83366966964549,138.26487534181408,0,123.20084384571095,96.04399800688637,20.668148669102187,56.970638816626675,189.65668119816362,139.92625902734179,161.2896035599184
279.76110570544364,75.02974424046808,198.46633976713557,285.64229321932214,142.94107022562375,229.98729496626612,284.2564229439286,209.6383929143296,231.93739812081563,265.9328072956471,235.06860700714083,222.98649137147865,245.37333107525404,140.8160017395467,207.90383018152738,321.1896034871352,164.23547415381006,263.24604796535266,313.4092039204755,180.34945117129698,251.14118094269708,113.65902149172304,216.44300590178506,333.49746008137964,187.4457063352093,246.10689312165434,343.62444696878885,321.4027101664421,159.6734789273826,256.06366453571724,258.53209755011045,234.94196465310273,118.77317228594217,129.91846768492536,323.0780650509148,129.7878372911613,343.0959919315346,170.1512498585747,281.4270165495092,642.3210435756948,186.64079762428668,204.25854989137466,141.7263414924834,227.5155320535288,395.6482290348637,314.8503274756852,155.06783745448942,213.0599366199394,229.5401947748678,363.21596696695826,130.50849192800322,209.85703866541806,404.20975518587755,201.4406727918088,249.56068368746577,357.59777874262096,147.4327938395956,249.79433942674774,291.2051404223772,295.55852672101787,246.22909892579256
442.47273729964417,0,66.61326974883097,506.4997364301382,0,84.80357484006863,603.3326749789844,0,69.89046930040578,712.776634939054,227.23298677356948,99.54754079083868,425.70794788959734,0,40.70406313794964,287.94016213235926,0,120.65443865078664,355.70056637721433,0,263.4348051846473,0,334.6159114228746,734.9046852196532,0,408.05654405515673,912.0308938321806,0,81.84268769142224,873.8483309155787,273.0415520044534,698.9523448429806,0,274.85641140279006,600.6858839094785,0,0,155.90951528891424,1068.519688503484,0,83.79790913743484,930.8576662988601,0,266.38276877934,1000.1665891338179,296.72944531881126,221.33614405897208,38.31340965533998,1226.1762541392511,603.6338677088349,0,62.95711159962542,516.0124534287798,0,85.92469109239327,471.15923550548035,0,291.4267293312057,358.40632667369505,134.92889263350816,182.28588331328055
104.18689453857901,46.04097942028723,54.938779174293586,72.14676478219992,42.88232106768713,78.01928885286314,120.91977011645962,7.291770188324508,56.283475277317926,97.16775651187103,90.10963268607065,49.48934885030266,117.26677268255112,45.34752598392181,38.199197714075815,80.46364807855767,26.567503171939862,63.06936565836575,63.437043685108286,0,63.22435324431535,62.21335913231156,33.58598367441492,108.25219974415751,34.30378939467883,55.16188983761218,94.39485796178191,27.470317108242913,82.6450669825146,105.657337308427,59.35685913140291,85.96740070261258,55.350604560439066,117.1519130569269,57.43610045349596,55.22886693240907,39.2109705064611,74.20693275770438,98.57470365771579,0,43.42255291667078,42.87870322147178,37.221059381864336,75.8385106845096,98.40996559750417,102.68499888895249,87.47416471791712,71.01997887331314,63.76116521524106,108.74286587401805,16.313561491000403,50.71545101080937,96.58694641102802,29.073911536962093,48.01673913986683,80.33869015670369,81.294718098468607,99.33342152642601,57.24545495482629,63.53794415017051,56.3082047931076
341.5014876542312,378.55916412236166,407.92043536912985,294.4765909477548,308.3443086295598,417.2335882131377,365.92474935766313,669.0199147787736,418.10581634579034,346.47976335154016,240.29235382952174,374.29875337355344,258.1839869145243,206.45057882153878,407.66684773546484,355.76902249610214,321.22526562436377,356.4790232864151,209.1912035806547,456.6913521595746,338.0746666536307,247.65702577670177,420.44675859082383,537.8991291635156,300.15815720343977,473.8264896307713,331.40065241258685,560.3944690081554,491.8585054396258,407.09150551188054,420.1146585189295,395.663626836248,342.48186571771674,530.9384777644059,406.8390448789297,309.2816548214908,419.55738441913377,658.1180501137823,362.69471116808404,772.2703876517024,523.3560325219794,382.0102650640213,565.4737867629389,470.19876624395954,536.2338941741554,557.2171263238746,340.6190959470409,507.4190595816978,367.85287624177533,281.8437544081693,435.02830642667743,463.4342937194649,314.2383530495775,533.7139474999469,487.74898178917357,234.37151714887997,391.3169481350014,154.84327473236993,344.96608942343147,490.45581608052964,397.02056260902987
2939.099432353741,0,308.34389811572277,3805.373746522361,0,217.0971515905757,4184.710368951823,0,238.12239540403738,3452.6516639514175,1488.7678443785587,475.55282343509225,2885.353869029493,0,490.32740672330107,3207.241113081683,0,725.2977050712061,3515.4695042164176,0,1023.0051601337136,0,1291.1944834830626,1946.5224736604719,0,588.3934916011965,2518.101678577607,0,186.95437482452334,2221.2901384724596,428.68842706013214,2258.112655722662,126.84513545100619,405.52585288936234,3230.780650509148,0,0,282.58599646115704,3511.817877637859,0,808.2689235892578,2881.4488564829035,4.294737620984346,1806.8525170584412,3307.7798640630485,1262.4214569288865,931.7323908590263,41.116829874023395,3875.697904083345,4539.829713393529,0,248.91376530592643,3952.1261497224755,0,344.3305635687819,3894.312296543374,0,2945.674183941736,4379.028410761799,489.74190659569626,430.4237349439242
