category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0048878,1.0036222953359609e-7,1,3,3,chemical homeostasis,BP,4.710103255007734e-7
GO:0051248,1.0036222953359609e-7,1,3,3,negative regulation of protein metabolic process,BP,4.710103255007734e-7
GO:1901701,1.0196785113369751e-7,1,3,3,cellular response to oxygen-containing compound,BP,4.769011869173963e-7
GO:0032880,1.082885672126882e-7,1,3,3,regulation of protein localization,BP,4.929121738343433e-7
GO:0051049,1.082885672126882e-7,1,3,3,regulation of transport,BP,4.929121738343433e-7
GO:0051050,1.082885672126882e-7,1,3,3,positive regulation of transport,BP,4.929121738343433e-7
GO:0051222,1.082885672126882e-7,1,3,3,positive regulation of protein transport,BP,4.929121738343433e-7
GO:0051223,1.082885672126882e-7,1,3,3,regulation of protein transport,BP,4.929121738343433e-7
GO:0070201,1.082885672126882e-7,1,3,3,regulation of establishment of protein localization,BP,4.929121738343433e-7
GO:0090087,1.082885672126882e-7,1,3,3,regulation of peptide transport,BP,4.929121738343433e-7
GO:1904951,1.082885672126882e-7,1,3,3,positive regulation of establishment of protein localization,BP,4.929121738343433e-7
GO:0006417,1.1311022602965567e-7,1,3,3,regulation of translation,BP,5.097450914780177e-7
GO:0010608,1.1311022602965567e-7,1,3,3,post-transcriptional regulation of gene expression,BP,5.097450914780177e-7
GO:0034248,1.1311022602965567e-7,1,3,3,regulation of cellular amide metabolic process,BP,5.097450914780177e-7
GO:0042303,7.506599368903291e-6,1,2,2,molting cycle,BP,3.327844215334651e-5
GO:0000209,8.405555978405048e-6,1,2,2,protein polyubiquitination,BP,3.6549398359774026e-5
GO:0010498,8.405555978405048e-6,1,2,2,proteasomal protein catabolic process,BP,3.6549398359774026e-5
GO:0043161,8.405555978405048e-6,1,2,2,proteasome-mediated ubiquitin-dependent protein catabolic process,BP,3.6549398359774026e-5
GO:0051865,8.405555978405048e-6,1,2,2,protein autoubiquitination,BP,3.6549398359774026e-5
GO:0003002,8.683636722236715e-6,1,2,2,regionalization,BP,3.751882406020371e-5
GO:0007389,8.683636722236715e-6,1,2,2,pattern specification process,BP,3.751882406020371e-5
GO:0048193,9.88414301382433e-6,1,2,2,Golgi vesicle transport,BP,4.183582171755357e-5
GO:0007010,9.990185200738362e-6,1,2,2,cytoskeleton organization,BP,4.183582171755357e-5
GO:0040008,9.990185200738362e-6,1,2,2,regulation of growth,BP,4.183582171755357e-5
GO:0043066,9.990185200738362e-6,1,2,2,negative regulation of apoptotic process,BP,4.183582171755357e-5
GO:0043069,9.990185200738362e-6,1,2,2,negative regulation of programmed cell death,BP,4.183582171755357e-5
GO:0046907,1.1569897182987561e-5,1,2,2,intracellular transport,BP,4.785322722684452e-5
GO:0051649,1.1569897182987561e-5,1,2,2,establishment of localization in cell,BP,4.785322722684452e-5
GO:0034097,1.196706724279803e-5,1,2,2,response to cytokine,BP,4.785322722684452e-5
GO:0051241,1.196706724279803e-5,1,2,2,negative regulation of multicellular organismal process,BP,4.785322722684452e-5
GO:0007420,1.2333290202423372e-5,1,2,2,brain development,BP,4.785322722684452e-5
GO:0010720,1.2333290202423372e-5,1,2,2,positive regulation of cell development,BP,4.785322722684452e-5
GO:0045597,1.2333290202423372e-5,1,2,2,positive regulation of cell differentiation,BP,4.785322722684452e-5
GO:0050767,1.2333290202423372e-5,1,2,2,regulation of neurogenesis,BP,4.785322722684452e-5
GO:0050769,1.2333290202423372e-5,1,2,2,positive regulation of neurogenesis,BP,4.785322722684452e-5
GO:0051094,1.2333290202423372e-5,1,2,2,positive regulation of developmental process,BP,4.785322722684452e-5
GO:0051962,1.2333290202423372e-5,1,2,2,positive regulation of nervous system development,BP,4.785322722684452e-5
